class,seed_index,level,time_change_pct,sale_gold_change,sale_gold_change_pct
RANGER,15,23,-0.029291154071475756,778,0.00785329480037511
RANGER,15,24,-0.020123423665141527,778,0.0068704099391636575
RANGER,15,25,-0.018517375470650244,1246,0.009682269262811793
RANGER,15,26,-0.005701254275936041,1455,0.010013079628268251
RANGER,15,27,-0.0052823411335944925,1985,0.01214061560688151
RANGER,15,28,-0.0049096622152355884,1985,0.01085147150874377
RANGER,15,29,-0.05038014106439892,2545,0.012468590909109345
RANGER,15,30,-0.09414986947404724,2870,0.012659471293718916
RANGER,15,31,-0.08417845833166293,4061,0.016190427817197595
RANGER,15,32,-0.07525020693807116,4061,0.014696952352966086
RANGER,15,33,-0.07075137965190104,5009,0.016465580477453834
RANGER,15,34,-0.0733504484379699,5009,0.015031245725660725
RANGER,15,35,-0.0755572346052169,5326,0.014616152956636874
RANGER,15,36,-0.06858301526717625,5653,0.01422547521656714
RANGER,15,37,-0.059436205139817844,4938,0.011419784742372485
RANGER,15,38,0.0,4896,0.010432518449809969
RANGER,15,39,0.010224948875259265,3353,0.0065963316330241994
RANGER,15,40,-0.03894744529101546,2964,0.005390961474716072
RANGER,15,41,-0.04645652830364,3363,0.0056658094329087305
RANGER,15,42,-0.04216880839824633,3363,0.005264061312670876
RANGER,15,43,-0.0318410494809962,2494,0.0036291465636884013
RANGER,15,44,-0.03253553490453198,2494,0.0033816249442653046
RANGER,15,45,-0.009750580159517686,10291,0.01302588432192664
RANGER,15,46,-0.0018716077110236817,20129,0.02382106722924604
RANGER,15,47,0.017980760586167044,10417,0.011545879169649886
RANGER,15,48,0.017287280019351314,8447,0.008775923271642228
RANGER,15,49,0.03160713988654695,7493,0.007315674845331799
RANGER,15,50,0.03684362284945841,6468,0.0059355794166604525
RANGER,15,51,0.03550204522650979,7977,0.006890313677887505
RANGER,15,52,0.04318367954732061,8481,0.006902061721758557
RANGER,15,53,0.040254755092949956,8481,0.006509666098120093
RANGER,15,54,0.03750000000000142,7936,0.0057511676442967286
RANGER,15,55,0.03624744925356804,7936,0.005435564055900066
RANGER,15,56,0.03766576182251402,7947,0.005151370430467317
RANGER,15,57,0.03516748514802437,7947,0.00487845705163803
RANGER,15,58,0.03524164833694776,7947,0.004624399838348836
RANGER,15,59,0.035291626473421545,6078,0.003356233581008894
RANGER,15,60,0.03304466727438449,7245,0.003800021520339314
RANGER,15,61,0.03202756579456789,7245,0.0036142273408312775
RANGER,15,62,0.0332425418748894,7874,0.0037446630585469265
RANGER,15,63,0.030183808988537564,5974,0.002708198211487378
RANGER,15,64,0.03032018111255308,5406,0.002335907287687178
RANGER,15,65,0.027490329294876936,5365,0.0022129154838568255
RANGER,15,66,0.026722401962198106,-5383,-0.002120563392760122
RANGER,15,67,0.025992833404497873,6036,0.002273360171178851
RANGER,15,68,0.027131151988712965,2607,0.0009411762565303405
RANGER,15,69,0.024657437739961097,2607,0.0009009829983641637
RANGER,15,70,0.0240188719708323,2607,0.0008633510451883097
RANGER,15,71,0.02257449583626947,4028,0.0012791802311840073
RANGER,15,72,0.02037738924889343,4754,0.0014482641743418512
RANGER,15,73,0.021481593456873505,6215,0.0018195236799689596
RANGER,15,74,0.021720580249784405,3921,0.0011026893163901264
RANGER,15,75,0.021184517144323678,139,3.755840960462109e-05
RANGER,15,76,0.02141090479530483,139,3.6111387013981755e-05
RANGER,15,77,0.0208987921939352,-692,-0.00017295737292366553
RANGER,15,78,0.021834061135361793,-692,-0.00016672342811885343
RANGER,15,79,0.022022642028840522,-692,-0.0001606207570725715
RANGER,15,80,0.02085070892410279,-692,-0.00015479074562119166
RANGER,15,81,0.019728275880215307,-692,-0.00014926079325849884
RANGER,15,82,0.019293473018078267,151,3.141105517912024e-05
RANGER,15,83,0.018889189716730925,-2399,-0.0004820543900274643
RANGER,15,84,0.017870788040119656,-2399,-0.00046554110083585343
RANGER,15,85,0.018097472989531127,-702,-0.00013159874983070807
RANGER,15,86,0.016540642722118193,1047,0.0001896516385935243
RANGER,15,87,0.016779397214627956,1068,0.00018700371033908425
RANGER,15,88,0.014748258571017914,1068,0.0001811104389792817
RANGER,15,89,0.01500383431320973,3774,0.0006194391091174367
RANGER,15,90,0.015791078585114526,4835,0.0007679015122219468
RANGER,15,91,0.014409990927033434,-1657,-0.00025480938842248335
RANGER,15,92,0.01465270473230973,-1657,-0.000246973980733145
RANGER,15,93,0.013349078400159975,-1730,-0.0002499378395248719
RANGER,15,94,0.013095136164231747,3072,0.00043014006501085333
RANGER,15,95,0.012847944575944403,4064,0.0005518649548896803
RANGER,15,96,0.012609361966275934,8961,0.0011803149188027717
RANGER,15,97,0.01238596574804074,11948,0.0015283583912673038
RANGER,15,98,0.01169678198134072,15010,0.0018645003453388043
RANGER,15,99,0.011489234587180874,15010,0.0018104854119016522
RANGER,15,100,0.011739314965830694,17101,0.002003175538689561
RANGER,16,1,,0,
RANGER,16,2,0.0,0,0.0
RANGER,16,3,0.0,0,0.0
RANGER,16,4,0.0,0,0.0
RANGER,16,5,0.0,0,0.0
RANGER,16,6,0.0,41,0.034107830658780536
RANGER,16,7,0.0,41,0.019346923367313806
RANGER,16,8,0.0,41,0.012310353006883545
RANGER,16,9,0.0,41,0.008291002038363082
RANGER,16,10,0.0,41,0.005853095859431612
RANGER,16,11,0.0,41,0.004286165303812872
RANGER,16,12,0.0,41,0.0032216191071965383
RANGER,16,13,0.0,41,0.0024799112070761353
RANGER,16,14,0.0,41,0.0019591006676700218
RANGER,16,15,0.0,41,0.0015711671664364601
RANGER,16,16,0.0,41,0.001284202461726558
RANGER,16,17,0.0,41,0.0010655140403548202
RANGER,16,18,0.0,41,0.0008888418693953071
RANGER,16,19,0.0,41,0.000748380987247721
RANGER,16,20,0.0,41,0.0006361230379781091
RANGER,16,21,0.0,41,0.0005448664279983362
RANGER,16,22,0.0,41,0.00047113813528287807
RANGER,16,23,0.0,41,0.00040993178735959646
RANGER,16,24,0.0,41,0.000359330610888442
RANGER,16,25,0.0,41,0.0003166997965653451
RANGER,16,26,0.0,41,0.00028093690951358496
RANGER,16,27,0.0,41,0.0002494864382418527
RANGER,16,28,0.0,41,0.00022280883138492413
RANGER,16,29,0.0,41,0.00019992831838955283
RANGER,16,30,0.0,41,0.000179753984319575
RANGER,16,31,0.0,41,0.00016258251458456385
RANGER,16,32,0.0,41,0.00014759776183481677
RANGER,16,33,0.0,41,0.0001340459828025331
RANGER,16,34,0.0,41,0.00012220975020849068
RANGER,16,35,0.0,41,0.00011182489030314713
RANGER,16,36,0.0,41,0.00010274810584576244
RANGER,16,37,0.0,41,9.437598758044174e-05
RANGER,16,38,0.0,41,8.6880945460166e-05
RANGER,16,39,0.0,2085,0.0040784317039355145
RANGER,16,40,0.0,2509,0.004539884760390578
RANGER,16,41,0.0,7632,0.012812742688961265
RANGER,16,42,0.0,8062,0.01257734690025547
RANGER,16,43,0.0,8462,0.012276723083504137
RANGER,16,44,0.0,8462,0.011438382553774495
RANGER,16,45,0.0,7558,0.009542865191858318
RANGER,16,46,0.0,7003,0.008273015122273186
RANGER,16,47,0.0,7950,0.008796693248869225
RANGER,16,48,0.0,8423,0.008744710918939802
RANGER,16,49,0.001689046533237537,8434,0.008221896368398873
RANGER,16,50,0.0,7940,0.007275400461770332
RANGER,16,51,0.0,12452,0.01073504977284756
RANGER,16,52,0.0,11936,0.009690318024602185
RANGER,16,53,0.0,12493,0.009566555255435816
RANGER,16,54,0.0,11399,0.00824133247372405
RANGER,16,55,0.0,11399,0.007792735894485148
RANGER,16,56,0.0,13096,0.00846612651452805
RANGER,16,57,0.0,12517,0.007660447685076122
RANGER,16,58,0.0,12517,0.007258791944253495
RANGER,16,59,0.0,15542,0.008556506224022264
RANGER,16,60,0.0,17388,0.009094571112200356
RANGER,16,61,0.0011158846175307602,18021,0.008957247016749825
RANGER,16,62,0.0010830364008507232,19308,0.009151673734630883
RANGER,16,63,0.0010507402464998705,16099,0.007270540473625076
RANGER,16,64,0.0010199398235544166,17387,0.007485124225037332
RANGER,16,65,0.0009904912836811164,18052,0.007415105148367296
RANGER,16,66,0.0,20038,0.00785956942761512
RANGER,16,67,0.000935803855517392,17311,0.006489418849064954
RANGER,16,68,0.000911170033446318,17311,0.00621577051103106
RANGER,16,69,0.001773977523700232,16601,0.0057101303067241815
RANGER,16,70,0.0008636771920089714,16632,0.005480747460850921
RANGER,16,71,0.0016830625005237465,16662,0.0052640488545252495
RANGER,16,72,0.0016404064927311168,16673,0.0050524603139257
RANGER,16,73,0.0024010564648513366,20417,0.0059482940901745
RANGER,16,74,0.0023402578964271115,21965,0.006144817196673813
RANGER,16,75,0.0022819761913872583,21191,0.005696111533115555
RANGER,16,76,0.002226097280444428,22741,0.005874073032163807
RANGER,16,77,0.0021722602367768573,23517,0.005843387756154783
RANGER,16,78,0.002122571424534314,22732,0.005444489453010348
RANGER,16,79,0.002073297995131007,19466,0.004491686824747987
RANGER,16,80,0.0006752559220002397,21905,0.0048716926808412
RANGER,16,81,0.0013200884459330098,20196,0.004329393617297228
RANGER,16,82,0.0006453194976829835,19294,0.00398968565966662
RANGER,16,83,0.0018948365703375103,19294,0.00385580105048966
RANGER,16,84,0.0012360175514425364,19252,0.0037150164994059764
RANGER,16,85,0.0006047850593882131,20155,0.0037554740366152473
RANGER,16,86,0.0005920803334502622,21919,0.003947036493001654
RANGER,16,87,0.0005797740040947019,20134,0.003503825910233793
RANGER,16,88,0.0,23799,0.004010627267403422
RANGER,16,89,0.0005565573587995587,23779,0.003877727235424011
RANGER,16,90,0.0,23758,0.003751140213292814
RANGER,16,91,0.0,22791,0.00348377058014826
RANGER,16,92,0.0,13232,0.0019594681234691436
RANGER,16,93,0.0,25624,0.003678892851044502
RANGER,16,94,0.0,25624,0.0035653846880201456
RANGER,16,95,0.0,22731,0.003067050678340344
RANGER,16,96,0.0,22731,0.002974998484961411
RANGER,16,97,0.0,22731,0.002889196019073559
RANGER,16,98,0.00046767434900285565,22731,0.0028052936912548176
RANGER,16,99,0.0,-994,-0.0001191504953701461
RANGER,16,100,0.0,19604,0.002282196567127137
RANGER,17,1,,0,
RANGER,17,2,0.0,0,0.0
RANGER,17,3,0.0,0,0.0
RANGER,17,4,0.0,0,0.0
RANGER,17,5,0.0,0,0.0
RANGER,17,6,0.0,0,0.0
RANGER,17,7,0.0,0,0.0
RANGER,17,8,0.0,0,0.0
RANGER,17,9,0.0,0,0.0
RANGER,17,10,0.0,0,0.0
RANGER,17,11,0.0,0,0.0
RANGER,17,12,0.0,0,0.0
RANGER,17,13,0.0,0,0.0
RANGER,17,14,0.0,0,0.0
RANGER,17,15,0.0,0,0.0
RANGER,17,16,0.0,0,0.0
RANGER,17,17,0.0,0,0.0
RANGER,17,18,0.0,0,0.0
RANGER,17,19,0.0,0,0.0
RANGER,17,20,0.0,0,0.0
RANGER,17,21,0.0,0,0.0
RANGER,17,22,0.0,0,0.0
RANGER,17,23,0.0,0,0.0
RANGER,17,24,0.0,0,0.0
RANGER,17,25,0.0,0,0.0
RANGER,17,26,0.0,0,0.0
RANGER,17,27,0.0,1,6.100372362816131e-06
RANGER,17,28,0.0,1,5.450327900113905e-06
RANGER,17,29,0.0,1,4.894105498642887e-06
RANGER,17,30,0.0,1,4.403652531514979e-06
RANGER,17,31,0.0,1,3.980422214056034e-06
RANGER,17,32,0.0,1,3.6089903066027773e-06
RANGER,17,33,0.0,1,3.284867955422044e-06
RANGER,17,34,0.0,1,2.996369241614616e-06
RANGER,17,35,0.0,1,2.7420916648424054e-06
RANGER,17,36,0.0,1,2.514438035561284e-06
RANGER,17,37,0.0,1,2.3129287596290737e-06
RANGER,17,38,0.0,1,2.1276655104429665e-06
RANGER,17,39,0.0,1,1.9651486438121424e-06
RANGER,17,40,0.0,1,1.817737871334657e-06
RANGER,17,41,0.0,1,1.6854575290992102e-06
RANGER,17,42,0.0,1,1.5651688389795027e-06
RANGER,17,43,0.0,1,1.4548184212870297e-06
RANGER,17,44,0.0,1,1.356108447758686e-06
RANGER,17,45,0.0,1,1.265092608448981e-06
RANGER,17,46,0.0,1,1.1822999246291488e-06
RANGER,17,47,0.0,1,1.1071996652844973e-06
RANGER,17,48,0.0,1,1.039565744598292e-06
RANGER,17,49,0.0,1,9.759401509157328e-07
RANGER,17,50,0.0,1,9.173193982192629e-07
RANGER,17,51,0.0,1,8.636781734239207e-07
RANGER,17,52,0.0,1,8.140401241973905e-07
RANGER,17,53,0.0,62,4.765466161682497e-05
RANGER,17,54,0.0,69,5.007367833709253e-05
RANGER,17,55,0.0,69,4.734274796636129e-05
RANGER,17,56,0.0,69,4.478245811956327e-05
RANGER,17,57,0.0,123,7.570409656931787e-05
RANGER,17,58,0.0,123,7.181443597570336e-05
RANGER,17,59,0.0,123,6.814297064394736e-05
RANGER,17,60,0.0,123,6.47285044008683e-05
RANGER,17,61,0.0,123,6.155163505550121e-05
RANGER,17,62,0.0,123,5.86937118907116e-05
RANGER,17,63,0.0,123,5.590808787037105e-05
RANGER,17,64,0.0,123,5.3308929448547815e-05
RANGER,17,65,0.0,123,5.0882834967680424e-05
RANGER,17,66,0.0,123,4.8566489385670764e-05
RANGER,17,67,0.0,123,4.643964146566759e-05
RANGER,17,68,0.0,123,4.449805612871671e-05
RANGER,17,69,0.0,123,4.261899770874322e-05
RANGER,17,70,0.0,123,4.083772937590879e-05
RANGER,17,71,0.0,123,3.9149359043477716e-05
RANGER,17,72,0.0,123,3.755580850750562e-05
RANGER,17,73,0.0,123,3.609642889035314e-05
RANGER,17,74,0.0,123,3.466854869849101e-05
RANGER,17,75,0.0,123,3.3332137538977236e-05
RANGER,17,76,0.0,615,0.00016015990322859608
RANGER,17,77,0.0,616,0.00015428290587315985
RANGER,17,78,0.0,616,0.00014877324661100033
RANGER,17,79,0.0,616,0.00014337091511773536
RANGER,17,80,0.0,616,0.00013819053874541964
RANGER,17,81,0.0,616,0.0001332084311078674
RANGER,17,82,0.0,616,0.0001285132151584989
RANGER,17,83,0.0,616,0.00012416585966068538
RANGER,17,84,0.0,616,0.0001199007575225508
RANGER,17,85,0.0,616,0.00011582709462665264
RANGER,17,86,0.0,616,0.00011192879638688424
RANGER,17,87,0.0,616,0.00010816057072204899
RANGER,17,88,0.0,616,0.0001047102578421999
RANGER,17,89,0.0,616,0.00010135715586834237
RANGER,17,90,0.0,616,9.810010999089513e-05
RANGER,17,91,0.0,616,9.501715230175733e-05
RANGER,17,92,0.0,616,9.206316449184015e-05
RANGER,17,93,0.0,616,8.92843605049265e-05
RANGER,17,94,0.0,616,8.653504148803393e-05
RANGER,17,95,0.0,616,8.390523102974612e-05
RANGER,17,96,0.0,616,8.136396607572038e-05
RANGER,17,97,0.0,616,7.899833294189307e-05
RANGER,17,98,0.0,616,7.670317099250923e-05
RANGER,17,99,0.0,616,7.449475634135894e-05
RANGER,17,100,0.0,616,7.23547731062979e-05
RANGER,18,1,,0,
RANGER,18,2,0.0,0,0.0
RANGER,18,3,0.0,0,0.0
RANGER,18,4,0.0,0,0.0
RANGER,18,5,0.0,0,0.0
RANGER,18,6,0.0,0,0.0
RANGER,18,7,0.0,0,0.0
RANGER,18,8,0.0,0,0.0
RANGER,18,9,0.0,0,0.0
RANGER,18,10,0.0,0,0.0
RANGER,18,11,0.0,0,0.0
RANGER,18,12,0.0,0,0.0
RANGER,18,13,0.0,0,0.0
RANGER,18,14,0.0,0,0.0
RANGER,18,15,0.0,0,0.0
RANGER,18,16,0.0,0,0.0
RANGER,18,17,0.0,0,0.0
RANGER,18,18,0.0,0,0.0
RANGER,18,19,0.0,0,0.0
RANGER,18,20,0.0,0,0.0
RANGER,18,21,0.0,0,0.0
RANGER,18,22,0.0,0,0.0
RANGER,18,23,0.0,0,0.0
RANGER,18,24,0.0,0,0.0
RANGER,18,25,0.0,0,0.0
RANGER,18,26,0.0,0,0.0
RANGER,18,27,0.0,0,0.0
RANGER,18,28,0.0,0,0.0
RANGER,18,29,0.0,0,0.0
RANGER,18,30,0.0,0,0.0
RANGER,18,31,0.0,0,0.0
RANGER,18,32,0.0,0,0.0
RANGER,18,33,0.0,0,0.0
RANGER,18,34,0.0,0,0.0
RANGER,18,35,0.0,0,0.0
RANGER,18,36,0.0,0,0.0
RANGER,18,37,0.0,0,0.0
RANGER,18,38,0.0,0,0.0
RANGER,18,39,0.0,0,0.0
RANGER,18,40,0.0,0,0.0
RANGER,18,41,0.0,0,0.0
RANGER,18,42,0.0,0,0.0
RANGER,18,43,0.0,0,0.0
RANGER,18,44,0.0,0,0.0
RANGER,18,45,0.0,2907,0.0036726834284017684
RANGER,18,46,0.0,3391,0.004005776398074978
RANGER,18,47,0.0,5482,0.006058282690801775
RANGER,18,48,0.0,6404,0.006640613698882802
RANGER,18,49,0.0,12997,0.012658328077863601
RANGER,18,50,0.0,13034,0.0119378600769382
RANGER,18,51,0.0,12022,0.01036053775103074
RANGER,18,52,0.001530620054190912,13058,0.010604170201600205
RANGER,18,53,0.0,12545,0.009612212912246676
RANGER,18,54,0.0,14178,0.010256880527137469
RANGER,18,55,0.0,14692,0.010050083509005603
RANGER,18,56,0.0,1699,0.0010997794628320179
RANGER,18,57,0.0012865707742504284,15782,0.009677572675426127
RANGER,18,58,0.0,13436,0.007811090667431131
RANGER,18,59,0.0,14044,0.007750115953752967
RANGER,18,60,0.0,17591,0.009226453382638056
RANGER,18,61,0.0,17591,0.008775345138301027
RANGER,18,62,0.0,17591,0.008367637268835715
RANGER,18,63,0.0,17591,0.007977351088994666
RANGER,18,64,0.0,16940,0.007321317593245169
RANGER,18,65,0.0,19546,0.008060832603673518
RANGER,18,66,0.0,18244,0.0071879972454835794
RANGER,18,67,0.0,20948,0.007892397669428952
RANGER,18,68,0.0,18182,0.006561818157324595
RANGER,18,69,0.0,18172,0.006281334624613777
RANGER,18,70,0.0,16740,0.005542857533380463
RANGER,18,71,0.0,15288,0.004854725576164398
RANGER,18,72,0.0,17491,0.005327359575679758
RANGER,18,73,0.0,18239,0.0053378638986023574
RANGER,18,74,0.0,18239,0.0051263595203021595
RANGER,18,75,0.0,18988,0.005130313848944468
RANGER,18,76,0.0,19792,0.0051408613410242054
RANGER,18,77,0.0,19792,0.004944489190172874
RANGER,18,78,0.0,18999,0.004573107811478572
RANGER,18,79,0.0,18999,0.004404842475946857
RANGER,18,80,0.0,18142,0.004052703381351996
RANGER,18,81,0.0,19782,0.0042601952014553746
RANGER,18,82,0.0,19782,0.004106870127928985
RANGER,18,83,0.0,19782,0.003968617316973955
RANGER,18,84,0.0,17180,0.0033283098005432166
RANGER,18,85,0.0,17180,0.003214817363428324
RANGER,18,86,0.0,18937,0.003423485522513481
RANGER,18,87,0.0,18927,0.0033075321592690443
RANGER,18,88,0.0,14681,0.002483688564414166
RANGER,18,89,0.0,14681,0.002403362273861731
RANGER,18,90,0.0005490463065749296,14681,0.0023264624124053057
RANGER,18,91,0.0,12859,0.001973074243410977
RANGER,18,92,0.0,9068,0.0013478267836708469
RANGER,18,93,0.0,10977,0.0015821168043661515
RANGER,18,94,0.0,10966,0.0015320485271974604
RANGER,18,95,0.0004975743251645071,7067,0.0009572097445564864
RANGER,18,96,0.0,7067,0.0009283771907675487
RANGER,18,97,0.0,5088,0.0006492028463922495
RANGER,18,98,0.0,5088,0.0006301582682333162
RANGER,18,99,0.0,3022,0.0003634290216991687
RANGER,18,100,0.0,907,0.00010596214452540664
RANGER,19,1,,0,
RANGER,19,2,0.0,0,0.0
RANGER,19,3,0.0,0,0.0
RANGER,19,4,0.0,0,0.0
RANGER,19,5,0.0,0,0.0
RANGER,19,6,0.0,0,0.0
RANGER,19,7,0.0,0,0.0
RANGER,19,8,0.0,0,0.0
RANGER,19,9,0.0,0,0.0
RANGER,19,10,0.0,0,0.0
RANGER,19,11,0.0,0,0.0
RANGER,19,12,0.0,0,0.0
RANGER,19,13,0.0,0,0.0
RANGER,19,14,0.0,0,0.0
RANGER,19,15,0.0,0,0.0
RANGER,19,16,0.0,0,0.0
RANGER,19,17,0.0,0,0.0
RANGER,19,18,0.0,0,0.0
RANGER,19,19,0.0,0,0.0
RANGER,19,20,0.0,0,0.0
RANGER,19,21,0.0,0,0.0
RANGER,19,22,0.0,1,1.1538489053108947e-05
RANGER,19,23,0.0,1,1.0048588938715852e-05
RANGER,19,24,0.0,1,8.78113923796775e-06
RANGER,19,25,0.0,1,7.746276597941915e-06
RANGER,19,26,0.0,1,6.8519873330785686e-06
RANGER,19,27,0.0,1,6.091778992356467e-06
RANGER,19,28,0.0,1,5.441255934712785e-06
RANGER,19,29,0.0,1,4.881927639921457e-06
RANGER,19,30,0.0,1,4.396818487073517e-06
RANGER,19,31,0.0,1,3.975521134513826e-06
RANGER,19,32,0.0,1,3.5981359891579245e-06
RANGER,19,33,0.0,1,3.275831139681884e-06
RANGER,19,34,0.0,1,2.9841255910767472e-06
RANGER,19,35,0.0,1,2.7286729542552735e-06
RANGER,19,36,0.0,1,2.5015113536142053e-06
RANGER,19,37,0.0,1,2.3002731053267667e-06
RANGER,19,38,0.0,1,2.1173916175953877e-06
RANGER,19,39,0.0,1,1.953917561081653e-06
RANGER,19,40,0.0,1,1.8086967479291616e-06
RANGER,19,41,0.0,1,1.676332650468737e-06
RANGER,19,42,0.0,1,1.5565059463540365e-06
RANGER,19,43,0.0,1,1.4484662136382553e-06
RANGER,19,44,0.0,1,1.3501648687963552e-06
RANGER,19,45,0.0,1,1.260586146578646e-06
RANGER,19,46,0.0,1,1.1799522470212764e-06
RANGER,19,47,0.0,1,1.10474356329604e-06
RANGER,19,48,0.0,1,1.036155161671104e-06
RANGER,19,49,0.0,1,9.727175065421534e-07
RANGER,19,50,0.0,1,9.143629409180676e-07
RANGER,19,51,0.0,2680,0.0023085485777896153
RANGER,19,52,0.0,2680,0.00217634547321488
RANGER,19,53,0.0,2680,0.0020544200540761892
RANGER,19,54,0.0,2680,0.0019409484257604248
RANGER,19,55,0.0,2680,0.0018352718597736128
RANGER,19,56,0.0,2680,0.0017377780352489935
RANGER,19,57,0.0,2733,0.0016796471185021034
RANGER,19,58,0.0,2733,0.0015916895008238896
RANGER,19,59,0.0,2733,0.0015113045079617748
RANGER,19,60,0.0,2128,0.001117919880599949
RANGER,19,61,0.0,2128,0.001063389981026397
RANGER,19,62,0.0,2128,0.001014522358366854
RANGER,19,63,0.0,2128,0.0009672357436985024
RANGER,19,64,0.0,2128,0.0009221995933783589
RANGER,19,65,0.0,2129,0.0008806225942903367
RANGER,19,66,0.0,2129,0.0008406562395535389
RANGER,19,67,0.0,2129,0.0008036624600693543
RANGER,19,68,0.0,2129,0.0007699481672007735
RANGER,19,69,0.0,2129,0.0007373069576877
RANGER,19,70,0.0,2129,0.0007067746437661171
RANGER,19,71,0.0,2129,0.0006775065185093965
RANGER,19,72,0.0,1407,0.0004296283758753461
RANGER,19,73,0.0,1407,0.00041294414663273216
RANGER,19,74,0.0,1407,0.0003967022455197977
RANGER,19,75,0.0,1407,0.00038134629551933585
RANGER,19,76,0.0,2158,0.0005624025620543094
RANGER,19,77,0.0,2159,0.0005413330228742907
RANGER,19,78,0.0,2159,0.0005218833433184855
RANGER,19,79,0.0,2159,0.000502798545487515
RANGER,19,80,0.0,2159,0.00048449081506696245
RANGER,19,81,0.0,2159,0.0004672257274629388
RANGER,19,82,0.0,2159,0.0004504805932059597
RANGER,19,83,0.0,2159,0.0004353362520470583
RANGER,19,84,0.0,2159,0.00042037562975050236
RANGER,19,85,0.0,2159,0.0004060417072793143
RANGER,19,86,0.0,2159,0.0003923544642292498
RANGER,19,87,0.0,2159,0.00037923190685518193
RANGER,19,88,0.0,2159,0.00036724759464590306
RANGER,19,89,0.0,2159,0.0003554725425125582
RANGER,19,90,0.0,2159,0.0003440595960135795
RANGER,19,91,0.0,2159,0.00033320482697440923
RANGER,19,92,0.0,2159,0.0003229083284317369
RANGER,19,93,0.0,2159,0.00031319649183014775
RANGER,19,94,0.0,2159,0.0003034753043085203
RANGER,19,95,0.0,2159,0.00029431908319388356
RANGER,19,96,0.0,2159,0.0002854303247534773
RANGER,19,97,0.0,2159,0.0002772046342691681
RANGER,19,98,0.0,2159,0.0002690947151329226
RANGER,19,99,0.0,2159,0.0002612768792209508
RANGER,19,100,0.0,2159,0.00025376414474198583
RANGER,20,1,,0,
RANGER,20,2,0.0,0,0.0
RANGER,20,3,0.0,0,0.0
RANGER,20,4,0.0,0,0.0
RANGER,20,5,0.0,0,0.0
RANGER,20,6,0.0,0,0.0
RANGER,20,7,0.0,0,0.0
RANGER,20,8,0.0,0,0.0
RANGER,20,9,0.0,0,0.0
RANGER,20,10,0.0,0,0.0
RANGER,20,11,0.0,0,0.0
RANGER,20,12,0.0,0,0.0
RANGER,20,13,0.0,0,0.0
RANGER,20,14,0.0,0,0.0
RANGER,20,15,0.0,0,0.0
RANGER,20,16,0.0,0,0.0
RANGER,20,17,0.0,0,0.0
RANGER,20,18,0.0,0,0.0
RANGER,20,19,0.0,0,0.0
RANGER,20,20,0.0,0,0.0
RANGER,20,21,0.0,0,0.0
RANGER,20,22,0.0,0,0.0
RANGER,20,23,0.0,0,0.0
RANGER,20,24,0.0,0,0.0
RANGER,20,25,0.0,0,0.0
RANGER,20,26,0.0,250,0.0017172344118465688
RANGER,20,27,0.0,251,0.0015386423277474748
RANGER,20,28,0.0,251,0.0013770416219305304
RANGER,20,29,0.0,251,0.00123381162950853
RANGER,20,30,0.0,251,0.0011107738960847158
RANGER,20,31,0.0,251,0.0010037224908110431
RANGER,20,32,0.0,251,0.0009092947676370144
RANGER,20,33,0.0,251,0.0008268577087910955
RANGER,20,34,0.0,251,0.0007542373489988208
RANGER,20,35,0.0,251,0.0006894220627051695
RANGER,20,36,0.0,251,0.0006322863603358542
RANGER,20,37,0.0,251,0.0005808841487153771
RANGER,20,38,0.0,251,0.0005346651764881472
RANGER,20,39,0.0,251,0.0004938074285920635
RANGER,20,40,0.0,251,0.0004567357431151109
RANGER,20,41,0.0,251,0.0004231086218720037
RANGER,20,42,0.0,251,0.00039343524298462995
RANGER,20,43,0.0,251,0.00036579359992128246
RANGER,20,44,0.0,251,0.00034064600786809507
RANGER,20,45,0.0,251,0.0003182047673133681
RANGER,20,46,0.0,251,0.00029794242975000884
RANGER,20,47,0.0,251,0.00027901006915964643
RANGER,20,48,0.0,251,0.0002617184978737086
RANGER,20,49,0.0,251,0.000245734391168817
RANGER,20,50,0.0,251,0.0002309431720970423
RANGER,20,51,0.0,1055,0.0009137084237664794
RANGER,20,52,0.0,1055,0.0008609828382688534
RANGER,20,53,0.0,1055,0.0008123922232705638
RANGER,20,54,0.0,1055,0.0007667483996165458
RANGER,20,55,0.0,1055,0.000724970064913677
RANGER,20,56,0.0,1055,0.0006860824398824406
RANGER,20,57,0.0,1055,0.0006503939898871991
RANGER,20,58,0.0,1055,0.000616958328314432
RANGER,20,59,0.0,1055,0.0005853349894335835
RANGER,20,60,0.0,1055,0.000556116914429694
RANGER,20,61,0.0,2275,0.0011403205543825123
RANGER,20,62,0.0,2275,0.001087663991827803
RANGER,20,63,0.0,2275,0.0010363330155804817
RANGER,20,64,0.0,2275,0.000988080843766781
RANGER,20,65,0.0,2275,0.0009426428743575244
RANGER,20,66,0.0,2275,0.000900494837541288
RANGER,20,67,0.0,2275,0.0008610259691010924
RANGER,20,68,0.0,2275,0.0008250479060833982
RANGER,20,69,0.0,2275,0.0007901618809258437
RANGER,20,70,0.0,2275,0.0007572933070854049
RANGER,20,71,0.0,2275,0.0007257797040249869
RANGER,20,72,0.0,122,3.732445905679782e-05
RANGER,20,73,0.0,-1351,-0.0003974200315171039
RANGER,20,74,0.0,-1351,-0.00038180330533821305
RANGER,20,75,0.0,-1351,-0.0003668735445994109
RANGER,20,76,0.0,-1351,-0.0003528566736910044
