variant_old,hero_class,level,gap_h,session_min,days_old,sale_gold_old,n_old,rate_old,sale_rate_old,variant_new,days_new,sale_gold_new,n_new,rate_new,sale_rate_new,progress_uplift_pct,sale_uplift_pct
prior,RANGER,57,4.0,12.0,54.625,171854391.75,4,0.018306636155606407,3146075.8215102977,proposed,53.938715277777774,176117270.25,4,0.01853955910611001,3265136.541406625,1.2723416171259272,3.784419913922199
prior,RANGER,57,8.0,1.0,567.3715238426154,171854391.75,4,0.0017625135523674828,302895.6944932455,proposed,503.54977625628067,176117270.25,4,0.001985900991625209,349751.46163179993,12.674367181895585,15.469274733979187
prior,RANGER,57,8.0,5.0,114.41795803063135,171854391.75,4,0.008739886790605767,1501987.9283634138,proposed,101.5474600766304,176117270.25,4,0.00984761213372913,1734334.5674731524,12.674367181895562,15.469274733979166
prior,RANGER,57,8.0,12.0,54.625,171854391.75,4,0.018306636155606407,3146075.8215102977,proposed,53.938715277777774,176117270.25,4,0.01853955910611001,3265136.541406625,1.2723416171259272,3.784419913922199
prior,RANGER,57,12.0,1.0,850.4675024751052,171854391.75,4,0.001175823881676504,202070.49799063956,proposed,754.801223868562,176117270.25,4,0.0013248521178526014,233329.33848113148,12.674367181895585,15.469274733979187
prior,RANGER,57,12.0,5.0,171.03715375712935,171854391.75,4,0.005846682887508685,1004778.1313879387,proposed,151.7977495990867,176117270.25,4,0.00658771294463259,1160210.0209992812,12.674367181895562,15.469274733979166
prior,RANGER,57,12.0,12.0,71.95356123575786,171854391.75,4,0.013897852765389499,2388407.0336270677,proposed,63.85974293478819,176117270.25,4,0.01565931765527419,2757876.279424521,12.674367181895585,15.469274733979166
prior,RANGER,57,24.0,1.0,1699.755438372575,171854391.75,4,0.0005883199296937955,101105.36367193,proposed,1508.5555667054064,176117270.25,4,0.000662885757787457,116745.63014912962,12.674367181895562,15.469274733979166
prior,RANGER,57,24.0,5.0,340.8947409366233,171854391.75,4,0.002933456812071832,504127.4361634987,proposed,302.5486181664555,176117270.25,4,0.003305253899556144,582112.2942729958,12.674367181895562,15.469274733979166
prior,RANGER,57,24.0,12.0,142.72755589388035,171854391.75,4,0.007006355526353383,1204072.9673657117,proposed,126.67260483785854,176117270.25,4,0.007894366751832443,1390334.3226850892,12.674367181895562,15.469274733979187
prior,RANGER,58,4.0,1.0,293.5639765853641,181251828.5,4,0.0034064125020775993,617418.494626825,proposed,260.2294730340851,185766314.5,4,0.0038427622680118905,713855.7840282301,12.809657246976336,15.619436450424606
prior,RANGER,58,4.0,5.0,59.687281546401834,181251828.5,4,0.016753988020422477,3036690.9633686696,proposed,56.28623323627242,185766314.5,4,0.017766333657509206,3300386.3257327904,6.042415906306697,8.683641685803867
prior,RANGER,58,4.0,12.0,56.48489583333333,181251828.5,4,0.017703847820674776,3208854.7889830433,proposed,55.765625,185766314.5,4,0.017932193891846457,3331197.5701877275,1.2898104044083203,3.8126618139506796
prior,RANGER,58,8.0,1.0,585.9098453840671,181251828.5,4,0.0017067472203756782,309351.05448038416,proposed,519.3791557236304,185766314.5,4,0.001925375689378099,357669.94584366627,12.809657246976357,15.61943645042463
prior,RANGER,58,8.0,5.0,118.15645530614242,181251828.5,4,0.008463354773203107,1533998.527887266,proposed,104.73966342035789,185766314.5,4,0.009547481511246039,1773600.453101067,12.80965724697638,15.61943645042465
prior,RANGER,58,8.0,12.0,56.48489583333333,181251828.5,4,0.017703847820674776,3208854.7889830433,proposed,55.765625,185766314.5,4,0.017932193891846457,3331197.5701877275,1.2898104044083203,3.8126618139506796
prior,RANGER,58,12.0,1.0,878.25571418277,181251828.5,4,0.0011386205450772556,206377.05576291925,proposed,778.5288384131757,185766314.5,4,0.0012844739342453063,238611.98883606587,12.80965724697638,15.61943645042465
prior,RANGER,58,12.0,5.0,176.625629065883,181251828.5,4,0.005661692503453113,1026192.1186556192,proposed,156.56959995826693,185766314.5,4,0.006386935907523213,1186477.5444883,12.80965724697638,15.619436450424672
prior,RANGER,58,12.0,12.0,74.30457498633699,181251828.5,4,0.01345812152460166,2439309.134509259,proposed,65.86721101692609,185766314.5,4,0.015182060763784685,2820315.4746033363,12.80965724697638,15.61943645042465
prior,RANGER,58,24.0,1.0,1755.2933205788786,181251828.5,4,0.0005697053525334499,103260.13685292492,proposed,1555.9778864818113,185766314.5,4,0.0006426826555106633,119388.78830728905,12.80965724697638,15.61943645042465
prior,RANGER,58,24.0,5.0,352.0331503451047,181251828.5,4,0.0028406415674764756,514871.4782182174,proposed,312.0594095719941,185766314.5,4,0.003204518015885349,595291.5015598738,12.809657246976357,15.61943645042465
prior,RANGER,58,24.0,12.0,147.39104218601273,181251828.5,4,0.006784672834716539,1229734.357066651,proposed,130.6546316893124,185766314.5,4,0.007653766170172446,1421811.9334777151,12.809657246976403,15.619436450424672
prior,RANGER,59,4.0,1.0,303.0111335216172,190959112.5,4,0.003300208769156196,630204.9376227845,proposed,268.2760874116494,195737606.75,4,0.0037275032957580574,729612.5742644196,12.947499885321289,15.773858741350665
prior,RANGER,59,4.0,5.0,61.60807279070225,190959112.5,4,0.01623163904829884,3099579.3870834913,proposed,58.14387212516131,195737606.75,4,0.017198716966207308,3366435.698136039,5.957980676078578,8.60943624043269
prior,RANGER,59,4.0,12.0,58.378993055555554,190959112.5,4,0.017129449270362782,3271024.4302822496,proposed,57.623263888888886,195737606.75,4,0.01735410201560664,3396850.395830195,1.3115001054502695,3.8466837600808823
prior,RANGER,59,8.0,1.0,604.764959435261,190959112.5,4,0.001653534955024206,315757.5674991498,proposed,535.4389960373584,195737606.75,4,0.001867626391429713,365564.7201615907,12.947499885321312,15.773858741350665
prior,RANGER,59,8.0,5.0,121.958837973431,190959112.5,4,0.008199487766666423,1565766.9068772274,proposed,107.97834223622402,195737606.75,4,0.009261116435852496,1812748.7669868574,12.947499885321335,15.773858741350711
prior,RANGER,59,8.0,12.0,58.378993055555554,190959112.5,4,0.017129449270362782,3271024.4302822496,proposed,57.623263888888886,195737606.75,4,0.01735410201560664,3396850.395830195,1.3115001054502695,3.8466837600808823
prior,RANGER,59,12.0,1.0,906.5187853489047,190959112.5,4,0.001103121100369824,210651.026306645,proposed,802.6019046630673,195737606.75,4,0.0012459477035751622,243878.82163346067,12.947499885321312,15.773858741350688
prior,RANGER,59,12.0,5.0,182.30960315615977,190959112.5,4,0.005485174574942365,1047444.0687385589,proposed,161.41092396136582,195737606.75,4,0.006195367546742703,1212666.4165360355,12.947499885321335,15.773858741350688
prior,RANGER,59,12.0,12.0,76.69576408638443,190959112.5,4,0.01303852972732202,2489826.06503428,proposed,67.90390594236769,195737606.75,4,0.014726693348814624,2882567.7114381175,12.947499885321312,15.773858741350688
prior,RANGER,59,24.0,1.0,1811.7802630898357,190959112.5,4,0.0005519433125375733,105398.60511248512,proposed,1604.090630540194,195737606.75,4,0.0006234061722954143,122024.03219828256,12.947499885321312,15.773858741350688
prior,RANGER,59,24.0,5.0,363.3618987043459,190959112.5,4,0.0027520772088811185,525534.2213394155,proposed,321.7086691367912,195737606.75,4,0.0031084024023449552,608431.247050952,12.947499885321289,15.773858741350665
prior,RANGER,59,24.0,12.0,152.13422056479538,190959112.5,4,0.006573143085674736,1255201.5699759591,proposed,134.69463309879492,195737606.75,4,0.007424200779154479,1453195.292543183,12.947499885321335,15.773858741350688
prior,RANGER,60,4.0,1.0,312.5772865094924,201022535.0,4,0.003199208781824369,643113.0593165966,proposed,276.4249162807619,206078390.5,4,0.0036176188943268426,745513.0791852653,13.07854976141547,15.922553334165546
prior,RANGER,60,4.0,5.0,63.55305825296735,201022535.0,4,0.01573488400856475,3163066.271332648,proposed,60.029115180716865,206078390.5,4,0.016658583039072174,3432973.9807025925,5.870389829404776,8.533103204828784
prior,RANGER,60,4.0,12.0,60.299305555555556,201022535.0,4,0.01658393891582499,3333745.441144292,proposed,59.50850694444445,206078390.5,4,0.016804320110628438,3463007.241845091,1.3288833004151401,3.877374652109933
prior,RANGER,60,8.0,1.0,623.857571830149,201022535.0,4,0.001602929971766471,322225.0463519744,proposed,551.7028412076617,206078390.5,4,0.001812569965764593,373531.50121340743,13.078549761415537,15.922553334165613
prior,RANGER,60,8.0,5.0,125.80911531709863,201022535.0,4,0.00794854965381106,1597837.6009824716,proposed,111.258161324622,206078390.5,4,0.008988104675595559,1852254.1451922576,13.078549761415514,15.92255333416559
prior,RANGER,60,8.0,12.0,60.299305555555556,201022535.0,4,0.01658393891582499,3333745.441144292,proposed,59.50850694444445,206078390.5,4,0.016804320110628438,3463007.241845091,1.3288833004151401,3.877374652109933
prior,RANGER,60,12.0,1.0,935.1378571508054,201022535.0,4,0.0010693610491257597,214965.66892551974,proposed,826.9807661345615,206078390.5,4,0.0012092179660648673,249193.69221033144,13.078549761415514,15.92255333416559
prior,RANGER,60,12.0,5.0,188.06517238122993,201022535.0,4,0.005317305630480502,1068898.2572089636,proposed,166.31374631000196,206078390.5,4,0.006012732093329443,1239094.1523010274,13.078549761415514,15.92255333416559
prior,RANGER,60,12.0,12.0,79.11707251900017,201022535.0,4,0.012639496990486438,2540823.7261524545,proposed,69.96647258558703,206078390.5,4,0.014292559893979824,2945387.739076213,13.078549761415514,15.922553334165613
prior,RANGER,60,24.0,1.0,1868.9787131127746,201022535.0,4,0.0005350515728103211,107557.42352206782,proposed,1652.8145409152607,206078390.5,4,0.0006050285590095554,124683.31164722344,13.078549761415514,15.92255333416559
prior,RANGER,60,24.0,5.0,374.83334357362367,201022535.0,4,0.0026678523059504257,536298.4335477501,proposed,331.4805012661418,206078390.5,4,0.0030167686973452228,621690.837659685,13.078549761415491,15.922553334165567
prior,RANGER,60,24.0,12.0,156.93714384916427,201022535.0,4,0.006371977821650188,1280911.1346718988,proposed,138.78595381731196,206078390.5,4,0.007205340111841069,1484864.8932532975,13.078549761415514,15.92255333416559
prior,RANGER,61,4.0,1.0,322.24002480170606,211433012.5,4,0.0031032768217274095,656135.1670392517,proposed,284.6564597679132,216781809.5,4,0.003513006523074595,761555.9108574141,13.203130912411254,16.066924791405967
prior,RANGER,61,4.0,5.0,65.51768139121825,211433012.5,4,0.015263055388496033,3227113.7807440744,proposed,61.93831656960575,216781809.5,4,0.016145094916750095,3499962.890602337,5.778918478660988,8.45489587278674
prior,RANGER,61,4.0,12.0,62.24184027777778,211433012.5,4,0.01606636300496774,3396959.5300588817,proposed,61.41770833333334,216781809.5,4,0.01628194908498838,3529630.3848306504,1.3418474358756871,3.9055765486104788
prior,RANGER,61,8.0,1.0,643.142954064816,211433012.5,4,0.0015548642703457495,328749.6367078163,proposed,568.1317723998599,216781809.5,4,0.0017601550354698077,381569.59358968155,13.203130912411298,16.066924791405988
prior,RANGER,61,8.0,5.0,129.69826724384023,211433012.5,4,0.0077102032374876854,1630191.4974892742,proposed,114.57127218874513,216781809.5,4,0.00872819146454616,1892113.1393467716,13.203130912411298,16.066924791406034
prior,RANGER,61,8.0,12.0,62.24184027777778,211433012.5,4,0.01606636300496774,3396959.5300588817,proposed,61.41770833333334,216781809.5,4,0.01628194908498838,3529630.3848306504,1.3418474358756871,3.9055765486104788
prior,RANGER,61,12.0,1.0,964.0458833279258,211433012.5,4,0.0010372950264026428,219318.4122835778,proposed,851.6070850318066,216781809.5,4,0.0011742504466865152,254556.13663888603,13.203130912411298,16.066924791406013
prior,RANGER,61,12.0,5.0,193.8788530964622,211433012.5,4,0.005157860096802107,1090541.898320411,proposed,171.26633471513446,216781809.5,4,0.005838859117661914,1265758.444942323,13.203130912411298,16.066924791406013
prior,RANGER,61,12.0,12.0,81.56282785437374,211433012.5,4,0.012260487115349274,2592271.7255157316,proposed,72.04997529395312,216781809.5,4,0.013879255279688155,3008770.074043227,13.203130912411275,16.066924791406013
prior,RANGER,61,24.0,1.0,1926.754671117255,211433012.5,4,0.0005190074351396986,109735.30552148483,proposed,1702.0330229276467,216781809.5,4,0.0005875326662463411,127366.39452924138,13.203130912411275,16.066924791405988
prior,RANGER,61,24.0,5.0,386.420610654328,211433012.5,4,0.002587853681786525,547157.6998493413,proposed,341.35152229430247,216781809.5,4,0.002929531391214455,635069.115974522,13.203130912411275,16.066924791406013
prior,RANGER,61,24.0,12.0,161.7885601701512,211433012.5,4,0.006180906727572774,1306847.7293922284,proposed,142.91880345193982,216781809.5,4,0.0069969799343882425,1516817.9712118744,13.203130912411254,16.066924791405967
prior,RANGER,62,4.0,1.0,331.6209365926533,221760282.0,4,0.0030154911516589505,668716.1681603936,proposed,292.6183804364891,227395171.75,4,0.003417420322360931,777104.8811452042,13.328812803209921,16.208477997919914
prior,RANGER,62,4.0,5.0,67.42500370556021,221760282.0,4,0.014831293215302186,3288991.7658500997,proposed,63.78953184738353,227395171.75,4,0.015676553362901302,3564772.5444049817,5.699166858403282,8.384964091985236
prior,RANGER,62,4.0,12.0,64.13038194444445,221760282.0,4,0.0155932331865151,3457959.7887333473,proposed,63.268923611111106,227395171.75,4,0.015805547857058577,3594105.26955868,1.3615820914362198,3.9371620592269174
prior,RANGER,62,8.0,1.0,661.8658527015199,221760282.0,4,0.0015108801820162305,335053.2152321306,proposed,584.0225767217894,227395171.75,4,0.0017122625731579716,389360.2419043539,13.328812803209944,16.208477997919957
prior,RANGER,62,8.0,5.0,133.4739869273335,221760282.0,4,0.007492096572678423,1661449.4487284007,proposed,117.77586266530886,227395171.75,4,0.008490704099886438,1930745.1170721056,13.328812803209921,16.208477997919935
prior,RANGER,62,8.0,12.0,64.13038194444445,221760282.0,4,0.0155932331865151,3457959.7887333473,proposed,63.268923611111106,227395171.75,4,0.015805547857058577,3594105.26955868,1.3615820914362198,3.9371620592269174
prior,RANGER,62,12.0,1.0,992.1107688103862,221760282.0,4,0.001007951966088498,223523.71224223974,proposed,875.4267730070897,227395171.75,4,0.001142299996794708,259753.50396115705,13.328812803209921,16.208477997919935
prior,RANGER,62,12.0,5.0,199.5229701491068,221760282.0,4,0.005011954258964186,1111452.389838999,proposed,176.05670192236892,227395171.75,4,0.005679988259924031,1291601.9059034085,13.328812803209967,16.208477997919957
prior,RANGER,62,12.0,12.0,83.93724951100353,221760282.0,4,0.011913661763111594,2641976.992240244,proposed,74.06523322251383,227395171.75,4,0.013501611437524335,3070201.2517376104,13.328812803209921,16.208477997919914
prior,RANGER,62,24.0,1.0,1982.8455171369853,221760282.0,4,0.0005043257234904976,111839.41466110677,proposed,1749.6393618629904,227395171.75,4,0.0005715463550929802,129966.88157945473,13.328812803209944,16.208477997919957
prior,RANGER,62,24.0,5.0,397.6699198144265,221760282.0,4,0.0025146483306221702,557649.1229296017,proposed,350.89921969354907,227395171.75,4,0.0028498210992698426,648035.5583252397,13.328812803209921,16.208477997919935
prior,RANGER,62,24.0,12.0,166.49847853822016,221760282.0,4,0.00600606088884138,1331905.7564186351,proposed,146.9162822938389,227395171.75,4,0.006806597501561855,1547787.407900779,13.328812803209944,16.208477997919957
prior,RANGER,63,4.0,1.0,341.4141428798115,232744764.5,4,0.0029289940702662436,681708.0351060134,proposed,300.93587541985323,238687115.75,4,0.0033229670560375748,793149.4223378773,13.450794925491905,16.347377688534003
prior,RANGER,63,4.0,5.0,69.41615353157994,232744764.5,4,0.01440586879457479,3352890.5400112085,proposed,65.72720545849464,238687115.75,4,0.015214400080214565,3631481.273012983,5.612513185905632,8.308971905800512
prior,RANGER,63,4.0,12.0,66.10416666666666,232744764.5,4,0.015127639457926254,3520878.883075954,proposed,65.20659722222223,238687115.75,4,0.015335871562075666,3660474.950664288,1.3765009718043286,3.9648074308758385
prior,RANGER,63,8.0,1.0,681.4116295651011,232744764.5,4,0.0014675417275138557,341562.65376413555,proposed,600.6230542612009,238687115.75,4,0.001664937755727766,397399.1908179385,13.450794925491927,16.347377688534003
prior,RANGER,63,8.0,5.0,137.41565086863784,232744764.5,4,0.007277191452929533,1693728.210933497,proposed,121.12356811504466,238687115.75,4,0.00825603155159851,1970608.3585920457,13.450794925491927,16.347377688534003
prior,RANGER,63,8.0,12.0,66.10416666666666,232744764.5,4,0.015127639457926254,3520878.883075954,proposed,65.20659722222223,238687115.75,4,0.015335871562075666,3660474.950664288,1.3765009718043286,3.9648074308758385
prior,RANGER,63,12.0,1.0,1021.4091162503905,232744764.5,4,0.0009790396268157624,227866.3473794025,proposed,900.3102331025484,238687115.75,4,0.001110728239258052,265116.51981058036,13.450794925491927,16.347377688534024
prior,RANGER,63,12.0,5.0,205.41514820569574,232744764.5,4,0.004868190144373549,1133045.7686934427,proposed,181.06100388331416,238687115.75,4,0.005523000417276246,1318269.0398857135,13.450794925491948,16.347377688534024
prior,RANGER,63,12.0,12.0,86.4160278658444,232744764.5,4,0.011571927392363358,2693305.5157467085,proposed,76.1704912888425,238687115.75,4,0.013128443614836978,3133590.3407119424,13.450794925491927,16.347377688534024
prior,RANGER,63,24.0,1.0,2041.401576306259,232744764.5,4,0.0004898595218141323,114012.23904271284,proposed,1799.371769626591,238687115.75,4,0.0005557495215163467,132650.25037017936,13.450794925491927,16.347377688534024
prior,RANGER,63,24.0,5.0,409.41364021686934,232744764.5,4,0.0024425175464849996,568483.171143769,proposed,360.87331118812267,238687115.75,4,0.0027710555726818535,661415.2622263961,13.450794925491927,16.347377688534003
prior,RANGER,63,24.0,12.0,171.4153995371668,232744764.5,4,0.005833781577968303,1357782.119508671,proposed,151.0922859991794,238687115.75,4,0.0066184715744219465,1579743.890772136,13.450794925491927,16.347377688534024
prior,RANGER,64,4.0,1.0,351.3406774387839,244148693.5,4,0.0028462403137884187,694905.8539984724,proposed,309.3526799485696,250412456.75,4,0.0032325564471148327,809472.4015050767,13.57285719884338,16.486628634280585
prior,RANGER,64,4.0,5.0,71.4344115954374,244148693.5,4,0.013998855420877733,3417802.261502691,proposed,67.69161518071687,250412456.75,4,0.014772878403481609,3699312.7742848475,5.52918763236534,8.236594490940096
prior,RANGER,64,4.0,12.0,68.10694444444445,244148693.5,4,0.014682790545914308,3584784.12871913,proposed,67.17100694444444,250412456.75,4,0.014887375453922798,3727984.2619764544,1.393365296390603,3.9946654558663974
prior,RANGER,64,8.0,1.0,701.2235097429672,244148693.5,4,0.001426078826659062,348175.282356823,proposed,617.4217388185143,250412456.75,4,0.0016196384693444382,405577.6481553503,13.572857198843401,16.48662863428061
prior,RANGER,64,8.0,5.0,141.41097805627402,244148693.5,4,0.007071586759000092,1726518.6681817719,proposed,124.51124462660268,250412456.75,4,0.008031403131491493,2011163.389306428,13.57285719884338,16.48662863428061
prior,RANGER,64,8.0,12.0,68.10694444444445,244148693.5,4,0.014682790545914308,3584784.12871913,proposed,67.17100694444444,250412456.75,4,0.014887375453922798,3727984.2619764544,1.393365296390603,3.9946654558663974
prior,RANGER,64,12.0,1.0,1051.1063420471503,244148693.5,4,0.0009513785237489722,232277.82359727027,proposed,925.4907976884591,250412456.75,4,0.0010805077721978845,270572.6057735416,13.572857198843401,16.48662863428061
prior,RANGER,64,12.0,5.0,211.3875445171107,244148693.5,4,0.004730647693951784,1154981.4538871162,proposed,186.12505640059163,250412456.75,4,0.00537273175003224,1345398.9569843,13.572857198843424,16.48662863428061
prior,RANGER,64,12.0,12.0,88.92855321064656,244148693.5,4,0.011244982223328015,2745447.7182562603,proposed,78.30088579611096,250412456.75,4,0.012771247602535653,3198079.4879135,13.572857198843401,16.486628634280585
prior,RANGER,64,24.0,1.0,2100.7548389597,244148693.5,4,0.00047601937239625874,116219.50785123653,proposed,1849.6979742982933,250412456.75,4,0.0005406288020504336,135380.1865112585,13.572857198843424,16.48662863428063
prior,RANGER,64,24.0,5.0,421.3172438996205,244148693.5,4,0.002373508358557125,579488.9647530515,proposed,370.96649172255843,250412456.75,4,0.002695661258666695,675027.1583485244,13.572857198843401,16.48662863428061
prior,RANGER,64,24.0,12.0,176.39926128669234,244148693.5,4,0.005668957980355446,1384068.684410181,proposed,155.31815051359715,250412456.75,4,0.006438397551691527,1612254.9484522606,13.572857198843401,16.48662863428061
prior,RANGER,65,4.0,1.0,361.41800060431535,255863620.5,4,0.002766879342832765,707943.766143852,proposed,317.8795875837588,262462066.25,4,0.0031458452793434173,825665.0521192817,13.696511107082188,16.628621029697598
prior,RANGER,65,4.0,5.0,73.48332792369898,255863620.5,4,0.01360852901270809,3481927.5028707823,proposed,69.6860596251613,262462066.25,4,0.014350072387202869,3766349.6495823353,5.449107495764638,8.168525808680748
prior,RANGER,65,4.0,12.0,70.14270833333333,255863620.5,4,0.014256649390379732,3647757.929221676,proposed,69.1654513888889,262462066.25,4,0.014458085357925464,3794698.957059988,1.412926431940309,4.028256005180264
prior,RANGER,65,8.0,1.0,721.3363414550861,255863620.5,4,0.0013863158453694307,354707.7913527407,proposed,634.4401727294107,262462066.25,4,0.0015761927491096956,413690.8057395985,13.696511107082209,16.62862102969762
prior,RANGER,65,8.0,5.0,145.46699609385308,255863620.5,4,0.006874411563120581,1758911.831347096,proposed,127.94323649636763,262462066.25,4,0.007815966106409935,2051394.6140283188,13.696511107082209,16.62862102969762
prior,RANGER,65,8.0,12.0,70.14270833333333,255863620.5,4,0.014256649390379732,3647757.929221676,proposed,69.1654513888889,262462066.25,4,0.014458085357925464,3794698.957059988,1.412926431940309,4.028256005180264
prior,RANGER,65,12.0,1.0,1081.2546823058565,255863620.5,4,0.0009248514863005497,236635.8497096648,proposed,951.0007578750625,262462066.25,4,0.0010515238728457195,275985.12837828975,13.696511107082209,16.62862102969762
prior,RANGER,65,12.0,5.0,217.4506642640072,255863620.5,4,0.004598744287053078,1176651.3630390917,proposed,191.255353525498,262462066.25,4,0.0052286118091156115,1372312.259039634,13.696511107082209,16.62862102969762
prior,RANGER,65,12.0,12.0,91.4792449662375,255863620.5,4,0.01093144133807699,2796958.158043743,proposed,80.45914872451985,262462066.25,4,0.01242866741511088,3262053.730504048,13.696511107082209,16.62862102969762
prior,RANGER,65,24.0,1.0,2161.009704858168,255863620.5,4,0.0004627466492870898,118400.03306083854,proposed,1900.682513312018,262462066.25,4,0.0005261267955043468,138088.32585756207,13.696511107082209,16.62862102969762
prior,RANGER,65,24.0,5.0,433.40166877446944,255863620.5,4,0.002307328448521441,590361.4105213437,proposed,381.1917046128891,262462066.25,4,0.0026233519457500476,688530.3721825153,13.696511107082209,16.62862102969762
prior,RANGER,65,24.0,12.0,181.45883017893016,255863620.5,4,0.0055108919142371595,1410036.757360895,proposed,159.5992950109328,262462066.25,4,0.006265691837369949,1644506.4261218756,13.696511107082232,16.628621029697666
prior,RANGER,66,4.0,1.0,371.58002528684057,267882737.5,4,0.0026912103233430046,720928.7886053842,proposed,326.47808743747976,274825920.25,4,0.0030629927044996523,841789.7887331531,13.814690659138895,16.76462391820572
prior,RANGER,66,4.0,5.0,75.5494657222207,267882737.5,4,0.013236360978074777,3545792.6133448486,proposed,71.7015110140502,274825920.25,4,0.013946707480181918,3832916.717698554,5.366629871184281,8.097600047817032
prior,RANGER,66,4.0,12.0,72.19809027777778,267882737.5,4,0.013850781871827365,3710385.364340489,proposed,71.18090277777777,274825920.25,4,0.014048711957502647,3860950.1920478437,1.4290174194272254,4.0579296467259995
prior,RANGER,66,8.0,1.0,741.6182247426156,267882737.5,4,0.001348402677600133,361213.80052785354,proposed,651.601494014223,274825920.25,4,0.0015346803363501377,421769.9357270061,13.814690659138918,16.764623918205768
prior,RANGER,66,8.0,5.0,149.55710561337565,267882737.5,4,0.006686409153872826,1791173.5881845113,proposed,131.40404349143375,274825920.25,4,0.007610115894684703,2091457.1039658755,13.814690659138895,16.76462391820572
prior,RANGER,66,8.0,12.0,72.19809027777778,267882737.5,4,0.013850781871827365,3710385.364340489,proposed,71.18090277777777,274825920.25,4,0.014048711957502647,3860950.1920478437,1.4290174194272254,4.0579296467259995
prior,RANGER,66,12.0,1.0,1111.6564241983904,267882737.5,4,0.000899558513073043,240976.1970234363,proposed,976.7249005909662,274825920.25,4,0.0010238297389520336,281374.95018680993,13.81469065913894,16.764623918205746
prior,RANGER,66,12.0,5.0,223.56474550453066,267882737.5,4,0.004472977158108028,1198233.3658889488,proposed,196.42872480678238,274825920.25,4,0.005090905115754595,1399112.6833426894,13.81469065913894,16.764623918205768
prior,RANGER,66,12.0,12.0,94.05137569500944,267882737.5,4,0.010632486687305969,2848259.640227829,proposed,82.63553250492224,274825920.25,4,0.012101331832531415,3325759.6571260653,13.814690659138918,16.764623918205768
prior,RANGER,66,24.0,1.0,2221.7710225657147,267882737.5,4,0.0004500913864855407,120571.71273691714,proposed,1952.095120321196,274825920.25,4,0.0005122701192119475,140785.10692900067,13.814690659138918,16.764623918205746
prior,RANGER,66,24.0,5.0,445.5876651779955,267882737.5,4,0.0022442272938604296,601189.7510515488,proposed,391.50276875282833,274825920.25,4,0.0025542603521952123,701976.9518501383,13.814690659138918,16.764623918205746
prior,RANGER,66,24.0,12.0,186.56092555895316,267882737.5,4,0.005360179239055075,1435899.4880487404,proposed,163.91638414910807,274825920.25,4,0.0061006714197059195,1676622.6370635533,13.814690659138918,16.764623918205746
prior,RANGER,67,4.0,1.0,381.79136730988705,280286439.5,4,0.002619231563683665,734135.089210912,proposed,335.1139470434249,287587753.75,4,0.0029840596275463806,858179.0053421252,13.928820533516495,16.896606354089716
prior,RANGER,67,4.0,5.0,77.62563069786086,280286439.5,4,0.012882342996893129,3610746.051016934,proposed,73.72998323627242,287587753.75,4,0.013563003219401753,3900553.6299717682,5.283667906317824,8.026252050409699
prior,RANGER,67,4.0,12.0,74.26597222222222,280286439.5,4,0.013465116931449465,3774089.682167136,proposed,73.209375,287587753.75,4,0.013659452768173477,3928291.3390532294,1.4432539851927828,4.085797367632993
prior,RANGER,67,8.0,1.0,761.9985380749199,280286439.5,4,0.0013123384757749755,367830.67879382486,proposed,668.8373797837651,287587753.75,4,0.0014951317468579577,429981.5806391937,13.928820533516495,16.896606354089737
prior,RANGER,67,8.0,5.0,153.6670648508674,280286439.5,4,0.006507575328327456,1823985.1185549463,proposed,134.87988739922082,287587753.75,4,0.007414003816893584,2132176.7039943524,13.928820533516495,16.896606354089737
prior,RANGER,67,8.0,12.0,74.26597222222222,280286439.5,4,0.013465116931449465,3774089.682167136,proposed,73.209375,287587753.75,4,0.013659452768173477,3928291.3390532294,1.4432539851927828,4.085797367632993
prior,RANGER,67,12.0,1.0,1142.2057088399524,280286439.5,4,0.000875499038623805,245390.50832153927,proposed,1002.5608125241051,287587753.75,4,0.000997445728486377,286853.17654292955,13.928820533516495,16.896606354089716
prior,RANGER,67,12.0,5.0,229.70849900387395,280286439.5,4,0.004353343495501816,1220183.1482746883,proposed,201.62457394728884,287587753.75,4,0.004959712898197777,1426352.6916376012,13.928820533516495,16.896606354089716
prior,RANGER,67,12.0,12.0,96.63598923611248,280286439.5,4,0.010348111587668251,2900435.3524562265,proposed,84.82137248816979,287587753.75,4,0.011789481479322586,3390510.4965156093,13.928820533516472,16.896606354089695
prior,RANGER,67,24.0,1.0,2282.8272211350504,280286439.5,4,0.0004380533010740898,122780.40006927816,proposed,2003.7311107451255,287587753.75,4,0.0004990689592218444,143526.12094896057,13.928820533516472,16.896606354089695
prior,RANGER,67,24.0,5.0,457.83280146289354,280286439.5,4,0.0021842034839022954,612202.61764647,proposed,401.8586335914929,287587753.75,4,0.0024884372672618607,715644.084039627,13.928820533516495,16.896606354089716
prior,RANGER,67,24.0,12.0,191.68778192737068,280286439.5,4,0.005216816585518705,1462202.9462795851,proposed,168.25223067325481,287587753.75,4,0.005943457605278328,1709265.6222103487,13.928820533516495,16.896606354089737
prior,RANGER,68,4.0,1.0,391.7348072314388,292529556.5,4,0.0025527473728143724,746754.0568259285,proposed,343.50778683970805,300183731.25,4,0.0029111421583774247,873877.5153009138,14.039571223529524,17.023470754925984
