class,seed_index,level,str,con,dex,int,wis,cha,hp,mp,tales,kills,seconds,bag,proc_pct,skill_damage_pct,skills,skill_uses,stat_power,equipment_power,sale_gold,items_sold,attacks,casts,experience
RANGER,5,31,24,18,44,11,39,17,336,344,14,67422,1458600.0,45,15,189.66666666666666,7,53888,179,156,26873902,67391,510646,79986,549
RANGER,5,32,25,19,46,11,39,17,354,367,15,72001,1549980.0,45,15,193.83333333333334,7,56260,185,161,29643144,71981,540351,85587,344
RANGER,5,33,26,19,47,11,39,17,362,379,15,76743,1644480.0,47,15,199.0,7,58411,191,163,32603831,76706,571075,91375,314
RANGER,5,34,27,19,48,11,41,17,377,403,16,81623,1742340.0,47,15,192.66666666666666,7,60147,197,170,35736427,81594,603184,97464,106
RANGER,5,35,27,19,50,11,43,17,394,425,17,86659,1842480.0,48,15,217.21428571428572,8,61989,204,175,39069629,86623,635729,103810,260
RANGER,5,36,27,19,52,11,45,17,408,451,18,91852,1944360.0,49,16,205.42857142857142,8,64483,211,182,42629121,91807,668358,110238,344
RANGER,5,37,27,19,54,11,47,17,423,477,19,97181,2048040.0,49,16,204.42857142857142,8,67006,218,186,46423126,97148,701253,117029,216
RANGER,5,38,27,19,54,12,48,17,432,487,19,102680,2154780.0,50,16,211.57142857142858,8,68832,224,190,50374809,102636,735073,123975,52
RANGER,5,39,28,19,56,12,49,17,451,511,20,108314,2264100.0,51,16,215.71428571428572,8,70582,230,194,54584550,108286,769700,131090,108
RANGER,5,40,28,19,59,13,49,17,467,536,21,114116,2375940.0,52,17,238.66666666666666,9,72473,237,202,59040088,114100,804890,138508,321
RANGER,5,41,28,20,61,13,50,17,485,563,22,120067,2489640.0,53,17,211.375,9,75041,244,206,63670705,120028,840357,146147,489
RANGER,5,42,28,22,61,13,52,17,504,585,23,126156,2605620.0,53,17,212.625,9,77335,250,212,68561883,126123,876399,154062,206
RANGER,5,43,28,22,62,13,54,18,520,613,24,132409,2724780.0,54,17,226.0,9,79119,256,215,73717345,132377,913468,162173,674
RANGER,5,44,28,22,65,13,55,18,537,643,25,138796,2846040.0,54,18,213.75,9,80985,263,221,79140579,138749,951055,170463,268
RANGER,5,45,28,22,67,14,56,18,554,670,26,145323,2969460.0,55,18,249.1875,10,82884,270,225,84776369,145283,989139,179192,754
RANGER,5,46,28,22,69,15,57,18,573,699,27,151987,3094320.0,56,18,228.33333333333334,10,85484,276,230,90679493,151938,1027265,188101,489
RANGER,5,47,28,22,71,15,60,19,603,744,29,158804,3221160.0,56,19,225.0,10,87348,283,236,96840317,158770,1065669,197319,290
RANGER,5,48,28,22,73,16,61,19,622,771,30,165774,3350520.0,57,19,237.22222222222223,10,89309,290,240,103341415,165770,1104716,206765,606
RANGER,5,49,28,23,74,18,63,19,649,814,32,172895,3481680.0,57,19,229.33333333333334,10,91200,296,246,109972801,172849,1143993,216575,398
RANGER,5,50,28,24,75,18,65,19,667,847,33,180171,3616560.0,58,20,231.8,11,93132,302,250,116965581,180134,1184713,226397,324
RANGER,5,51,28,25,78,18,67,19,698,899,35,187589,3751740.0,59,20,232.3,11,95861,310,255,124201585,187558,1224617,236561,508
RANGER,5,52,28,25,80,19,68,19,721,932,36,195163,3889800.0,59,20,247.3,11,97734,316,261,131764624,195110,1265449,246949,187
RANGER,5,53,28,25,83,20,69,20,755,980,38,202885,4030320.0,60,20,233.5,11,99701,323,267,139682030,202839,1306926,257564,635
RANGER,5,54,29,25,84,20,70,21,776,1012,39,210755,4173180.0,60,20,237.1,11,101599,329,271,147858803,210699,1349011,268426,219
RANGER,5,55,29,26,87,20,72,21,809,1064,41,218778,4318560.0,61,20,242.36363636363637,12,103617,336,274,156394844,218739,1391744,279534,441
RANGER,5,56,30,26,88,21,73,21,830,1101,42,226951,4465920.0,63,20,251.72727272727272,12,105901,342,282,165242152,226926,1434805,290699,137
RANGER,5,57,30,26,90,22,76,21,862,1152,44,235265,4620600.0,63,20,249.0,12,107970,349,286,174439260,235242,1482073,303198,210
RANGER,5,58,31,27,91,22,78,22,896,1204,46,243740,4778400.0,64,20,253.63636363636363,12,110112,356,291,183937739,243684,1530404,315926,62
RANGER,5,59,31,27,92,23,79,23,917,1241,47,252367,4938840.0,64,20,260.0,12,112321,362,294,193856265,252324,1579435,328816,346
RANGER,5,60,32,29,94,23,80,23,953,1298,49,261133,5101980.0,66,20,293.2105263157895,13,114183,368,301,204163610,261097,1629384,341991,250
RANGER,5,61,33,30,95,23,82,24,989,1353,51,270055,5267400.0,67,20,264.6666666666667,13,116221,374,306,214795982,270007,1679840,355200,765
RANGER,5,62,33,30,97,24,85,24,1027,1410,53,278732,5427600.0,67,20,257.1666666666667,13,118138,381,312,225361450,278717,1728410,368188,419
RANGER,5,63,34,30,97,25,87,24,1049,1453,54,287817,5594820.0,69,20,261.25,13,120141,387,320,236489451,287762,1778988,381702,593
RANGER,5,64,34,30,100,25,88,26,1086,1515,56,297050,5764320.0,69,20,257.1666666666667,13,122221,394,324,248097012,297008,1830082,395401,495
RANGER,5,65,35,30,102,25,90,27,1120,1582,58,306438,5936520.0,70,20,304.75,14,123856,401,329,260059637,306392,1881970,409418,574
RANGER,5,66,36,30,104,26,92,27,1158,1646,60,315968,6110760.0,72,20,272.3076923076923,14,125940,407,332,272261295,315912,1934287,423411,508
RANGER,5,67,36,31,106,27,93,28,1195,1710,62,325563,6285780.0,72,20,277.6923076923077,14,127927,414,336,284841230,325560,1986650,437559,816
RANGER,5,68,36,31,108,27,95,28,1219,1756,63,334930,6456480.0,73,20,263.84615384615387,14,129869,420,340,297292004,334920,2037736,451424,543
RANGER,5,69,38,31,111,28,95,28,1257,1827,65,344672,6634140.0,74,20,280.6923076923077,14,131895,427,346,310556422,344629,2091026,465756,500
RANGER,5,70,40,32,112,28,97,28,1293,1896,67,354566,6814200.0,76,20,315.23809523809524,15,133844,433,351,324249563,354522,2144902,480377,897
RANGER,5,71,40,33,113,30,99,28,1330,1963,69,364592,6995220.0,77,20,274.64285714285717,15,135943,440,357,338259193,364554,2198488,495069,110
RANGER,5,72,40,33,115,31,101,29,1372,2032,71,374774,7178820.0,77,20,273.92857142857144,15,137903,446,360,352691170,374718,2252785,509897,180
RANGER,5,73,40,33,118,31,103,30,1413,2107,73,384683,7358580.0,78,20,278.92857142857144,15,139840,453,365,367040528,384651,2306390,524640,794
RANGER,5,74,40,35,120,31,104,31,1457,2180,75,395032,7550760.0,78,20,274.64285714285717,15,141963,460,372,382281384,395025,2365586,541037,440
RANGER,5,75,40,36,124,31,105,31,1500,2253,77,405522,7745280.0,79,20,321.1818181818182,16,143863,467,376,397858154,405477,2425464,557718,276
RANGER,5,76,42,36,126,32,106,31,1547,2326,79,416166,7942020.0,81,20,294.06666666666666,16,146082,473,382,414038718,416142,2485774,574359,1149
RANGER,5,77,44,36,127,32,108,32,1591,2400,81,426958,8140620.0,82,20,283.73333333333335,16,148195,479,387,430368257,426915,2546376,591218,790
RANGER,5,78,45,36,127,32,111,34,1632,2477,83,437426,8334120.0,83,20,296.8,16,150199,485,391,446681982,437411,2605751,607570,1217
RANGER,5,79,46,36,127,32,116,34,1675,2556,85,448287,8534760.0,84,20,296.2,16,152345,492,396,463701690,448279,2667299,624549,628
RANGER,5,80,46,36,128,33,119,35,1719,2637,87,459289,8737260.0,85,20,339.6521739130435,17,153957,498,402,481285863,459283,2729128,641869,450
RANGER,5,81,47,36,130,34,120,36,1766,2718,89,470447,8941200.0,86,20,307.3125,17,156089,505,406,499080898,470418,2790861,659192,1397
RANGER,5,82,47,36,131,34,123,38,1810,2797,91,481741,9147720.0,86,20,306.6875,17,158164,511,411,517423367,481684,2853448,676663,562
RANGER,5,83,47,36,132,34,127,39,1849,2886,93,492765,9349020.0,87,20,294.125,17,160158,518,417,535737183,492692,2914336,693654,1020
RANGER,5,84,48,37,134,34,129,39,1893,2973,95,504220,9557520.0,88,20,306.75,17,162242,524,422,554993415,504176,2977101,711417,944
RANGER,5,85,48,38,135,34,133,39,1938,3059,97,515836,9768780.0,89,20,347.375,18,163984,531,425,574817035,515792,3040693,729374,791
RANGER,5,86,49,38,137,34,136,39,1979,3152,99,527594,9981540.0,90,20,320.11764705882354,18,166085,537,431,595273508,527540,3104312,747274,414
RANGER,5,87,49,38,137,34,140,41,2018,3246,101,539510,1.01979E7,90,20,303.8235294117647,18,168133,544,442,616093316,539436,3169361,765406,119
RANGER,5,88,50,38,140,35,141,41,2064,3342,103,551028,1.040868E7,92,20,316.6470588235294,18,170172,550,447,636508068,550985,3233389,783457,1478
RANGER,5,89,51,38,143,36,142,41,2107,3436,105,562991,1.063104E7,92,20,318.47058823529414,18,172364,557,451,657952044,562945,3302417,803247,401
RANGER,5,90,51,40,146,37,144,41,2171,3562,108,575099,1.085652E7,93,20,361.64,19,173642,564,454,680027043,575089,3372578,823158,332
RANGER,5,91,52,40,148,37,146,42,2216,3661,110,587350,1.108332E7,95,20,322.6111111111111,19,175892,571,459,702231212,587272,3442736,842995,99
RANGER,5,92,52,40,150,37,149,43,2261,3759,112,599622,1.130988E7,95,20,328.77777777777777,19,177977,577,464,724752911,599580,3512518,863077,112
RANGER,5,93,53,40,151,37,153,43,2305,3862,114,611802,1.153506E7,96,20,327.1111111111111,19,179996,584,468,747531663,611782,3582026,882905,575
RANGER,5,94,53,41,155,37,154,43,2354,3964,116,624369,1.176738E7,96,20,322.1111111111111,19,182143,591,471,771390907,624358,3653772,903401,1164
RANGER,5,95,53,41,156,37,157,45,2397,4067,118,637083,1.200198E7,97,20,375.65384615384613,20,183604,597,482,795321029,637030,3726106,924117,1047
RANGER,5,96,53,42,161,37,159,45,2462,4208,121,649946,1.223814E7,98,20,334.3157894736842,20,185793,604,487,820346107,649931,3798424,944791,610
RANGER,5,97,53,45,163,37,160,45,2509,4309,123,662451,1.246722E7,98,20,325.36842105263156,20,187817,611,497,844801157,662377,3868465,965010,980
RANGER,5,98,53,46,164,37,163,46,2559,4415,125,675356,1.270374E7,99,20,337.5263157894737,20,189873,617,500,870294066,675313,3940770,985740,926
RANGER,5,99,54,46,167,37,164,47,2611,4525,127,688406,1.294302E7,100,20,343.3157894736842,20,191965,624,502,896449342,688378,4013999,1006709,1028
RANGER,5,100,54,47,168,38,166,48,2660,4632,129,701599,1.318416E7,101,20,334.2631578947368,20,193444,630,507,923055597,701578,4087522,1027786,934
MAGE,2,1,8,8,13,17,6,12,5,10,0,0,0.0,19,10,95.0,1,0,1,1,0,0,0,0,0
MAGE,2,2,8,8,13,18,7,12,10,14,0,28,660.0,19,10,95.0,1,25,7,8,377,19,244,25,18
MAGE,2,3,8,8,15,19,8,12,19,28,1,210,4500.0,20,10,96.0,1,203,13,14,7539,209,1480,203,8
MAGE,2,4,8,8,16,19,9,12,22,36,1,569,12540.0,20,10,97.0,1,541,18,18,28300,569,4280,541,26
MAGE,2,5,8,9,16,19,10,12,25,43,1,1073,24240.0,21,10,100.0,2,1089,24,22,65645,1069,8530,1089,54
MAGE,2,6,8,9,16,23,10,12,37,56,2,1727,39300.0,22,11,116.0,2,1822,31,28,127722,1720,13959,1822,1
MAGE,2,7,8,9,16,24,11,12,41,64,2,2548,57960.0,22,11,119.0,2,2738,37,32,218970,2534,20623,2738,26
MAGE,2,8,8,9,16,24,12,13,45,72,2,3506,79680.0,23,11,107.0,2,3845,42,38,350078,3502,28353,3845,24
MAGE,2,9,8,9,18,24,14,13,53,92,3,4629,105000.0,23,11,110.0,2,5119,48,43,519510,4606,37358,5119,121
MAGE,2,10,8,10,18,24,15,13,57,101,3,5897,133860.0,24,11,121.0,3,6584,53,48,748940,5894,47698,6584,213
MAGE,2,11,8,10,18,24,16,14,61,110,3,7325,166020.0,25,11,134.0,3,8195,59,54,1013681,7310,59158,8195,69
MAGE,2,12,8,10,18,25,16,15,68,119,3,8903,201120.0,25,11,129.5,3,9948,64,59,1352911,8885,71519,9948,57
MAGE,2,13,8,11,18,27,17,15,82,137,4,10624,239580.0,26,12,132.5,3,11869,71,63,1751634,10610,85128,11869,47
MAGE,2,14,9,11,18,27,18,15,86,148,4,12503,281460.0,26,12,136.5,3,14026,76,70,2235401,12482,99933,14026,3
MAGE,2,15,9,11,20,28,19,15,97,168,5,14530,325800.0,27,12,142.0,4,16320,82,76,2784128,14510,115302,16320,83
MAGE,2,16,9,11,20,29,20,15,101,178,5,16706,372720.0,28,12,145.0,4,18834,88,80,3423475,16697,131365,18834,129
MAGE,2,17,9,12,20,30,20,15,106,187,5,19034,422880.0,28,12,156.33333333333334,4,21501,93,85,4152637,19021,148562,21501,91
MAGE,2,18,9,13,20,32,21,15,118,208,6,21508,476400.0,29,12,153.33333333333334,4,24344,100,90,4972677,21485,166994,24344,92
MAGE,2,19,9,13,21,33,21,15,124,220,6,24142,533340.0,29,12,157.0,4,27423,106,94,5877610,24124,186609,27423,248
MAGE,2,20,10,13,22,35,21,15,138,244,7,26913,592800.0,31,13,170.63636363636363,5,30070,112,100,6905584,26888,206968,30749,42
MAGE,2,21,10,14,22,36,21,15,146,256,7,29842,655260.0,32,13,168.0,5,32530,118,104,8063720,29833,228248,34272,256
MAGE,2,22,10,14,22,38,22,16,159,276,8,32914,720120.0,32,13,167.0,5,34757,125,109,9312856,32905,250140,37933,307
MAGE,2,23,10,14,22,40,24,16,174,301,9,36147,788640.0,33,13,168.5,5,37123,132,115,10692071,36137,273363,41895,29
MAGE,2,24,11,14,22,40,25,16,179,315,9,39518,858780.0,33,13,172.0,5,39494,137,120,12220699,39503,296681,45854,35
MAGE,2,25,12,14,22,41,27,16,190,344,10,43051,932820.0,35,14,176.2,6,41134,143,125,13854695,43016,321518,50071,192
MAGE,2,26,12,14,22,42,27,17,196,356,10,46732,1008780.0,36,14,177.8,6,43420,149,130,15639054,46726,346538,54526,243
MAGE,2,27,12,14,23,43,29,17,206,385,11,50554,1087200.0,36,14,186.6,6,45699,155,134,17564908,50542,372256,59193,276
MAGE,2,28,13,15,23,43,31,17,221,412,12,54535,1169100.0,37,14,189.2,6,48172,161,139,19610377,54502,399244,64069,268
MAGE,2,29,13,15,23,44,32,17,228,428,12,58666,1254360.0,37,14,183.2,6,49936,167,145,21875654,58646,427434,69193,8
MAGE,2,30,15,15,23,46,32,17,244,458,13,62945,1341660.0,39,14,188.16666666666666,7,51766,173,151,24292578,62936,455936,74511,341
MAGE,2,31,16,15,23,46,34,18,258,489,14,67371,1431120.0,41,15,195.16666666666666,7,54133,179,155,26889677,67369,484856,79986,109
MAGE,2,32,16,16,24,47,35,18,273,520,15,71952,1523640.0,41,15,197.16666666666666,7,56603,185,161,29646559,71920,514806,85778,372
MAGE,2,33,16,16,24,48,35,19,282,536,15,76695,1618620.0,42,15,192.16666666666666,7,58754,191,165,32641225,76676,545215,91905,170
MAGE,2,34,16,16,25,50,36,19,297,568,16,81583,1716300.0,42,15,204.0,7,60502,197,170,35822655,81548,576493,98104,334
MAGE,2,35,16,17,25,51,37,20,310,600,17,86623,1816920.0,43,15,222.35714285714286,8,62400,203,175,39161122,86588,608669,104563,404
MAGE,2,36,16,17,26,53,37,21,326,635,18,91810,1920180.0,44,16,205.71428571428572,8,64931,210,181,42725902,91791,641576,111245,124
MAGE,2,37,16,17,26,55,38,22,343,669,19,97141,2024580.0,44,16,202.0,8,67229,217,186,46509829,97115,674246,118090,140
MAGE,2,38,16,18,26,56,38,22,352,687,19,102642,2131800.0,45,16,202.57142857142858,8,69048,222,190,50508350,102615,707580,125182,84
MAGE,2,39,16,19,26,57,40,22,368,722,20,108275,2241540.0,45,16,216.0,8,70895,229,196,54733288,108240,741710,132503,260
MAGE,2,40,16,20,26,59,41,22,388,759,21,114065,2354160.0,46,16,232.06666666666666,9,72774,235,199,59209566,114045,776635,139966,289
MAGE,2,41,16,20,27,60,43,22,406,794,22,120013,2470860.0,47,17,218.625,9,75529,242,205,63887464,119979,813307,147823,325
MAGE,2,42,16,20,27,61,45,23,424,830,23,126104,2588040.0,47,17,212.625,9,77508,248,212,68807867,126089,849205,155783,126
MAGE,2,43,16,22,27,63,45,23,441,866,24,132356,2707980.0,48,17,228.625,9,79358,254,216,73955866,132340,885832,164036,74
MAGE,2,44,16,22,28,63,47,24,459,907,25,138757,2830560.0,48,17,214.75,9,81276,260,221,79350470,138724,923219,172510,700
MAGE,2,45,16,22,28,64,49,25,480,948,26,145284,2955600.0,49,17,244.5,10,83216,266,225,85147182,145252,961392,181230,262
MAGE,2,46,17,22,28,64,52,25,498,991,27,151950,3082140.0,50,18,222.22222222222223,10,85541,272,230,91103012,151916,999568,190131,581
MAGE,2,47,18,23,28,66,54,25,525,1058,29,158762,3210540.0,51,18,222.66666666666666,10,87351,279,235,97332441,158743,1037945,199363,466
MAGE,2,48,18,24,29,67,55,25,543,1103,30,165730,3341580.0,52,18,223.33333333333334,10,89274,285,242,103846017,165679,1077035,208790,590
MAGE,2,49,18,25,29,69,58,25,571,1171,32,172850,3475200.0,52,18,223.77777777777777,10,91244,292,247,110652237,172803,1116818,218464,254
MAGE,2,50,18,26,29,71,59,25,593,1216,33,180121,3610740.0,53,19,264.3529411764706,11,93257,299,251,117699766,180083,1156794,228511,320
MAGE,2,51,18,26,31,72,62,25,623,1291,35,187537,3747900.0,54,19,236.3,11,95888,306,256,125128608,187503,1196812,238673,508
MAGE,2,52,20,26,31,73,63,25,644,1341,36,195111,3887700.0,55,19,241.2,11,97811,312,262,132792378,195063,1237603,249062,75
MAGE,2,53,22,27,31,74,65,25,676,1415,38,202830,4030380.0,57,19,246.2,11,99785,318,267,140870338,202826,1279293,259671,227
MAGE,2,54,22,27,32,76,66,25,700,1467,39,210700,4174980.0,57,20,247.2,11,101764,325,272,149210848,210692,1321253,270622,179
MAGE,2,55,22,27,33,77,70,25,730,1549,41,218723,4321500.0,58,20,279.0,12,103840,331,278,157715052,218672,1363475,281893,69
MAGE,2,56,23,27,33,79,71,25,754,1603,42,226900,4469940.0,59,20,242.72727272727272,12,105947,338,282,166557599,226850,1405887,293280,725
MAGE,2,57,23,29,33,81,72,26,788,1685,44,235220,4626480.0,59,20,254.45454545454547,12,108029,344,287,175798829,235169,1452995,305907,30
MAGE,2,58,24,29,34,83,74,26,821,1768,46,243687,4785120.0,61,20,246.27272727272728,12,110174,351,291,185323563,243627,1500467,319019,598
MAGE,2,59,24,29,35,84,76,26,843,1825,47,252315,4947120.0,61,20,258.27272727272725,12,112328,358,296,195299110,252289,1549140,332191,598
MAGE,2,60,24,29,35,87,78,27,879,1912,49,261081,5110620.0,62,20,253.0,13,114281,365,302,205581365,261073,1597858,345618,678
MAGE,2,61,24,31,35,89,79,28,915,2000,51,270001,5276040.0,63,20,263.0,13,116431,371,306,216144863,269939,1646836,359103,265
MAGE,2,62,24,32,35,92,80,29,952,2091,53,278677,5436900.0,63,20,253.83333333333334,13,118436,378,311,226690550,278633,1694410,372328,173
MAGE,2,63,24,32,35,92,84,29,976,2154,54,287761,5605500.0,64,20,259.75,13,120515,385,317,237914603,287705,1744369,386092,103
MAGE,2,64,24,32,37,94,85,30,1015,2248,56,296993,5776800.0,64,20,259.0,13,122676,391,323,249650982,296985,1795116,399945,517
MAGE,2,65,25,33,37,95,88,30,1054,2343,58,306379,5950260.0,65,20,303.8,14,124128,398,332,261610283,306329,1846340,414133,132
MAGE,2,66,25,34,37,97,91,30,1091,2442,60,315906,6125640.0,66,20,278.53846153846155,14,126276,404,336,274060017,315884,1897805,428371,190
MAGE,2,67,25,36,37,100,92,30,1136,2543,62,325507,6302520.0,66,20,268.61538461538464,14,128271,411,339,286859730,325454,1949829,442678,334
MAGE,2,68,25,37,38,100,94,30,1164,2612,63,334867,6474420.0,67,20,267.7692307692308,14,130250,417,344,299411012,334826,2000151,456687,328
MAGE,2,69,26,39,38,103,94,30,1212,2716,65,344608,6653340.0,68,20,264.6923076923077,14,132301,424,348,312672341,344605,2052562,471292,147
MAGE,2,70,27,39,39,105,96,30,1260,2822,67,354500,6834780.0,69,20,308.6190476190476,15,133977,431,355,326233168,354465,2105669,486085,410
MAGE,2,71,27,41,39,107,97,31,1308,2926,69,364536,7017540.0,70,20,280.42857142857144,15,136058,437,362,340327128,364470,2158667,500920,667
MAGE,2,72,27,41,41,108,100,31,1355,3036,71,374716,7202640.0,70,20,281.14285714285717,15,137988,444,366,354897328,374690,2212195,516043,448
MAGE,2,73,27,41,43,109,103,31,1399,3148,73,384625,7383180.0,71,20,291.7857142857143,15,139989,450,370,369197659,384560,2264727,531090,601
MAGE,2,74,28,41,43,111,105,32,1447,3262,75,394973,7576980.0,72,20,282.57142857142856,15,142161,457,373,384526736,394950,2323354,547709,388
MAGE,2,75,29,42,44,111,108,32,1496,3375,77,405463,7773780.0,73,20,283.4,16,143869,463,377,400105873,405462,2383051,564543,278
MAGE,2,76,30,43,44,111,111,33,1545,3489,79,416105,7971180.0,75,20,290.1333333333333,16,146111,469,382,416081305,416067,2442115,581397,457
MAGE,2,77,31,43,44,113,114,33,1597,3605,81,426894,8171700.0,75,20,284.06666666666666,16,148221,476,386,432637345,426867,2502266,598452,89
MAGE,2,78,32,43,44,116,115,34,1648,3722,83,437365,8365920.0,77,20,286.2,16,150372,482,391,448662744,437304,2560410,615128,390
MAGE,2,79,34,43,44,118,117,34,1698,3844,85,448229,8566980.0,78,20,284.8,16,152536,489,396,465684803,448161,2620408,632379,631
MAGE,2,80,34,44,45,119,120,34,1746,3970,87,459238,8771100.0,79,20,339.6521739130435,17,154019,495,400,483224917,459159,2681526,649824,506
MAGE,2,81,35,44,45,121,122,35,1796,4093,89,470391,8976660.0,80,20,293.875,17,156215,502,406,501289945,470377,2742530,667300,364
MAGE,2,82,36,44,45,126,122,35,1848,4224,91,481688,9185160.0,81,20,294.1875,17,158288,509,412,519835290,481667,2804608,685032,426
MAGE,2,83,36,44,45,128,125,36,1893,4357,93,492713,9388320.0,82,20,298.625,17,160294,516,417,538103646,492683,2864971,702313,567
MAGE,2,84,37,44,45,129,129,36,1943,4491,95,504170,9598680.0,82,20,305.5625,17,162363,523,421,557243964,504163,2927139,720404,1025
MAGE,2,85,38,44,45,131,131,37,1990,4629,97,515787,9812280.0,84,20,342.375,18,163944,529,426,576979208,515741,2990460,738601,41
MAGE,2,86,38,45,46,133,132,38,2039,4767,99,527545,1.002702E7,85,20,310.70588235294116,18,166036,536,432,597222232,527501,3053501,756785,309
MAGE,2,87,38,45,47,137,132,39,2096,4907,101,539460,1.024458E7,85,20,311.29411764705884,18,168055,543,436,617739940,539401,3117435,775206,521
MAGE,2,88,38,46,47,142,132,39,2149,5046,103,550976,1.045728E7,86,20,310.70588235294116,18,170051,550,442,638205845,550961,3180930,793505,583
MAGE,2,89,40,47,47,143,134,39,2200,5191,105,562943,1.068222E7,87,20,318.4117647058824,18,172214,556,447,659408819,562915,3249759,813365,676
MAGE,2,90,40,47,49,147,135,40,2271,5385,108,575055,1.09095E7,88,20,362.44,19,173593,563,455,681240950,575008,3319221,833507,812
MAGE,2,91,41,47,49,150,136,41,2327,5532,110,587307,1.113816E7,89,20,331.44444444444446,19,175782,570,459,703522677,587240,3388636,853634,1216
MAGE,2,92,41,47,50,154,136,42,2384,5682,112,599579,1.136652E7,89,20,329.8888888888889,19,177953,577,463,726022845,599522,3457698,873896,804
MAGE,2,93,41,47,51,156,138,43,2440,5833,114,611756,1.159344E7,90,20,321.55555555555554,19,180076,583,468,748708805,611715,3526499,893851,466
MAGE,2,94,41,48,51,158,140,44,2495,5987,116,624327,1.182846E7,90,20,318.8888888888889,19,182322,590,471,772591051,624315,3598088,914391,1035
MAGE,2,95,41,49,51,162,141,44,2552,6140,118,637040,1.206498E7,91,20,372.5769230769231,20,183690,597,476,796682435,637005,3669702,935240,1562
MAGE,2,96,43,50,51,166,142,44,2629,6351,121,649902,1.230276E7,93,20,341.6842105263158,20,185875,604,480,821577807,649811,3741110,956061,272
MAGE,2,97,43,51,52,167,145,44,2682,6512,123,662409,1.253418E7,93,20,329.57894736842104,20,187921,610,490,846098807,662366,3810641,976327,851
MAGE,2,98,44,52,52,168,147,45,2739,6674,125,675312,1.277298E7,95,20,328.05263157894734,20,189984,616,495,871503260,675287,3882475,997153,1019
MAGE,2,99,44,52,52,170,149,47,2796,6836,127,688361,1.301442E7,95,20,337.0,20,192037,623,502,897506611,688302,3955141,1018175,1085
MAGE,2,100,44,53,53,171,151,48,2853,7003,129,701554,1.325802E7,96,20,329.0,20,193387,629,505,924351832,701507,4028229,1039429,267
MAGE,3,1,15,12,10,13,7,12,7,10,0,0,0.0,22,9,95.0,1,0,1,1,0,0,0,0,0
MAGE,3,2,15,13,10,14,7,12,15,16,0,32,780.0,22,9,95.0,1,33,6,3,363,22,304,33,90
MAGE,3,3,15,13,10,15,9,13,29,24,1,214,5220.0,23,10,96.0,1,235,12,12,6799,198,1982,235,0
MAGE,3,4,15,13,10,16,9,14,37,31,1,584,13680.0,23,10,98.0,1,621,17,17,27875,566,4989,621,98
MAGE,3,5,15,13,10,17,10,14,43,39,1,1096,25620.0,24,10,115.0,2,1192,23,23,67316,1087,9323,1192,78
MAGE,3,6,15,14,10,18,11,15,56,53,2,1755,40860.0,25,10,102.0,2,1867,29,27,130191,1744,14820,1867,9
MAGE,3,7,15,14,10,19,11,16,62,58,2,2574,59820.0,25,10,104.0,2,2759,34,33,227547,2569,21686,2759,102
MAGE,3,8,15,15,10,20,11,16,68,64,2,3536,81840.0,26,10,121.0,2,3792,40,39,355063,3519,29583,3792,8
MAGE,3,9,15,16,10,22,12,16,84,81,3,4658,107520.0,26,11,110.0,2,4991,46,44,530701,4637,38805,4991,241
MAGE,3,10,15,17,10,22,13,16,90,89,3,5927,136860.0,27,11,132.66666666666666,3,6449,51,47,751920,5911,49437,6449,41
MAGE,3,11,15,18,10,22,14,16,98,95,3,7351,170040.0,28,11,123.0,3,8118,56,53,1029682,7342,61563,8118,105
MAGE,3,12,15,18,10,22,16,16,105,105,3,8929,207120.0,28,11,130.0,3,9987,61,58,1364549,8910,75260,9987,53
MAGE,3,13,15,19,11,23,17,16,120,122,4,10649,247020.0,29,11,133.5,3,12090,67,63,1767638,10646,89797,12090,79
MAGE,3,14,15,19,11,24,18,16,128,132,4,12522,290220.0,29,11,137.0,3,14324,73,69,2231726,12502,105524,14324,115
MAGE,3,15,15,20,11,25,20,16,143,153,5,14547,336780.0,30,11,153.7,4,16767,80,74,2786888,14532,122406,16767,59
MAGE,3,16,16,20,11,26,20,16,153,162,5,16722,385380.0,32,12,153.66666666666666,4,19189,85,79,3417390,16692,139562,19189,93
MAGE,3,17,16,20,11,26,21,17,160,172,5,19053,437100.0,32,12,149.66666666666666,4,21947,90,85,4154470,19028,157709,21947,123
MAGE,3,18,16,22,11,27,22,17,178,189,6,21517,492900.0,33,12,153.66666666666666,4,24995,96,89,4954051,21492,177699,24995,108
MAGE,3,19,17,22,11,27,23,17,188,199,6,24148,552120.0,33,12,160.0,4,28124,100,94,5872901,24132,198801,28241,256
MAGE,3,20,18,22,11,28,25,17,208,218,7,26924,614400.0,35,12,170.8181818181818,5,30687,107,101,6877605,26904,220937,31650,42
MAGE,3,21,18,22,11,29,25,18,219,229,7,29860,679920.0,36,12,168.75,5,33021,112,104,8024380,29844,244124,35258,176
MAGE,3,22,18,22,12,30,27,18,236,255,8,32938,748260.0,36,12,167.5,5,35316,119,110,9260767,32904,268223,39073,119
MAGE,3,23,18,22,13,30,29,19,252,280,9,36168,819660.0,37,12,179.5,5,37717,124,114,10651710,36144,293306,43093,249
MAGE,3,24,19,22,13,31,29,19,263,291,9,39546,894300.0,37,13,172.25,5,39785,130,119,12161926,39511,319581,47250,135
MAGE,3,25,21,22,13,32,30,19,282,317,10,43077,971460.0,39,13,176.6,6,41576,136,123,13850979,43071,346415,51817,336
