level,gap_h,session_min,progress_gap_pct,sale_gap_pct
95,12.0,12,9.362655360669446,7.827265146865048
95,24.0,1,9.362655360669425,7.82726514686507
95,24.0,5,9.362655360669425,7.82726514686507
95,24.0,12,9.362655360669425,7.82726514686507
96,4.0,1,9.583277618733653,7.968349311025169
96,4.0,5,3.8951765745762756,7.491867036525113
96,4.0,12,2.853887794807397,9.211305238028867
96,8.0,1,9.583277618733632,7.968349311025191
96,8.0,5,9.583277618733632,7.968349311025169
96,8.0,12,2.853887794807397,9.211305238028867
96,12.0,1,9.583277618733653,7.968349311025169
96,12.0,5,9.583277618733632,7.968349311025191
96,12.0,12,9.583277618733677,7.968349311025191
96,24.0,1,9.583277618733632,7.968349311025169
96,24.0,5,9.583277618733653,7.968349311025169
96,24.0,12,9.583277618733653,7.968349311025169
97,4.0,1,9.791553442539147,8.11071723294614
97,4.0,5,3.8339745884015786,7.539433676792551
97,4.0,12,2.914958477872376,9.314925513172923
97,8.0,1,9.791553442539147,8.110717232946186
97,8.0,5,9.791553442539126,8.110717232946163
97,8.0,12,2.914958477872376,9.314925513172923
97,12.0,1,9.791553442539147,8.11071723294614
97,12.0,5,9.791553442539126,8.11071723294614
97,12.0,12,9.791553442539126,8.11071723294614
97,24.0,1,9.791553442539103,8.110717232946163
97,24.0,5,9.791553442539126,8.11071723294614
97,24.0,12,9.791553442539147,8.110717232946163
98,4.0,1,9.993174728835562,8.260869093648004
98,4.0,5,3.768363356966775,7.59748287483355
98,4.0,12,2.9775496745706453,9.416944948077234
98,8.0,1,9.993174728835562,8.260869093648049
98,8.0,5,9.993174728835541,8.260869093647983
98,8.0,12,2.9775496745706453,9.416944948077234
98,12.0,1,9.993174728835541,8.260869093647983
98,12.0,5,9.993174728835541,8.260869093648004
98,12.0,12,9.993174728835541,8.260869093648004
98,24.0,1,9.993174728835541,8.260869093648004
98,24.0,5,9.993174728835541,8.260869093648004
98,24.0,12,9.993174728835562,8.260869093648026
99,4.0,1,10.185701457518114,8.389631244216567
99,4.0,5,3.704588098358874,7.6377730055313675
99,4.0,12,3.041867496004058,9.51211112803394
99,8.0,1,10.185701457518137,8.389631244216611
99,8.0,5,10.18570145751816,8.389631244216588
99,8.0,12,3.041867496004058,9.51211112803394
99,12.0,1,10.18570145751816,8.389631244216522
99,12.0,5,10.185701457518137,8.389631244216567
99,12.0,12,10.18570145751816,8.389631244216567
99,24.0,1,10.185701457518114,8.389631244216567
99,24.0,5,10.185701457518114,8.389631244216567
99,24.0,12,10.185701457518137,8.389631244216545
100,4.0,1,10.368291407257013,8.506840665998826
100,4.0,5,3.6414852838258183,7.668021379589973
100,4.0,12,3.1027401655650433,9.598720951148088
100,8.0,1,10.36829140725699,8.506840665998826
100,8.0,5,10.36829140725699,8.506840665998805
100,8.0,12,3.1027401655650433,9.598720951148088
100,12.0,1,10.36829140725699,8.506840665998805
100,12.0,5,10.36829140725699,8.506840665998826
100,12.0,12,10.368291407257013,8.506840665998826
100,24.0,1,10.368291407257013,8.50684066599885
100,24.0,5,10.36829140725699,8.50684066599885
100,24.0,12,10.368291407256969,8.506840665998826
