level,class,hp,mp,dex,cha,cap_h,capacity_bonus_h,proc_bonus_pp,raw_proc_pct,search_s,search_reduction_pct,sale_bonus_pct,variant
5,WARRIOR,43.0,36.0,12.25,12.75,8.4366242300093,0.4366242300093015,0.45789957332311937,10.45789957332312,4.74344813683049,5.131037263390205,7.743347338935575,proposed
6,CLERIC,51.0,56.5,12.0,13.25,8.507143304888372,0.507143304888372,0.7003408821520933,10.950340882152094,4.747168374925728,5.056632501485443,7.906746031746032,proposed
6,MAGE,49.0,56.5,12.0,13.25,8.489619183002887,0.48961918300288687,0.7003408821520933,10.950340882152094,4.747168374925728,5.056632501485443,7.906746031746032,proposed
6,PALADIN,56.0,52.25,12.25,16.0,8.549810638868593,0.5498106388685926,0.6509788046357586,11.15097880463576,4.74344813683049,5.131037263390205,8.830416955416956,proposed
6,RANGER,54.75,51.75,16.25,13.5,8.539617269828959,0.5396172698289599,0.6454093501810622,10.895409350181062,4.684937169312169,6.301256613756614,7.981821106821107,proposed
6,ROGUE,52.25,47.5,15.5,12.75,8.517800095267862,0.5178000952678614,0.5949431129584085,10.844943112958408,4.694954004329004,6.100919913419913,7.76174766094121,proposed
6,WARRIOR,59.25,48.25,12.25,13.0,8.578116992403412,0.578116992403412,0.6041280475297374,11.104128047529738,4.74344813683049,5.131037263390205,7.8273809523809526,proposed
7,CLERIC,56.5,63.25,12.0,13.75,8.554171624046923,0.5541716240469223,0.7774697337110185,11.027469733711019,4.747168374925728,5.056632501485443,8.09363799283154,proposed
7,MAGE,54.5,63.25,12.0,13.75,8.537116188800024,0.5371161888000238,0.7774697337110188,11.277469733711019,4.747168374925728,5.056632501485443,8.09363799283154,proposed
7,PALADIN,62.5,58.75,12.75,16.5,8.604126003036217,0.6041260030362174,0.7259955786020397,11.22599557860204,4.735921687008644,5.281566259827129,8.965643274853802,proposed
7,RANGER,60.5,58.25,16.5,14.0,8.587799695505435,0.5877996955054345,0.7205692883316038,10.970569288331605,4.68136574074074,6.372685185185185,8.168713067906616,proposed
7,ROGUE,58.25,54.75,16.5,12.75,8.568596184901024,0.5685961849010233,0.6793764006812013,10.929376400681202,4.681390056022408,6.372198879551821,7.76174766094121,proposed
7,WARRIOR,66.75,54.75,12.75,13.0,8.639678214909866,0.6396782149098659,0.6798949106827302,11.17989491068273,4.735921687008644,5.281566259827129,7.8273809523809526,proposed
8,CLERIC,62.75,70.75,12.0,14.0,8.60604989962205,0.6060498996220507,0.8616682557494999,11.1116682557495,4.747168374925728,5.056632501485443,8.188334962528511,proposed
8,MAGE,60.75,70.75,12.0,14.0,8.589503835958933,0.5895038359589337,0.8616682557494999,11.3616682557495,4.747168374925728,5.056632501485443,8.188334962528511,proposed
8,PALADIN,69.75,64.25,13.0,16.75,8.66290141568506,0.6629014156850594,0.7883610652823176,11.288361065282318,4.732746795862054,5.345064082758915,9.03311965811966,proposed
8,RANGER,66.25,64.75,17.25,14.25,8.634571523819172,0.6345715238191723,0.7945251236491306,11.04452512364913,4.671268002150355,6.574639956992899,8.263410037603586,proposed
8,ROGUE,65.0,61.25,17.5,13.25,8.62412293567467,0.6241229356746709,0.7536731466189349,11.003673146618935,4.668346630150036,6.6330673969992855,7.945571190352974,proposed
8,WARRIOR,75.0,60.25,13.0,13.0,8.704975043636264,0.7049750436362641,0.7428784894657633,11.242878489465763,4.732746795862054,5.345064082758915,7.8273809523809526,proposed
9,CLERIC,76.0,87.25,12.5,14.25,8.710311962638235,0.7103119626382353,1.041588854589136,11.541588854589136,4.740694087097388,5.18611825805222,8.289141414141415,proposed
9,MAGE,74.0,87.25,12.5,14.25,8.69476281667575,0.6947628166757496,1.041588854589136,11.791588854589136,4.740694087097388,5.18611825805222,8.289141414141415,proposed
9,PALADIN,82.25,77.5,13.5,18.25,8.758717437336394,0.7587174373363927,0.9354322015719507,11.68543220157195,4.725743994741606,5.485120105167878,9.460069241840744,proposed
9,RANGER,79.5,79.5,19.0,14.75,8.737126403222295,0.7371264032222942,0.9579853968939078,11.457985396893907,4.649162967073622,7.016740658527562,8.43534024455077,proposed
9,ROGUE,77.0,73.75,18.5,14.0,8.718662997197104,0.7186629971971037,0.8942042319777146,11.394204231977714,4.656168336771785,6.876633264564299,8.214869281045752,proposed
9,WARRIOR,90.5,73.5,13.5,13.5,8.820330662755861,0.820330662755862,0.891391754477535,11.891391754477535,4.725743994741606,5.485120105167878,8.029604803798351,proposed
10,CLERIC,81.75,96.5,12.75,14.25,8.753692223507905,0.7536922235079047,1.139342998034655,11.639342998034655,4.736274895178196,5.274502096436059,8.289141414141415,proposed
10,MAGE,79.75,96.5,12.75,14.25,8.738549296960512,0.7385492969605121,1.1393429980346546,11.889342998034655,4.736274895178196,5.274502096436059,8.289141414141415,proposed
10,PALADIN,88.75,83.5,13.5,19.25,8.806981433748161,0.8069814337481609,1.0006083467303373,11.750608346730338,4.725743994741606,5.485120105167878,9.730115179716462,proposed
10,RANGER,85.75,87.0,19.75,15.0,8.78342565774135,0.783425657741351,1.0389410057721242,11.538941005772124,4.639947451175107,7.201050976497848,8.502816627816628,proposed
10,ROGUE,83.75,80.5,19.5,14.0,8.769594991526851,0.7695949915268514,0.9682209269609818,11.968220926960981,4.644058960910294,7.118820781794126,8.214869281045752,proposed
10,WARRIOR,98.5,79.5,13.5,14.0,8.877181137226625,0.877181137226624,0.957200085707343,11.957200085707344,4.725743994741606,5.485120105167878,8.198096442878226,proposed
11,CLERIC,88.0,104.75,12.75,14.5,8.799241783821994,0.7992417838219943,1.2245073773188175,11.724507377318819,4.736274895178196,5.274502096436059,8.37826797385621,proposed
11,MAGE,86.0,104.75,12.75,14.5,8.784518120538529,0.7845181205385288,1.2245073773188175,12.224507377318819,4.736274895178196,5.274502096436059,8.37826797385621,proposed
11,PALADIN,95.5,90.0,14.0,20.0,8.854917293109615,0.8549172931096156,1.070160903360341,12.07016090336034,4.718397419521466,5.632051609570679,9.957616436629483,proposed
11,RANGER,92.5,93.25,19.75,15.5,8.831748600325598,0.8317486003255983,1.1051083201840124,11.605108320184014,4.639947451175107,7.201050976497848,8.656045751633988,proposed
11,ROGUE,91.0,86.75,20.0,14.25,8.822281768972024,0.8222817689720237,1.0355747828069466,12.035574782806947,4.637702261642939,7.245954767141209,8.29890289449113,proposed
11,WARRIOR,106.75,86.0,14.0,14.25,8.9331371525234,0.9331371525233996,1.027422200950008,12.027422200950008,4.718397419521466,5.632051609570679,8.29890289449113,proposed
12,CLERIC,95.25,113.75,12.75,15.25,8.851212015573921,0.8512120155739216,1.3159716547070182,12.315971654707019,4.736274895178196,5.274502096436059,8.632073632073633,proposed
12,MAGE,93.25,113.75,12.75,15.25,8.83696305286308,0.8369630528630805,1.315971654707018,12.315971654707017,4.736274895178196,5.274502096436059,8.632073632073633,proposed
12,PALADIN,102.75,96.5,14.0,20.0,8.904954700236697,0.9049547002366962,1.1383569107624276,12.388356910762427,4.718397419521466,5.632051609570679,9.957616436629483,proposed
12,RANGER,100.0,101.0,20.25,16.0,8.884475598453438,0.884475598453438,1.1860328452299802,11.936032845229981,4.634148920519327,7.3170215896134465,8.834776334776334,proposed
12,ROGUE,97.5,93.25,20.25,14.5,8.868294543104776,0.8682945431047759,1.1045611834337912,12.104561183433791,4.634756133696811,7.304877326063767,8.382936507936508,proposed
12,WARRIOR,116.0,92.5,14.0,14.25,8.99369264678842,0.99369264678842,1.096268244591919,12.346268244591919,4.718397419521466,5.632051609570679,8.29890289449113,proposed
13,CLERIC,109.75,132.25,13.25,15.25,8.950574620915434,0.9505746209154338,1.4975549036502906,12.747554903650292,4.727820788898004,5.443584222039924,8.632073632073633,proposed
13,MAGE,107.75,132.25,13.25,15.25,8.937212914536598,0.9372129145365973,1.4975549036502909,12.997554903650292,4.727820788898004,5.443584222039924,8.632073632073633,proposed
13,PALADIN,115.5,109.25,14.0,22.0,8.988771465352182,0.9887714653521815,1.269619287544812,12.519619287544812,4.718397419521466,5.632051609570679,10.449069428082474,proposed
13,RANGER,114.5,116.25,22.0,16.25,8.981821167419529,0.9818211674195298,1.3410304000403785,12.341030400040378,4.614508062802189,7.70983874395622,8.895751944532433,proposed
13,ROGUE,112.0,106.0,21.5,14.5,8.966055927324623,0.9660559273246228,1.2370619413888635,12.487061941388863,4.621036962573461,7.579260748530777,8.382936507936508,proposed
13,WARRIOR,132.5,105.25,14.0,15.0,9.095879450124919,1.0958794501249178,1.2287700592450075,12.478770059245008,4.718397419521466,5.632051609570679,8.548040018628255,proposed
14,CLERIC,117.0,142.0,13.25,15.25,8.997121218882278,0.9971212188822767,1.5903643132470082,13.090364313247008,4.727820788898004,5.443584222039924,8.632073632073633,proposed
14,MAGE,115.0,142.0,13.25,15.25,8.984161559727085,0.984161559727085,1.5903643132470078,13.090364313247008,4.727820788898004,5.443584222039924,8.632073632073633,proposed
14,PALADIN,123.0,115.75,14.0,23.0,9.03657031296219,1.0365703129621906,1.3350552996399674,12.835055299639967,4.718397419521466,5.632051609570679,10.685073733854223,proposed
14,RANGER,121.25,124.25,22.75,16.25,9.024261329966812,1.0242613299668126,1.4200556850311743,12.670055685031175,4.60636894142135,7.872621171573001,8.895751944532433,proposed
14,ROGUE,119.25,112.25,22.0,14.5,9.012628799191084,1.0126287991910843,1.300273609954295,12.550273609954296,4.61598214381053,7.680357123789388,8.382936507936508,proposed
14,WARRIOR,142.5,111.75,14.0,15.5,9.154988534871004,1.1549885348710043,1.2948170146580542,12.544817014658054,4.718397419521466,5.632051609570679,8.721200191788427,proposed
15,CLERIC,130.25,161.5,13.75,15.75,9.079666650112504,1.0796666501125043,1.7700032804392198,13.27000328043922,4.7218173583662715,5.563652832674572,8.792323947122709,proposed
15,MAGE,128.25,161.5,13.75,15.75,9.067409738820366,1.0674097388203658,1.7700032804392196,13.27000328043922,4.7218173583662715,5.563652832674572,8.792323947122709,proposed
15,PALADIN,137.0,128.0,14.0,24.5,9.121456548542913,1.121456548542913,1.4560655318577354,13.206065531857735,4.718397419521466,5.632051609570679,10.987910668143227,proposed
15,RANGER,134.5,140.0,24.0,16.5,9.105297162677134,1.1052971626771346,1.5715028785582343,13.071502878558235,4.593804957899168,8.123900842016619,8.984878504247227,proposed
15,ROGUE,133.0,125.75,23.5,14.75,9.097132478127492,1.0971324781274907,1.4344528159892487,12.934452815989248,4.600479924968071,7.990401500638571,8.458011583011583,proposed
15,WARRIOR,161.5,124.0,14.0,16.0,9.26066205546464,1.2606620554646408,1.4169463619833127,12.916946361983312,4.718397419521466,5.632051609570679,8.867399022197784,proposed
16,CLERIC,137.25,171.75,14.25,15.75,9.120539892879913,1.1205398928799135,1.8611546644472874,13.361154664447287,4.714049941732643,5.719001165347141,8.792323947122709,proposed
16,MAGE,135.25,171.75,14.25,15.75,9.108619762834017,1.1086197628340178,1.8611546644472874,13.611154664447287,4.714049941732643,5.719001165347141,8.792323947122709,proposed
16,PALADIN,144.25,134.25,14.0,25.0,9.163551324108134,1.163551324108134,1.5166420239141536,13.266642023914153,4.718397419521466,5.632051609570679,11.091590832490732,proposed
16,RANGER,142.25,148.0,24.75,16.5,9.149857256909673,1.149857256909672,1.6463996207871971,13.146399620787196,4.586129519302677,8.277409613946444,8.984878504247227,proposed
16,ROGUE,140.0,132.0,24.25,15.0,9.13858419201401,1.1385841920140098,1.4950107931060597,12.99501079310606,4.593262591143946,8.13474817712106,8.537376662376662,proposed
16,WARRIOR,171.25,130.25,14.0,16.0,9.311860757811889,1.3118607578118886,1.4780777100449556,13.478077710044955,4.718397419521466,5.632051609570679,8.867399022197784,proposed
17,CLERIC,143.25,181.75,14.25,16.25,9.155389345022474,1.1553893450224733,1.9486587328625355,13.698658732862535,4.714049941732643,5.719001165347141,8.934875405463641,proposed
17,MAGE,141.25,181.75,14.25,16.25,9.14375581291646,1.1437558129164596,1.948658732862536,13.948658732862535,4.714049941732643,5.719001165347141,8.934875405463641,proposed
17,PALADIN,150.75,141.75,14.0,26.25,9.199913037026556,1.1999130370265565,1.5878246085007204,13.33782460850072,4.718397419521466,5.632051609570679,11.336574604051808,proposed
17,RANGER,148.5,157.0,25.25,16.75,9.185388941064533,1.1853889410645322,1.7293414826309566,13.479341482630955,4.581417624521072,8.371647509578544,9.059953579322302,proposed
17,ROGUE,146.5,139.75,24.25,15.0,9.175850105637505,1.1758501056375041,1.5689053498392693,13.06890534983927,4.593262591143946,8.13474817712106,8.537376662376662,proposed
17,WARRIOR,180.75,137.75,14.0,16.5,9.359556245113275,1.3595562451132759,1.5499054591947616,13.549905459194761,4.718397419521466,5.632051609570679,9.017887856897145,proposed
18,CLERIC,157.75,202.25,14.5,16.5,9.235808080464436,1.235808080464436,2.1215045641977,14.1215045641977,4.710171395633353,5.796572087332957,8.998977969566205,proposed
18,MAGE,155.75,202.25,14.5,16.5,9.224821010393356,1.2248210103933563,2.1215045641977,14.1215045641977,4.710171395633353,5.796572087332957,8.998977969566205,proposed
18,PALADIN,164.75,155.25,14.0,28.25,9.276035441884678,1.2760354418846784,1.7134871843188737,13.963487184318874,4.718397419521466,5.632051609570679,11.68803418803419,proposed
18,RANGER,163.75,173.25,27.0,16.75,9.268243750995431,1.268243750995432,1.8745480318178545,13.624548031817854,4.565251981200856,8.694960375982884,9.059953579322302,proposed
18,ROGUE,162.0,156.0,26.75,15.25,9.261182234290768,1.2611822342907688,1.7200077298881746,13.720007729888174,4.569070488419699,8.618590231606017,8.612451737451737,proposed
18,WARRIOR,201.25,151.25,14.0,17.0,9.457828361107358,1.457828361107358,1.676695901896182,13.676695901896181,4.718397419521466,5.632051609570679,9.160439315238078,proposed
19,CLERIC,165.25,213.25,15.0,16.75,9.275340279125952,1.275340279125952,2.211078139714302,14.211078139714303,4.703610248447205,5.927795031055901,9.059953579322302,proposed
19,MAGE,163.25,213.25,15.0,16.75,9.264663084189948,1.2646630841899489,2.211078139714302,14.461078139714303,4.703610248447205,5.927795031055901,9.059953579322302,proposed
19,PALADIN,171.75,161.75,14.25,29.0,9.31267480337928,1.3126748033792817,1.7725865505152434,14.022586550515243,4.715222528374877,5.695549432502464,11.809352671886366,proposed
19,RANGER,172.25,182.25,28.25,17.0,9.3121328892582,1.3121328892581996,1.9525911644712557,13.702591164471256,4.554646516544585,8.907069669108301,9.118025588613824,proposed
19,ROGUE,171.0,163.25,27.75,15.25,9.308387362943236,1.308387362943237,1.78567956310023,14.03567956310023,4.559931727684544,8.801365446309104,8.612451737451737,proposed
19,WARRIOR,212.0,157.75,14.25,17.0,9.50664851210595,1.5066485121059516,1.7363194499216128,13.736319449921613,4.715222528374877,5.695549432502464,9.160439315238078,proposed
20,CLERIC,180.5,235.0,15.25,17.25,9.353101063207447,1.353101063207446,2.382367482644496,14.882367482644495,4.70086902037703,5.982619592459409,9.202059202059202,proposed
20,MAGE,178.5,235.0,15.25,17.25,9.343023698986226,1.3430236989862259,2.382367482644496,14.882367482644497,4.70086902037703,5.982619592459409,9.202059202059202,proposed
20,PALADIN,186.75,176.0,14.75,30.0,9.387218133464282,1.3872181334642821,1.8991637975338433,14.149163797533843,4.7069247903563936,5.861504192872117,11.972634464413785,proposed
20,RANGER,188.25,199.75,29.5,17.25,9.391719380146707,1.3917193801467076,2.099971615172458,14.349971615172457,4.544769731210409,9.104605375791817,9.202059202059202,proposed
20,ROGUE,185.0,177.5,28.75,15.5,9.378430221702857,1.3784302217028563,1.911386710508558,14.161386710508557,4.55072431783755,8.985513643248998,8.691816816816818,proposed
20,WARRIOR,235.0,172.0,14.75,17.0,9.604429052467372,1.6044290524673723,1.8640062650850782,14.114006265085077,4.7069247903563936,5.861504192872117,9.160439315238078,proposed
21,CLERIC,188.5,246.75,15.25,17.75,9.392061323940826,1.3920613239408266,2.4717760516056897,14.97177605160569,4.70086902037703,5.982619592459409,9.328553942997027,proposed
21,MAGE,186.5,246.75,15.25,17.75,9.38227776212831,1.3822777621283109,2.4717760516056897,14.97177605160569,4.70086902037703,5.982619592459409,9.328553942997027,proposed
21,PALADIN,194.0,182.5,15.0,31.25,9.4215601629296,1.4215601629296004,1.9555522769140818,14.455552276914082,4.7026977372162975,5.94604525567405,12.16736615451991,proposed
21,RANGER,196.5,209.0,30.0,17.5,9.431024597736368,1.4310245977363683,2.175812724020676,14.675812724020677,4.540537416417698,9.189251671646037,9.273182957393484,proposed
21,ROGUE,192.75,185.25,29.25,15.75,9.416136545302722,1.4161365453027215,1.9783935550177336,14.228393555017734,4.5468093582500355,9.063812834999275,8.762940572151098,proposed
21,WARRIOR,246.5,178.5,15.0,17.25,9.650314649819242,1.6503146498192418,1.9208831995468814,14.170883199546882,4.7026977372162975,5.94604525567405,9.227915698503935,proposed
22,CLERIC,203.0,270.75,15.5,18.25,9.460088458256024,1.4600884582560232,2.648744675791887,15.398744675791887,4.69682184183864,6.063563163227217,9.460773144983673,proposed
22,MAGE,201.0,270.75,15.5,18.25,9.450808283995869,1.450808283995869,2.648744675791887,15.148744675791887,4.69682184183864,6.063563163227217,9.460773144983673,proposed
22,PALADIN,209.0,197.0,15.5,32.25,9.49086278301722,1.4908627830172199,2.0782662496475743,15.078266249647575,4.695920196535455,6.081596069290901,12.328365689710228,proposed
22,RANGER,212.25,228.5,31.5,17.75,9.502695618273995,1.5026956182739952,2.331919412374437,15.081919412374438,4.5278692095766,9.442615808468,9.352548036758563,proposed
22,ROGUE,208.75,200.25,31.5,16.0,9.489911600398493,1.489911600398492,2.1046576375268287,14.604657637526829,4.528143173229728,9.437136535405438,8.857637541848069,proposed
22,WARRIOR,270.5,193.0,15.5,17.75,9.741251803828884,1.7412518038288853,2.0446470718209855,14.794647071820986,4.695920196535455,6.081596069290901,9.391314391314392,proposed
23,CLERIC,217.75,295.5,16.0,18.75,9.52605122484038,1.5260512248403804,2.8222338127317474,15.572233812731747,4.689371867167919,6.212562656641604,9.60761460761461,proposed
23,MAGE,215.75,295.5,16.0,18.75,9.517247668786478,1.5172476687864789,2.8222338127317474,15.322233812731747,4.689371867167919,6.212562656641604,9.60761460761461,proposed
23,PALADIN,225.25,211.0,16.25,33.25,9.562068254041296,1.5620682540412956,2.1934581679787546,15.193458167978754,4.685869587465332,6.282608250693357,12.46664790318041,proposed
23,RANGER,228.25,247.5,33.0,18.5,9.571972081024741,1.5719720810247413,2.4776096599453763,15.227609659945376,4.516160511715791,9.676789765684187,9.554760484993043,proposed
23,ROGUE,223.25,214.75,32.75,16.5,9.553102665894258,1.553102665894258,2.223450997637115,14.973450997637116,4.5187937014405835,9.624125971188327,8.996237680448207,proposed
23,WARRIOR,296.0,207.0,16.25,18.0,9.830433338070883,1.8304333380708826,2.1608107468976194,15.160810746897619,4.685869587465332,6.282608250693357,9.455416955416956,proposed
24,CLERIC,225.0,308.5,16.0,18.75,9.556658312559996,1.5566583125599958,2.9102452592275414,15.660245259227542,4.689371867167919,6.212562656641604,9.60761460761461,proposed
24,MAGE,223.0,308.5,16.0,18.75,9.54806955955588,1.5480695595558815,2.9102452592275414,15.910245259227542,4.689371867167919,6.212562656641604,9.60761460761461,proposed
24,PALADIN,232.75,219.0,16.75,33.5,9.593672372324013,1.5936723723240136,2.2576709782701077,15.50767097827011,4.679150132275132,6.416997354497354,12.499115435647944,proposed
24,RANGER,236.25,257.75,33.5,18.5,9.604464074089098,1.6044640740890972,2.5539838091057154,15.303983809105716,4.512069828489764,9.758603430204722,9.554760484993043,proposed
24,ROGUE,230.75,223.25,33.75,16.5,9.584453592065087,1.5844535920650866,2.2910530430150278,15.291053043015028,4.511183869704206,9.776322605915874,8.996237680448207,proposed
24,WARRIOR,308.75,215.0,16.75,18.0,9.872647235637446,1.8726472356374466,2.2255585739998143,15.475558573999814,4.679150132275132,6.416997354497354,9.455416955416956,proposed
25,CLERIC,239.75,335.0,16.5,18.75,9.616727300450203,1.616727300450202,3.083238629634423,16.333238629634426,4.682369066047471,6.352618679050567,9.60761460761461,proposed
25,MAGE,237.75,335.0,16.5,18.75,9.608552783658848,1.6085527836588471,3.083238629634423,16.583238629634426,4.682369066047471,6.352618679050567,9.60761460761461,proposed
25,PALADIN,248.25,234.25,17.5,34.75,9.656432814140913,1.656432814140914,2.3773281399732227,15.627328139973223,4.6691172375382894,6.617655249234197,12.666837544048018,proposed
25,RANGER,252.0,278.5,35.0,18.5,9.666189647775543,1.6661896477755422,2.7037063211254333,15.703706321125434,4.501197999839304,9.976040003213917,9.554760484993043,proposed
25,ROGUE,245.5,240.0,34.75,16.5,9.644633334686482,1.6446333346864819,2.421400777516123,15.671400777516123,4.503894927536232,9.922101449275363,8.996237680448207,proposed
25,WARRIOR,334.75,230.25,17.5,18.25,9.953680401003691,1.9536804010036914,2.346201451587334,15.596201451587335,4.6691172375382894,6.617655249234197,9.516392565173053,proposed
26,CLERIC,246.75,348.25,16.5,19.25,9.644314398785252,1.6443143987852507,3.166422806119055,16.416422806119055,4.682369066047471,6.352618679050567,9.75776475776476,proposed
26,MAGE,244.75,348.25,16.5,19.25,9.636327170588395,1.6363271705883955,3.166422806119055,16.666422806119055,4.682369066047471,6.352618679050567,9.75776475776476,proposed
26,PALADIN,255.5,242.5,17.5,35.25,9.68425693505185,1.6842569350518506,2.4405665712241897,15.69056657122419,4.6691172375382894,6.617655249234197,12.733370048172551,proposed
26,RANGER,259.5,287.75,35.5,19.25,9.694600220033056,1.6946002200330552,2.768750083264958,16.26875008326496,4.497809829059829,10.043803418803419,9.75776475776476,proposed
26,ROGUE,253.0,248.0,35.25,16.75,9.673903005460268,1.6739030054602688,2.481874605203893,15.731874605203894,4.499913194444445,10.001736111111112,9.085364240163003,proposed
26,WARRIOR,347.5,238.5,17.5,18.25,9.990954482940854,1.990954482940853,2.409954738091278,15.65995473809128,4.6691172375382894,6.617655249234197,9.516392565173053,proposed
27,CLERIC,262.0,375.0,17.0,19.75,9.701755422468496,1.7017554224684956,3.3285112133796746,16.828511213379674,4.676290990534144,6.4741801893171065,9.85657898701377,proposed
27,MAGE,260.0,375.0,17.0,19.75,9.69414940110678,1.6941494011067793,3.3285112133796737,16.828511213379674,4.676290990534144,6.4741801893171065,9.85657898701377,proposed
27,PALADIN,270.0,256.5,17.5,37.0,9.738102632961604,1.738102632961604,2.5450709684310446,16.045070968431045,4.6691172375382894,6.617655249234197,12.952730329779511,proposed
27,RANGER,275.5,307.25,36.75,19.25,9.752217073985816,1.752217073985817,2.901573523429151,16.651573523429153,4.489190016386088,10.21619967227825,9.75776475776476,proposed
27,ROGUE,268.5,264.75,36.25,16.75,9.732127632058027,1.732127632058027,2.605782002950334,16.105782002950335,4.492672842758459,10.146543144830817,9.085364240163003,proposed
27,WARRIOR,373.25,252.5,17.5,18.75,10.062335918175334,2.0623359181753345,2.515298757264258,15.76529875726426,4.6691172375382894,6.617655249234197,9.655570204350692,proposed
28,CLERIC,277.75,402.75,17.5,19.75,9.7594182631909,1.7594182631909003,3.4890075013162263,17.239007501316227,4.6696921971706455,6.606156056587092,9.85657898701377,proposed
28,MAGE,275.75,402.75,17.5,19.75,9.752189853229066,1.7521898532290647,3.4890075013162263,16.989007501316227,4.6696921971706455,6.606156056587092,9.85657898701377,proposed
28,PALADIN,286.25,272.25,18.0,38.25,9.796408888426221,1.796408888426221,2.660110959996693,16.660110959996693,4.662599681020733,6.748006379585327,13.106574094155999,proposed
28,RANGER,292.25,328.5,37.75,19.25,9.81076137230381,1.8107613723038107,3.041371409118005,16.791371409118007,4.482258274238038,10.354834515239233,9.75776475776476,proposed
28,ROGUE,285.25,280.5,37.75,17.0,9.791951126511782,1.7919511265117811,2.7181644173909474,16.46816441739095,4.482741801577418,10.34516396845164,9.149466804265566,proposed
28,WARRIOR,401.75,268.25,18.0,18.75,10.1361140429293,2.1361140429292993,2.6312530072959195,16.38125300729592,4.662599681020733,6.748006379585327,9.655570204350692,proposed
29,CLERIC,285.25,417.5,17.5,19.75,9.785733960436803,1.785733960436802,3.5712502075704986,17.3212502075705,4.6696921971706455,6.606156056587092,9.85657898701377,proposed
29,MAGE,283.25,417.5,17.5,19.75,9.77867428122425,1.7786742812242498,3.5712502075704986,17.0712502075705,4.6696921971706455,6.606156056587092,9.85657898701377,proposed
29,PALADIN,294.25,280.5,18.75,39.0,9.823499879744796,1.823499879744796,2.7185168190344915,16.718516819034495,4.652896026831785,6.942079463364293,13.18886480302729,proposed
29,RANGER,300.5,339.75,38.0,19.25,9.838328337862707,1.8383283378627073,3.113078790970003,16.863078790970004,4.4807630589270335,10.38473882145933,9.75776475776476,proposed
29,ROGUE,294.25,288.5,38.25,17.5,9.822421817724138,1.8224218177241371,2.77430362538259,16.52430362538259,4.479143288471647,10.417134230567067,9.285517489096739,proposed
29,WARRIOR,416.5,276.5,18.75,18.75,10.171880342608434,2.1718803426084343,2.6901158022257032,16.690115802225705,4.652896026831785,6.942079463364293,9.655570204350692,proposed
30,CLERIC,300.75,447.25,18.5,19.75,9.838369786910494,1.8383697869104951,3.7306841065287983,17.9806841065288,4.656564874196624,6.868702516067513,9.85657898701377,proposed
30,MAGE,298.75,447.25,18.5,19.75,9.831642195911947,1.8316421959119467,3.7306841065287983,17.7306841065288,4.656564874196624,6.868702516067513,9.85657898701377,proposed
30,PALADIN,309.75,297.0,19.25,40.5,9.874575022731406,1.8745750227314066,2.8325277031310727,16.832527703131074,4.646949927185728,7.061001456285432,13.365147783251233,proposed
30,RANGER,317.25,362.0,40.25,19.5,9.89261047491938,1.8926104749193788,3.2506198797221457,17.000619879722148,4.466182224093616,10.67635551812767,9.80826980826981,proposed
30,ROGUE,311.25,303.75,39.5,18.25,9.877941533341701,1.8779415333417013,2.8785707224840897,16.878570722484092,4.471158988070753,10.576820238584945,9.470084239326086,proposed
30,WARRIOR,446.0,293.0,19.25,19.25,10.239780632124539,2.239780632124538,2.8050079285752103,16.80500792857521,4.646949927185728,7.061001456285432,9.784765968976496,proposed
31,CLERIC,316.25,477.25,18.5,20.25,9.88866069584027,1.8886606958402705,3.8835799572432115,18.383579957243214,4.656564874196624,6.868702516067513,9.973956211358228,proposed
31,MAGE,314.25,477.25,18.5,20.25,9.882243020079672,1.8822430200796716,3.8835799572432115,18.38357995724321,4.656564874196624,6.868702516067513,9.973956211358228,proposed
31,PALADIN,326.0,314.5,19.75,41.0,9.92544021782525,1.9254402178252499,2.949731118904558,17.19973111890456,4.641033807968963,7.179323840620726,13.413224706328155,proposed
31,RANGER,333.25,384.25,41.0,20.0,9.941774523235294,1.9417745232352934,3.382667857476003,17.632667857476005,4.461650566289141,10.766988674217188,9.927702742348052,proposed
31,ROGUE,328.0,320.5,40.5,19.25,9.930104256075811,1.9301042560758113,2.989971477284888,17.23997147728489,4.46488215400064,10.702356919987196,9.708396178984415,proposed
31,WARRIOR,476.5,310.5,19.75,19.25,10.304782451136925,2.3047824511369246,2.9231032115560773,17.17310321155608,4.641033807968963,7.179323840620726,9.784765968976496,proposed
32,CLERIC,332.5,507.75,19.0,20.25,9.938569412504208,1.9385694125042074,4.031867093949879,18.531867093949877,4.650436461405441,6.991270771891175,9.973956211358228,proposed
32,MAGE,330.5,507.75,19.0,20.25,9.932450989103305,1.9324509891033044,4.031867093949879,18.531867093949877,4.650436461405441,6.991270771891175,9.973956211358228,proposed
32,PALADIN,344.5,330.75,20.0,42.5,9.980596299575774,1.9805962995757738,3.055182943141775,17.555182943141777,4.638476823749209,7.230463525015817,13.571258539836702,proposed
32,RANGER,350.5,407.5,42.75,20.25,9.99235457500497,1.99235457500497,3.51546767445821,18.265467674458208,4.451213524130191,10.975729517396186,9.973956211358228,proposed
32,ROGUE,344.25,337.75,41.5,19.5,9.978749675904652,1.978749675904651,3.101285398378468,17.60128539837847,4.45933476209192,10.8133047581616,9.792429792429793,proposed
