variant_base,level,gap_h,session_min,hero_class,calendar_days_base,days_min_base,days_max_base,sale_gold_base,online_days_base,n_base,progress_rate_base,sale_gold_day_base,variant_selected,calendar_days_selected,days_min_selected,days_max_selected,sale_gold_selected,online_days_selected,n_selected,progress_rate_selected,sale_gold_day_selected,progress_uplift_pct,sale_uplift_pct,days_saved_pct
baseline8,50,12.0,5.0,PALADIN,156.6148585704607,153.3306233062331,158.75584349593498,106930637.5,44.28420138888889,4,0.006385090208730751,682761.7665145872,selected,135.83332784149758,132.69032228345876,138.46195686283494,118107651.0,42.965625,4,0.007361963487833333,869504.214295762,15.29928704479131,27.351040573708673,13.26919483799397
baseline8,50,12.0,5.0,RANGER,157.26507452574526,155.12593157181573,162.02227303523034,106891552.5,44.46805555555555,4,0.006358690910970788,679690.3433413068,selected,135.14065390279694,132.82102916280982,138.410252429414,115152876.5,42.752604166666664,4,0.00739969780462416,852096.4874332071,16.37140267122121,25.365395548267557,14.06823523256362
baseline8,50,12.0,5.0,ROGUE,157.34673526422765,154.31055216802167,160.2146849593496,106977795.0,44.491145833333334,4,0.006355390839986162,679885.6984249174,selected,135.65949988530963,133.04155277816238,138.23164711536145,115021702.75,42.88142361111111,4,0.007371396775348783,847870.6087464762,15.986521693838629,24.707816433075045,13.783085707179943
baseline8,50,12.0,5.0,WARRIOR,157.15946815718158,153.10713075880759,158.95968834688347,106930637.5,44.43819444444445,4,0.006362963757295611,680395.770957015,selected,133.75884109396867,130.5649768124386,135.91476494800798,115089389.25,43.1125,4,0.007476141328837299,860424.5394825682,17.49463951079946,26.459419092557333,14.889734190121462
baseline8,50,12.0,12.0,CLERIC,66.67070630081301,64.4219512195122,68.10323509485094,106870495.0,44.811458333333334,4,0.01499909113738916,1602960.2944028925,selected,57.6882978083093,56.01184444695078,59.35246705618404,115087116.75,43.27256944444444,4,0.01733453816444489,1994982.0175387997,15.57059028219394,24.45610939364762,13.472796361232152
baseline8,50,12.0,12.0,MAGE,66.35144817073171,64.7505081300813,68.01438008130081,106878825.0,44.596875,4,0.015071261103855002,1610798.6780482256,selected,57.41202656533558,56.29519826558668,58.59883983725415,115088179.5,43.05625,4,0.01741795334226685,2004600.540777432,15.570642842964212,24.447615216966078,13.472835713236774
baseline8,50,12.0,12.0,PALADIN,65.88625084688347,64.50460704607046,66.78694105691056,106930637.5,44.28420138888889,4,0.015177673446982932,1622958.2974527075,selected,57.14367585056107,55.82144592614473,58.24951288712366,118107651.0,42.965625,4,0.017499749274357917,2066854.279883368,15.299287044791265,27.35104057370861,13.269194837993947
baseline8,50,12.0,12.0,RANGER,66.15978997289973,65.25987466124661,68.16109417344173,106891552.5,44.46805555555555,4,0.015114921017881382,1615657.373516221,selected,56.852275090142165,55.8764329581476,58.22776136685691,115152876.5,42.752604166666664,4,0.01758944560115579,2025475.257013361,16.37140267122121,25.365395548267557,14.068235232563609
baseline8,50,12.0,12.0,ROGUE,66.19414380081301,64.9168529810298,67.4006605691057,106977795.0,44.491145833333334,4,0.015107076586852352,1616121.7421575906,selected,57.07054822761302,55.96920496184762,58.15262395887619,115021702.75,42.88142361111111,4,0.01752217266271432,2015430.1355449026,15.986521693838629,24.707816433075045,13.783085707179932
baseline8,50,12.0,12.0,WARRIOR,66.11536246612467,64.41058604336044,66.87269647696478,106930637.5,44.43819444444445,4,0.015125077783735468,1617334.2096519207,selected,56.27096073608337,54.927335072819005,57.17793559881714,115089389.25,43.1125,4,0.017771155617728008,2045271.4463110226,17.49463951079948,26.459419092557358,14.889734190121462
baseline8,50,24.0,1.0,CLERIC,1574.95881605691,1521.8365853658534,1608.7993733062326,106870495.0,44.811458333333334,4,0.0006349372375994025,67856.05687618075,selected,1362.76782199629,1323.165046689444,1402.0804102944458,115087116.75,43.27256944444444,4,0.0007338007134150856,84451.00837603526,15.570590282193919,24.45610939364762,13.472796361232142
baseline8,50,24.0,1.0,MAGE,1567.4169969512193,1529.5980691056907,1606.7003556910568,106878825.0,44.596875,4,0.0006379923159855346,68187.86909156265,selected,1356.2414800106324,1329.8587000116459,1384.2775115652992,115088179.5,43.05625,4,0.0007373318208731976,84858.1769517164,15.570642842964165,24.447615216966035,13.472835713236753
baseline8,50,24.0,1.0,PALADIN,1556.4276634485093,1523.7891598915987,1577.7046239837398,106930637.5,44.28420138888889,4,0.0006424969328702006,68702.60662360526,selected,1349.9022442730898,1318.6672717963038,1376.0253782023801,118107651.0,42.965625,4,0.0007407943828839924,87493.48443642295,15.299287044791289,27.35104057370861,13.269194837993957
baseline8,50,24.0,1.0,RANGER,1562.8894647696475,1541.630809620596,1610.1661754742547,106891552.5,44.46805555555555,4,0.0006398405149831815,68393.54599895177,selected,1343.0184984408993,1319.9662277490274,1375.511543108866,115152876.5,42.752604166666664,4,0.0007445913821446935,85741.83947107219,16.37140267122119,25.365395548267532,14.068235232563598
baseline8,50,24.0,1.0,ROGUE,1563.7010035569103,1533.5276253387533,1592.2024898373982,106977795.0,44.491145833333334,4,0.0006395084467716819,68413.2035195094,selected,1348.1747540326287,1322.1577762298757,1373.7365758154197,115021702.75,42.88142361111111,4,0.0007417436033487672,85316.61226109581,15.986521693838629,24.707816433075024,13.783085707179932
baseline8,50,24.0,1.0,WARRIOR,1561.8399559620593,1521.5681063685636,1579.7304200542005,106930637.5,44.43819444444445,4,0.0006402704682913697,68464.5293468197,selected,1329.2861380441989,1297.5457350808551,1350.7115606212378,115089389.25,43.1125,4,0.0007522834786130524,86579.84609644163,17.494639510799438,26.45941909255731,14.88973419012144
baseline8,50,24.0,5.0,CLERIC,315.86613313008127,305.2121951219512,322.65303184281834,106870495.0,44.811458333333334,4,0.003165898129345117,338341.1002026867,selected,273.31013223936696,265.36759090440614,281.194475069462,115087116.75,43.27256944444444,4,0.0036588471558170878,421086.16979192663,15.57059028219394,24.45610939364762,13.472796361232152
baseline8,50,24.0,5.0,MAGE,314.3535823170732,306.7688008130081,322.23206300813007,106878825.0,44.596875,4,0.003181131236453824,339995.5687229819,selected,272.0012406128194,266.7100376845008,277.6240116879746,115088179.5,43.05625,4,0.0036764538196480197,423116.37711911194,15.570642842964189,24.447615216966057,13.472835713236764
baseline8,50,24.0,5.0,PALADIN,312.1496146680216,305.6037940379403,316.416819105691,106930637.5,44.28420138888889,4,0.0032035919732386125,342562.1319882878,selected,270.72987411167446,264.46553889599716,275.96900367833985,118107651.0,42.965625,4,0.003693718704968281,436256.43969856575,15.299287044791289,27.35104057370865,13.269194837993957
baseline8,50,24.0,5.0,RANGER,313.44556233062326,309.1820291327913,322.9271510840108,106891552.5,44.46805555555555,4,0.003190346650833095,341021.10652072495,selected,269.34930329591936,264.72605122794505,275.8659513937975,115152876.5,42.752604166666664,4,0.003712651147648801,427522.45909278566,16.371402671221237,25.365395548267557,14.06823523256362
baseline8,50,24.0,5.0,ROGUE,313.60832063008127,307.5568936314362,319.32444105691053,106977795.0,44.491145833333334,4,0.0031886909058754104,341119.12204710394,selected,270.3834170127895,265.16557760613057,275.5099725264789,115021702.75,42.88142361111111,4,0.0036984516692926427,425402.20854061964,15.986521693838629,24.707816433075045,13.783085707179943
baseline8,50,24.0,5.0,WARRIOR,313.2350779132791,305.1583502710027,316.82310298102976,106930637.5,44.43819444444445,4,0.0031924904664631963,341375.04079158197,selected,266.595207421772,260.22950550892926,270.8921866894781,115089389.25,43.1125,4,0.0037510051649875726,431700.89351201523,17.49463951079946,26.459419092557333,14.889734190121462
baseline8,50,24.0,12.0,CLERIC,132.24845020325202,127.78780487804876,135.09002371273712,106870495.0,44.811458333333334,4,0.007561525284138337,808103.9500708798,selected,114.43088581648239,111.10546193575486,117.73194284915195,115087116.75,43.27256944444444,4,0.008738899405216018,1005734.7361146014,15.570590282193919,24.456109393647573,13.472796361232131
baseline8,50,24.0,12.0,MAGE,131.61516768292682,128.4395325203252,134.91377032520325,106878825.0,44.596875,4,0.0075979084903731835,812055.5319086097,selected,113.88287236730503,111.66752442845883,116.23704295586481,115088179.5,43.05625,4,0.008780951684944444,1010583.7436977135,15.570642842964165,24.447615216966035,13.472835713236753
baseline8,50,24.0,12.0,PALADIN,130.69239922086723,127.95176151761518,132.47901422764227,106930637.5,44.28420138888889,4,0.007651554382363295,818185.587972026,selected,113.35057012980147,110.72778618136905,115.54411572691745,118107651.0,42.965625,4,0.008822187650709362,1041967.8601064913,15.299287044791265,27.35104057370863,13.269194837993947
baseline8,50,24.0,12.0,RANGER,131.23499322493225,129.44991531165311,135.2047933604336,106891552.5,44.46805555555555,4,0.00761991886025425,814504.9568966073,selected,112.77254567060987,110.83685881862064,115.50096926868339,115152876.5,42.752604166666664,4,0.008867406460086803,1021107.3609736778,16.37140267122121,25.365395548267557,14.068235232563609
baseline8,50,24.0,12.0,ROGUE,131.30313770325205,128.76949525745258,133.69639227642276,106977795.0,44.491145833333334,4,0.007615964229735483,814739.0600959754,selected,113.20551369739631,111.02088197350102,115.35192621350856,115021702.75,42.88142361111111,4,0.008833492003517136,1016043.29147305,15.98652169383865,24.707816433075045,13.783085707179943
baseline8,50,24.0,12.0,WARRIOR,131.1468665311653,127.76526084010838,132.6491192411924,106930637.5,44.43819444444445,4,0.0076250392132881295,815350.3040393982,selected,111.61944670600144,108.95422202969014,113.41852799109634,115089389.25,43.1125,4,0.008959012336209986,1031087.2580576229,17.49463951079946,26.459419092557333,14.889734190121452
baseline8,60,4.0,1.0,CLERIC,373.2530360772357,363.86346544715445,379.60765582655824,185959050.0,63.49947916666666,4,0.0026791476648379466,498211.754562983,selected,316.69893318667744,310.0609515995128,323.9795418895474,200917208.0,60.934375,4,0.003157572998234738,634410.7508615125,17.85737082266159,27.337571835895226,15.151679269624418
baseline8,60,4.0,1.0,MAGE,371.83148712737125,365.2431741192412,378.6443089430894,185959787.5,63.25763888888889,4,0.0026893903142136237,500118.45133572374,selected,315.5531413002983,311.23799656358676,320.32109281361727,200917692.75,60.70538194444445,4,0.0031690383302137473,636715.8695428587,17.834823508701913,27.313013115654616,15.135443816729467
baseline8,60,4.0,1.0,PALADIN,369.5261898712737,364.0267445799457,373.1622120596206,186067632.5,62.865451388888886,4,0.0027061681347899996,503530.29798731615,selected,314.7825334605254,309.2924025495714,319.49953033725615,206593280.0,60.704166666666666,4,0.0031767963393858466,656304.7756457153,17.39094472902616,30.34067230294999,14.814553856065926
baseline8,60,4.0,1.0,RANGER,371.0099889905149,367.4556063685637,379.1912940379404,185934500.0,63.11788194444445,4,0.002695345218927692,501157.66560871096,selected,312.5772865094924,308.36425564733463,317.82653053975696,201022535.0,60.299305555555556,4,0.003199208781824369,643113.0593165966,18.69384149230178,28.325495836817183,15.749630526124825
baseline8,60,4.0,1.0,ROGUE,371.177350101626,365.6064701897019,376.61964769647693,186005260.0,63.14635416666667,4,0.002694129907781836,501122.3339707364,selected,313.9324697534463,309.20011827000377,318.694615806416,200849612.5,60.50954861111111,4,0.0031853984418539817,639786.0427044759,18.23477526652093,27.670630369836392,15.42251442134237
baseline8,60,4.0,1.0,WARRIOR,370.4670858739837,363.53690718157185,373.5949017615176,186067632.5,63.02552083333333,4,0.0026992951280431837,502251.45389377954,selected,309.2985305157573,303.95965772116415,313.14973323071143,201127468.25,60.85746527777778,4,0.003233122376406036,650269.7181089695,19.776542506111316,29.470947882311993,16.511198346790035
baseline8,60,4.0,5.0,CLERIC,75.88962144308941,73.98053861788617,77.18163956639565,185959050.0,63.49947916666666,4,0.01317703239236623,2450388.425503651,selected,64.39106940310037,63.04143829201709,65.87135913936856,200917208.0,60.934375,4,0.015530103930093306,3120265.121584174,17.85737082266161,27.337571835895247,15.15167926962443
baseline8,60,4.0,5.0,MAGE,75.60059281842817,74.26106029810296,76.98577235772356,185959787.5,63.25763888888889,4,0.013227409504601703,2459766.260651213,selected,64.15810756728057,63.28075448803214,65.12752509488485,200917692.75,60.70538194444445,4,0.015586494644520676,3131602.5420373254,17.83482350870189,27.313013115654595,15.135443816729454
baseline8,60,4.0,5.0,PALADIN,75.13188092818426,74.01373644986448,75.87115514905146,186067632.5,62.865451388888886,4,0.01330992898947735,2476546.9758151677,selected,64.00142796500307,62.885177281863065,64.96048542126783,206593280.0,60.704166666666666,4,0.015624651383509986,3227947.978175866,17.39094472902618,30.34067230294999,14.814553856065926
baseline8,60,4.0,5.0,RANGER,75.43356622628724,74.71089092140919,77.09698509485095,185934500.0,63.11788194444445,4,0.01325669791350151,2464877.498197946,selected,63.55305825296735,62.69646691584812,64.62033193546927,201022535.0,60.299305555555556,4,0.01573488400856475,3163066.271332648,18.693841492301733,28.32549583681714,15.749630526124792
baseline8,60,4.0,5.0,ROGUE,75.46759400406502,74.33492547425472,76.57411924119239,186005260.0,63.14635416666667,4,0.013250720566845361,2464703.7242234186,selected,63.82859343534799,62.866414088092036,64.79683059964475,200849612.5,60.50954861111111,4,0.01566695968340428,3146702.781464872,18.23477526652091,27.670630369836367,15.42251442134236
baseline8,60,4.0,5.0,WARRIOR,75.32318343495932,73.91414295392951,75.95912940379401,186067632.5,63.02552083333333,4,0.013276125017518521,2470257.150783692,selected,62.95720429151801,61.895875657039255,63.70020820888348,201127468.25,60.85746527777778,4,0.0158838056939375,3194669.625396583,19.641880992970528,29.325387212544673,16.417228507235336
baseline8,60,4.0,12.0,CLERIC,63.49947916666666,61.90208333333333,64.58055555555555,185959050.0,63.49947916666666,4,0.015748160664047443,2928512.9963336317,selected,60.934375,59.422222222222224,61.8875,200917208.0,60.934375,4,0.0164110980050259,3297271.9913841733,4.209617587226688,12.592021804656884,4.039567253668408
baseline8,60,4.0,12.0,MAGE,63.25763888888889,62.136805555555554,64.41666666666667,185959787.5,63.25763888888889,4,0.015808367456719104,2939720.6529734,selected,60.70538194444445,59.62708333333333,61.767361111111114,200917692.75,60.70538194444445,4,0.016473004006715038,3309717.9576906906,4.2043338871999625,12.586138221774723,4.034701562174092
baseline8,60,4.0,12.0,PALADIN,62.865451388888886,61.92986111111111,63.484027777777776,186067632.5,62.865451388888886,4,0.015906988304497317,2959775.6540230047,selected,60.704166666666666,60.01111111111111,61.24305555555556,206593280.0,60.704166666666666,4,0.01647333379092594,3403280.060402224,3.5603564646395247,14.984392677748936,3.437953079907763
baseline8,60,4.0,12.0,RANGER,63.11788194444445,62.513194444444444,64.50972222222222,185934500.0,63.11788194444445,4,0.015843370677111553,2945829.2051633983,selected,60.299305555555556,59.65208333333333,61.708333333333336,201022535.0,60.299305555555556,4,0.01658393891582499,3333745.441144292,4.6743098662920035,13.168320665059618,4.46557505109213
baseline8,60,4.0,12.0,ROGUE,63.14635416666667,62.19861111111111,64.07222222222222,186005260.0,63.14635416666667,4,0.015836227018912744,2945621.52407189,selected,60.50954861111111,59.479166666666664,61.4875,200849612.5,60.50954861111111,4,0.01652631729955385,3319304.425667437,4.357668526833747,12.68604600223673,4.175705138250818
baseline8,60,4.0,12.0,WARRIOR,63.02552083333333,61.84652777777778,63.55763888888889,186067632.5,63.02552083333333,4,0.01586658843557091,2952258.546058558,selected,60.85746527777778,59.94305555555555,61.325,201127468.25,60.85746527777778,4,0.016431837826889447,3304893.9408168565,3.5625137288575637,11.944597305987582,3.439964520545302
baseline8,60,8.0,1.0,CLERIC,744.9573043699188,726.2171239837398,757.6401761517616,185959050.0,63.49947916666666,4,0.001342358809201549,249623.7689182513,selected,632.0837629161488,618.8353432338824,646.6147703272711,200917208.0,60.934375,4,0.0015820687995313342,317864.8460657474,17.857370822661633,27.337571835895247,15.151679269624442
baseline8,60,8.0,1.0,MAGE,742.1201050135502,728.9708163956641,755.7174796747968,185959787.5,63.25763888888889,4,0.0013474907811340609,250579.09931789897,selected,629.7969334665704,621.1845491580299,639.3130524620328,200917692.75,60.70538194444445,4,0.0015878133837453497,319019.801579686,17.834823508701938,27.313013115654638,15.135443816729488
baseline8,60,8.0,1.0,PALADIN,737.5190760501355,726.5430047425475,744.7760331978319,186067632.5,62.865451388888886,4,0.0013558971319841786,252288.56926183615,selected,628.2589153299284,617.301434134207,637.6733364822414,206593280.0,60.704166666666666,4,0.001591700452789998,328834.6173193708,17.39094472902616,30.34067230294997,14.814553856065915
baseline8,60,8.0,1.0,RANGER,740.4805174457995,733.3865006775068,756.8091802168021,185934500.0,63.11788194444445,4,0.0013504744236207354,251099.78671870963,selected,623.857571830149,615.448991561693,634.3342787951167,201022535.0,60.299305555555556,4,0.001602929971766471,322225.0463519744,18.693841492301733,28.32549583681714,15.749630526124792
baseline8,60,8.0,1.0,ROGUE,740.8145452235773,729.6959010840109,751.6765582655827,186005260.0,63.14635416666667,4,0.001349865504730608,251082.08417244797,selected,626.5623151510692,617.1172484973936,636.0668473148802,200849612.5,60.50954861111111,4,0.0015960104459185227,320558.0796086875,18.23477526652093,27.670630369836367,15.42251442134236
baseline8,60,8.0,1.0,WARRIOR,739.3969639227643,725.5653624661247,745.6396172086722,186067632.5,63.02552083333333,4,0.0013524534841131127,251647.81785530323,selected,617.3136646393332,606.6580720492946,625.0000899749884,201127468.25,60.85746527777778,4,0.0016199220222741257,325810.815102415,19.776542506111294,29.47094788231197,16.511198346790025
baseline8,60,8.0,5.0,CLERIC,150.23047510162598,146.45127032520324,152.7881436314363,185959050.0,63.49947916666666,4,0.006656439043566446,1237825.080924525,selected,127.46803534899465,124.79631661889101,130.3984048269133,200917208.0,60.934375,4,0.007845104047160534,1576216.401624995,17.85737082266159,27.337571835895226,15.151679269624418
baseline8,60,8.0,5.0,MAGE,149.65831639566395,147.00658875338752,152.40040650406502,185959787.5,63.25763888888889,4,0.006681887275520447,1242562.3378547363,selected,127.006866000535,125.27006500692079,128.92591702456798,200917692.75,60.70538194444445,4,0.00787359007815993,1581943.552163185,17.834823508701913,27.313013115654616,15.135443816729467
baseline8,60,8.0,5.0,PALADIN,148.73045816395663,146.5169884823848,150.19391937669374,186067632.5,62.865451388888886,4,0.006723572376127731,1251039.1939684865,selected,126.69670433888366,124.48698359879018,128.59524665026493,206593280.0,60.704166666666666,4,0.007892865131876177,1630612.896191932,17.39094472902618,30.34067230295001,14.814553856065926
baseline8,60,8.0,5.0,RANGER,149.32767191734416,147.89706978319785,152.6205623306233,185934500.0,63.11788194444445,4,0.0066966824511502454,1245144.3032133954,selected,125.80911531709863,124.11341409871977,127.92188158654119,201022535.0,60.299305555555556,4,0.00794854965381106,1597837.6009824716,18.693841492301733,28.32549583681714,15.749630526124802
baseline8,60,8.0,5.0,ROGUE,149.39503302845526,147.15281165311652,151.58550135501355,186005260.0,63.14635416666667,4,0.0066936629667569345,1245056.5204839949,selected,126.35456251487258,124.44984013356998,128.2712769013376,200849612.5,60.50954861111111,4,0.007914237365843397,1589571.508162667,18.23477526652091,27.670630369836367,15.422514421342349
baseline8,60,8.0,5.0,WARRIOR,149.10915904471545,146.31983401084014,150.3680724932249,186067632.5,63.02552083333333,4,0.006706496142870178,1247861.8596742356,selected,124.48945004161189,122.34060912428602,126.03951918414526,201127468.25,60.85746527777778,4,0.008032809203235612,1615618.5779820785,19.776542506111294,29.47094788231197,16.511198346790025
baseline8,60,8.0,12.0,CLERIC,63.49947916666666,61.90208333333333,64.58055555555555,185959050.0,63.49947916666666,4,0.015748160664047443,2928512.9963336317,selected,60.934375,59.422222222222224,61.8875,200917208.0,60.934375,4,0.0164110980050259,3297271.9913841733,4.209617587226688,12.592021804656884,4.039567253668408
baseline8,60,8.0,12.0,MAGE,63.25763888888889,62.136805555555554,64.41666666666667,185959787.5,63.25763888888889,4,0.015808367456719104,2939720.6529734,selected,60.70538194444445,59.62708333333333,61.767361111111114,200917692.75,60.70538194444445,4,0.016473004006715038,3309717.9576906906,4.2043338871999625,12.586138221774723,4.034701562174092
baseline8,60,8.0,12.0,PALADIN,62.865451388888886,61.92986111111111,63.484027777777776,186067632.5,62.865451388888886,4,0.015906988304497317,2959775.6540230047,selected,60.704166666666666,60.01111111111111,61.24305555555556,206593280.0,60.704166666666666,4,0.01647333379092594,3403280.060402224,3.5603564646395247,14.984392677748936,3.437953079907763
baseline8,60,8.0,12.0,RANGER,63.11788194444445,62.513194444444444,64.50972222222222,185934500.0,63.11788194444445,4,0.015843370677111553,2945829.2051633983,selected,60.299305555555556,59.65208333333333,61.708333333333336,201022535.0,60.299305555555556,4,0.01658393891582499,3333745.441144292,4.6743098662920035,13.168320665059618,4.46557505109213
baseline8,60,8.0,12.0,ROGUE,63.14635416666667,62.19861111111111,64.07222222222222,186005260.0,63.14635416666667,4,0.015836227018912744,2945621.52407189,selected,60.50954861111111,59.479166666666664,61.4875,200849612.5,60.50954861111111,4,0.01652631729955385,3319304.425667437,4.357668526833747,12.68604600223673,4.175705138250818
baseline8,60,8.0,12.0,WARRIOR,63.02552083333333,61.84652777777778,63.55763888888889,186067632.5,63.02552083333333,4,0.01586658843557091,2952258.546058558,selected,60.85746527777778,59.94305555555555,61.325,201127468.25,60.85746527777778,4,0.016431837826889447,3304893.9408168565,3.5625137288575637,11.944597305987582,3.439964520545302
baseline8,60,12.0,1.0,CLERIC,1116.6615726626017,1088.570782520325,1135.6726964769648,185959050.0,63.49947916666666,4,0.0008955264732676076,166531.25221869472,selected,947.4685926456199,927.6097348682517,969.2499987649945,200917208.0,60.934375,4,0.0010554439564141082,212056.8529231963,17.857370822661633,27.337571835895268,15.151679269624452
baseline8,60,12.0,1.0,MAGE,1112.4087228997291,1092.6984586720866,1132.7906504065043,185959787.5,63.25763888888889,4,0.0008989501605069115,167168.58082095615,selected,944.0407256328426,931.1311017524733,958.3050121104484,200917692.75,60.70538194444445,4,0.001059276335064512,212827.35722583765,17.834823508701938,27.313013115654662,15.135443816729488
baseline8,60,12.0,1.0,PALADIN,1105.5119622289972,1089.0592649051491,1116.3898543360433,186067632.5,62.865451388888886,4,0.0009045582808382662,168309.0177738463,selected,941.7352971993313,925.3104657188426,955.847142627227,206593280.0,60.704166666666666,4,0.0010618695115006782,219375.10531292285,17.39094472902616,30.34067230294999,14.814553856065915
baseline8,60,12.0,1.0,RANGER,1109.951045901084,1099.3173949864497,1134.427066395664,185934500.0,63.11788194444445,4,0.0009009406348981607,167515.94647947204,selected,935.1378571508054,922.533727476051,950.8420270504762,201022535.0,60.299305555555556,4,0.0010693610491257597,214965.66892551974,18.693841492301733,28.32549583681716,15.749630526124792
baseline8,60,12.0,1.0,ROGUE,1110.4517403455284,1093.7853319783198,1126.7334688346882,186005260.0,63.14635416666667,4,0.0009005344074555098,167504.13659770804,selected,939.1921605486921,925.034378724783,953.4390788233445,200849612.5,60.50954861111111,4,0.0010647448328527178,213853.58708984562,18.23477526652091,27.670630369836346,15.42251442134236
baseline8,60,12.0,1.0,WARRIOR,1108.3268419715448,1087.5938177506775,1117.6843326558267,186067632.5,63.02552083333333,4,0.0009022609235206757,167881.5539367557,selected,925.3287987629091,909.356486377425,936.8504467192656,201127468.25,60.85746527777778,4,0.0010806969385767744,217357.8392014724,19.776542506111294,29.47094788231197,16.511198346790025
baseline8,60,12.0,5.0,CLERIC,224.5713287601626,218.92200203252034,228.394647696477,185959050.0,63.49947916666666,4,0.004452928187765139,828062.2955150268,selected,190.5450012948889,186.5511949457649,194.925450514458,200917208.0,60.934375,4,0.005248104086721186,1054434.4203974104,17.857370822661633,27.337571835895247,15.151679269624442
baseline8,60,12.0,5.0,MAGE,223.71603997289975,219.75211720867208,227.8150406504065,185959787.5,63.25763888888889,4,0.004469952177417126,831231.357047651,selected,189.85562443378942,187.2593755258094,192.72430895425106,200917692.75,60.70538194444445,4,0.0052671602591828496,1058265.6866195102,17.834823508701938,27.313013115654662,15.135443816729488
baseline8,60,12.0,5.0,PALADIN,222.329035399729,219.02024051490517,224.51668360433607,186067632.5,62.865451388888886,4,0.004497838072306137,836902.0814823667,selected,189.39198071276425,186.08878991571726,192.23000787926202,206593280.0,60.704166666666666,4,0.005280054605461994,1090823.7995214993,17.39094472902618,30.340672302950033,14.814553856065938
baseline8,60,12.0,5.0,RANGER,223.22177760840108,221.08324864498647,228.14413956639564,185934500.0,63.11788194444445,4,0.004479849639734992,832958.6028393058,selected,188.06517238122993,185.5303612815914,191.2234312376131,201022535.0,60.299305555555556,4,0.005317305630480502,1068898.2572089636,18.693841492301733,28.32549583681716,15.749630526124802
baseline8,60,12.0,5.0,ROGUE,223.32247205284554,219.97069783197833,226.5968834688347,186005260.0,63.14635416666667,4,0.004477829708796017,832899.8792203275,selected,188.88053159439718,186.03326617904793,191.74572320303042,200849612.5,60.50954861111111,4,0.005294351893012478,1063368.5261501977,18.23477526652091,27.670630369836346,15.42251442134236
baseline8,60,12.0,5.0,WARRIOR,222.89513465447158,218.72552506775068,224.77701558265585,186067632.5,63.02552083333333,4,0.004486414661092463,834776.5544027644,selected,186.09247686632708,182.88029198991205,188.40959053300068,201127468.25,60.85746527777778,4,0.005373672363543823,1080793.1176845627,19.776542506111294,29.47094788231197,16.511198346790025
baseline8,60,12.0,12.0,CLERIC,94.47483485772358,92.09822154471544,96.08326558265583,185959050.0,63.49947916666666,4,0.010584829298785984,1968344.8008144079,selected,80.16031088957394,78.48015787373559,82.00312056125475,200917208.0,60.934375,4,0.012475001517615936,2506442.4747151565,17.857370822661657,27.337571835895268,15.151679269624452
baseline8,60,12.0,12.0,MAGE,94.11502371273713,92.44744241192411,95.83943089430895,185959787.5,63.25763888888889,4,0.010625296159434153,1975877.8159329412,selected,79.87029717559416,78.77808211775431,81.0771230773056,200917692.75,60.70538194444445,4,0.012520298976746119,2515549.582948016,17.834823508701938,27.313013115654638,15.135443816729488
baseline8,60,12.0,12.0,PALADIN,93.53152523712737,92.13954945799458,94.45184620596206,186067632.5,62.865451388888886,4,0.010691582303022786,1989357.4068023472,selected,79.67524705847325,78.28562886109486,80.86917572851712,206593280.0,60.704166666666666,4,0.01255094947199982,2592941.818534711,17.39094472902616,30.34067230294999,14.814553856065915
baseline8,60,12.0,12.0,RANGER,93.90709264905149,93.00743563685637,95.97787940379402,185934500.0,63.11788194444445,4,0.01064882291412416,1979983.5641262187,selected,79.11707251900017,78.05070371156603,80.44571934823723,201022535.0,60.299305555555556,4,0.012639496990486438,2540823.7261524545,18.693841492301754,28.32549583681714,15.749630526124802
baseline8,60,12.0,12.0,ROGUE,93.9494537601626,92.53939701897019,95.32696476964769,186005260.0,63.14635416666667,4,0.010644021438941354,1979843.9751958605,selected,79.46008570522915,78.26227059946153,80.66544217506797,200849612.5,60.50954861111111,4,0.012584934827652616,2527679.283471782,18.23477526652093,27.670630369836392,15.42251442134236
baseline8,60,12.0,12.0,WARRIOR,93.76967733739838,92.01556571815719,94.56136517615177,186067632.5,63.02552083333333,4,0.010664428292760774,1984304.924400014,selected,78.28717992307551,76.93584697506645,79.26196567250372,201127468.25,60.85746527777778,4,0.012773483487112368,2569098.394496092,19.776542506111294,29.47094788231197,16.511198346790025
baseline8,60,24.0,1.0,CLERIC,2231.7743775406498,2175.631758130081,2269.770257452574,185959050.0,63.49947916666666,4,0.00044807396754055885,83323.40933357316,selected,1893.6230818340334,1853.9329097713598,1937.1556840781655,200917208.0,60.934375,4,0.0005280881974840889,106102.00621625576,17.85737082266161,27.337571835895247,15.15167926962443
baseline8,60,24.0,1.0,MAGE,2223.2745765582654,2183.881385501355,2264.010162601626,185959787.5,63.25763888888889,4,0.00044978699911553323,83642.29477578725,selected,1886.772102131659,1860.970759535803,1915.2808910556953,200917692.75,60.70538194444445,4,0.0005300057165728752,106487.52571813251,17.834823508701913,27.313013115654616,15.135443816729477
baseline8,60,24.0,1.0,PALADIN,2209.490620765582,2176.6080453929535,2231.2313177506776,186067632.5,62.865451388888886,4,0.0004525930051938862,84212.9089624866,selected,1882.1644428075401,1849.337560472749,1910.3685610621833,206593280.0,60.704166666666666,4,0.0005313032045745934,109763.67170757624,17.39094472902614,30.34067230294997,14.814553856065904
