level,class,con,mental,cap_h,raw_proc_pct,search_s,sale_bonus_pct,bag
77,ROGUE,40.5,35.9375,8.320287695651071,22.171440674938555,4.275846335518001,3.6374999999999997,114.75
77,WARRIOR,116.20833333333333,36.8125,9.13289653115927,22.238072179590247,4.744166666666667,3.6958333333333333,115.875
78,CLERIC,36.708333333333336,76.625,8.288476011769502,25.385575747891973,4.740277777777778,10.990216103078028,79.25
78,MAGE,36.708333333333336,116.52083333333333,8.288476011769502,28.902730743873644,4.740277777777778,3.8791666666666664,79.25
78,PALADIN,37.125,37.458333333333336,8.29259153134466,22.285051903322188,4.740833333333334,10.95045178599163,117.79166666666667
78,RANGER,36.791666666666664,76.39583333333333,8.28921150558523,25.366278737127598,4.26524765871167,3.875,79.33333333333333
78,ROGUE,40.875,36.458333333333336,8.328012746711673,22.209306744744907,4.265054429804126,3.6750000000000003,116.75
78,WARRIOR,117.70833333333333,37.458333333333336,9.165110254694161,22.285051903322188,4.740833333333334,3.7416666666666667,117.79166666666667
79,CLERIC,37.25,77.83333333333333,8.297305716341901,25.487714846141458,4.737777777777778,11.155611991751671,79.54166666666667
79,MAGE,37.25,118.60416666666667,8.297305716341901,29.09412678782792,4.737777777777778,3.9166666666666665,79.54166666666667
79,PALADIN,37.75,37.895833333333336,8.302140118124203,22.31704261182631,4.7380555555555555,11.12194259571183,118.75
79,RANGER,37.333333333333336,77.85416666666667,8.29803972578887,25.48945894283617,4.254370493619211,3.9125,79.58333333333333
79,ROGUE,41.333333333333336,37.041666666666664,8.336613959680134,22.251885066731464,4.253792533883222,3.716666666666667,117.5
79,WARRIOR,119.45833333333333,37.895833333333336,9.200865072002037,22.31704261182631,4.7380555555555555,3.7833333333333337,118.75
80,CLERIC,37.75,79.1875,8.305836924383962,25.602586785289162,4.735,11.316968526713387,80.75
80,MAGE,37.75,120.70833333333333,8.305836924383962,29.288032976645837,4.735,3.9583333333333335,80.75
80,PALADIN,38.083333333333336,38.4375,8.309121546461851,22.356545273238382,4.733611111111111,11.295128755600052,120.70833333333333
80,RANGER,37.791666666666664,79.20833333333333,8.30617047766445,25.60414798285527,4.242546971848886,3.9625000000000004,80.875
80,ROGUE,41.708333333333336,37.604166666666664,8.344536628586924,22.292920792253543,4.242479875996885,3.7458333333333336,119.41666666666667
80,WARRIOR,121.25,38.4375,9.23770303728608,22.356545273238382,4.733611111111111,3.8333333333333335,120.70833333333333
81,CLERIC,38.291666666666664,80.5,8.314912555941953,25.71409626764039,4.732222222222222,11.479080693170223,82.04166666666667
81,MAGE,38.291666666666664,122.58333333333333,8.314912555941953,29.461383530819507,4.732222222222222,4.033333333333333,82.04166666666667
81,PALADIN,38.666666666666664,38.9375,8.31871678856346,22.39349231281426,4.732222222222222,11.47948570651909,122.83333333333333
81,RANGER,38.333333333333336,80.1875,8.31527630236851,25.68736948155861,4.231394620455318,4.033333333333334,82.16666666666667
81,ROGUE,42.416666666666664,37.895833333333336,8.355896119648058,22.31425434596176,4.2305612871219855,3.795833333333334,121.5
81,WARRIOR,123.25,38.9375,9.277822474521273,22.39349231281426,4.732222222222222,3.891666666666667,122.83333333333333
82,CLERIC,38.75,81.8125,8.323290159821209,25.825852190258832,4.7299999999999995,11.658609476062423,82.29166666666667
82,MAGE,38.75,124.625,8.323290159821209,29.65069529922489,4.7299999999999995,4.104166666666667,82.29166666666667
82,PALADIN,39.041666666666664,39.604166666666664,8.326414184952005,22.442345643862883,4.727777777777778,11.64886095453267,123.125
82,RANGER,38.833333333333336,81.41666666666667,8.324083302669656,25.791956428594087,4.21951775087818,4.095833333333333,82.375
82,ROGUE,42.791666666666664,38.4375,8.36403154335407,22.35410386244798,4.218870479373616,3.845833333333333,122.20833333333333
82,WARRIOR,125.625,39.604166666666664,9.323442468716701,22.442345643862883,4.727777777777778,3.9250000000000003,123.125
83,CLERIC,39.333333333333336,83.08333333333333,8.333179671754891,25.934752210807332,4.726388888888889,11.832202447746274,83.54166666666667
83,MAGE,39.333333333333336,126.60416666666667,8.333179671754891,29.834970022260833,4.726388888888889,4.1375,83.54166666666667
83,PALADIN,39.208333333333336,40.145833333333336,8.33208146437463,22.48233861376471,4.722777777777778,11.83054930618205,125.125
83,RANGER,39.458333333333336,82.6875,8.334400760879179,25.900660309618853,4.207407824032308,4.120833333333334,83.625
83,ROGUE,43.25,39.0625,8.37312142017743,22.399807563870386,4.20735046512976,3.8958333333333335,124.125
83,WARRIOR,127.54166666666667,40.145833333333336,9.36401017387356,22.48233861376471,4.722777777777778,3.9791666666666665,125.125
84,CLERIC,39.708333333333336,84.45833333333333,8.341047881291288,26.052823410430815,4.723333333333334,12.01572805659621,83.875
84,MAGE,39.708333333333336,128.77083333333334,8.341047881291288,30.037359745678945,4.723333333333334,4.179166666666667,83.875
84,PALADIN,39.833333333333336,40.75,8.342409780759558,22.526953241406048,4.720833333333333,12.010460305174348,125.5
84,RANGER,39.875,84.14583333333333,8.342704965627489,26.02588181706234,4.1961736851158085,4.154166666666667,83.95833333333333
84,ROGUE,44.041666666666664,39.645833333333336,8.385932966196584,22.442864829876687,4.196488165718759,3.9333333333333336,124.58333333333333
84,WARRIOR,129.75,40.75,9.40904790253523,22.526953241406048,4.720833333333333,4.004166666666667,125.5
85,CLERIC,40.208333333333336,85.89583333333333,8.350283219934752,26.176683671073928,4.720277777777778,12.196956580776265,85.04166666666667
85,MAGE,40.208333333333336,130.85416666666666,8.350283219934752,30.232503046466757,4.720277777777778,4.216666666666667,85.04166666666667
85,PALADIN,40.208333333333336,41.354166666666664,8.350396278769598,22.571888208905392,4.718333333333333,12.184973705892496,127.5
85,RANGER,40.416666666666664,85.33333333333333,8.35237882954276,26.128082360088438,4.18464733905936,4.1875,85.125
85,ROGUE,44.583333333333336,40.145833333333336,8.39629036307207,22.47972207474234,4.185689500154974,3.9958333333333336,126.66666666666667
85,WARRIOR,131.375,41.354166666666664,9.44723771490603,22.571888208905392,4.718333333333333,4.066666666666667,127.5
86,CLERIC,40.708333333333336,87.16666666666667,8.359660251806249,26.28660903771355,4.7155555555555555,12.365897557201754,86.20833333333333
86,MAGE,40.708333333333336,132.77083333333334,8.359660251806249,30.412548684034302,4.7155555555555555,4.266666666666667,86.20833333333333
86,PALADIN,40.708333333333336,41.833333333333336,8.359820154426481,22.60779736826014,4.715833333333333,12.363281001571371,129.58333333333334
86,RANGER,40.916666666666664,86.54166666666667,8.36179472856217,26.232138492045703,4.172829051742105,4.229166666666667,86.29166666666667
86,ROGUE,45.083333333333336,40.729166666666664,8.406335315527603,22.523196292392456,4.173630140645959,4.016666666666667,128.79166666666666
86,WARRIOR,133.16666666666666,41.833333333333336,9.488223743375313,22.60779736826014,4.715833333333333,4.120833333333334,129.58333333333334
87,CLERIC,41.458333333333336,88.33333333333333,8.371801236131967,26.387771631052715,4.711944444444445,12.539762796128974,86.45833333333333
87,MAGE,41.458333333333336,134.72916666666666,8.371801236131967,30.597071928206503,4.711944444444445,4.3,86.45833333333333
87,PALADIN,41.416666666666664,42.104166666666664,8.371639834010052,22.62787396736118,4.7122222222222225,12.536526784359673,129.95833333333334
87,RANGER,41.541666666666664,87.85416666666667,8.37265106387251,26.345623750567572,4.161515813591402,4.266666666666667,86.58333333333333
87,ROGUE,45.666666666666664,41.3125,8.41746038781124,22.566743362257128,4.1611759921538,4.05,129.41666666666666
87,WARRIOR,135.45833333333334,42.104166666666664,9.534983142390896,22.62787396736118,4.7122222222222225,4.166666666666667,129.95833333333334
88,CLERIC,42.0,89.66666666666667,8.381967583691905,26.503581699308484,4.708333333333333,12.726880332787152,87.625
88,MAGE,42.0,136.8125,8.381967583691905,30.79399280261046,4.708333333333333,4.3374999999999995,87.625
88,PALADIN,41.916666666666664,42.604166666666664,8.381347263518213,22.665182422618514,4.7091666666666665,12.725573029806503,131.95833333333334
88,RANGER,42.0,89.125,8.381952295194031,26.455985063645766,4.1496404434691,4.316666666666666,87.70833333333333
88,ROGUE,46.083333333333336,41.854166666666664,8.426858481240446,22.607144403036628,4.149084887913545,4.1000000000000005,131.375
88,WARRIOR,137.45833333333334,42.604166666666664,9.57788412734641,22.665182422618514,4.7091666666666665,4.204166666666667,131.95833333333334
89,CLERIC,42.5,90.97916666666667,8.39193707145289,26.61778237294263,4.706111111111111,12.918911633406571,87.66666666666667
89,MAGE,42.5,138.89583333333334,8.39193707145289,30.991460441806037,4.706111111111111,4.408333333333333,87.66666666666667
89,PALADIN,42.5,43.1875,8.392179770602368,22.708931478097764,4.706666666666666,12.910855044009303,132.29166666666666
89,RANGER,42.5,90.5,8.391921607908994,26.575616922143443,4.1376096637327135,4.379166666666666,87.79166666666667
89,ROGUE,46.458333333333336,42.395833333333336,8.435973098157296,22.647600116953175,4.137628113328451,4.145833333333333,131.875
89,WARRIOR,139.625,43.1875,9.62392098011295,22.708931478097764,4.706666666666666,4.2375,132.29166666666666
90,CLERIC,43.458333333333336,92.70833333333333,8.407108655475527,26.768810790475047,4.7011111111111115,13.107518258992743,88.83333333333333
90,MAGE,43.458333333333336,141.625,8.407108655475527,31.25118373564152,4.7011111111111115,4.466666666666667,88.83333333333333
90,PALADIN,43.25,43.916666666666664,8.405082117755638,22.76386060860588,4.703888888888889,13.097365083932795,134.375
90,RANGER,43.375,92.16666666666667,8.406181273944638,26.72114527374288,4.124021454676264,4.4375,88.95833333333333
90,ROGUE,47.125,42.9375,8.448436058089838,22.688250246712233,4.125132565787375,4.2,134.16666666666666
90,WARRIOR,142.33333333333334,43.916666666666664,9.673632135560101,22.76386060860588,4.703888888888889,4.325,134.375
91,CLERIC,43.875,93.91666666666667,8.416414488219914,26.874967871849975,4.695555555555555,13.292695195884512,90.04166666666667
91,MAGE,43.875,143.58333333333334,8.416414488219914,31.43816979486819,4.695555555555555,4.508333333333334,90.04166666666667
91,PALADIN,44.0,44.4375,8.418110562146863,22.803107886566192,4.699722222222222,13.277971608566927,136.33333333333334
91,RANGER,43.791666666666664,93.35416666666667,8.415486075454108,26.82518146133481,4.112011647963605,4.483333333333333,90.20833333333333
91,ROGUE,47.5,43.4375,8.457810921793081,22.725943784437945,4.112986986941032,4.229166666666667,136.16666666666666
91,WARRIOR,144.33333333333334,44.4375,9.714528782019745,22.803107886566192,4.699722222222222,4.3625,136.33333333333334
92,CLERIC,44.458333333333336,95.10416666666667,8.427702718533615,26.979229575836726,4.691944444444444,13.47027085309015,90.25
92,MAGE,44.458333333333336,145.5625,8.427702718533615,31.62749644940023,4.691944444444444,4.5625,90.25
92,PALADIN,44.375,45.020833333333336,8.427041089985114,22.84724504411845,4.695555555555555,13.471837139172864,136.58333333333334
92,RANGER,44.5,94.58333333333333,8.428167168387981,26.932917286808145,4.099481943127324,4.541666666666667,90.375
92,ROGUE,48.208333333333336,43.916666666666664,8.471143651932952,22.76207469879599,4.101426387571768,4.266666666666667,136.58333333333334
92,WARRIOR,146.45833333333334,45.020833333333336,9.751123996236108,22.84724504411845,4.695555555555555,4.416666666666667,136.58333333333334
93,CLERIC,45.166666666666664,96.33333333333333,8.440727540362357,27.08772361715084,4.69,13.65274039306236,91.5
93,MAGE,45.166666666666664,147.625,8.440727540362357,31.82551861737974,4.69,4.6000000000000005,91.5
93,PALADIN,44.833333333333336,45.458333333333336,8.43717978373213,22.880369559527114,4.691666666666666,13.672567023996086,138.5
93,RANGER,45.083333333333336,95.97916666666667,8.439759760822819,27.05597034246351,4.087839305938078,4.5875,91.625
93,ROGUE,48.666666666666664,44.416666666666664,8.481784069447519,22.79977043108256,4.089261751573621,4.325,138.5
93,WARRIOR,148.58333333333334,45.458333333333336,9.785708722062514,22.880369559527114,4.691666666666666,4.4625,138.5
94,CLERIC,45.708333333333336,97.54166666666667,8.45192981350208,27.194568614179556,4.6866666666666665,13.835671747236084,91.75
94,MAGE,45.708333333333336,149.64583333333334,8.45192981350208,32.02005002865221,4.6866666666666665,4.658333333333333,91.75
94,PALADIN,45.25,45.9375,8.4468905666075,22.916679965089028,4.687777777777778,13.848432395906977,138.70833333333334
94,RANGER,45.708333333333336,97.16666666666667,8.451914118617552,27.161038525875316,4.07567743907315,4.645833333333333,91.875
94,ROGUE,49.333333333333336,44.791666666666664,8.495138273913362,22.828058235639272,4.077326729161757,4.366666666666666,138.79166666666666
94,WARRIOR,150.58333333333334,45.9375,9.820078490045178,22.916679965089028,4.687777777777778,4.525,138.70833333333334
95,CLERIC,46.25,98.70833333333333,8.463286712402605,27.29788002971338,4.683333333333334,14.010516835369778,92.83333333333333
95,MAGE,46.25,151.625,8.463286712402605,32.21101983469945,4.683333333333334,4.716666666666667,92.83333333333333
95,PALADIN,45.583333333333336,46.5,8.455652878888868,22.959522980891606,4.683888888888888,14.043850168703111,140.66666666666666
95,RANGER,46.291666666666664,98.4375,8.463762340739912,27.27340123376939,4.063187766530905,4.704166666666667,92.95833333333333
95,ROGUE,49.916666666666664,45.3125,8.507647124314127,22.867402701680465,4.065621631754198,4.416666666666667,140.70833333333334
95,WARRIOR,152.5,46.5,9.853570912970673,22.959522980891606,4.683888888888888,4.554166666666667,140.66666666666666
96,CLERIC,46.958333333333336,100.3125,8.476940870287857,27.44049664908542,4.678333333333334,14.190274208369793,94.04166666666667
96,MAGE,46.958333333333336,154.33333333333334,8.476940870287857,32.47320551599474,4.678333333333334,4.7875000000000005,94.04166666666667
96,PALADIN,46.291666666666664,47.1875,8.469157968148549,23.012103006390927,4.679444444444445,14.231156161265174,142.75
96,RANGER,47.125,100.29166666666667,8.478913649381639,27.43806916183895,4.050926163886459,4.770833333333333,94.16666666666667
96,ROGUE,50.583333333333336,46.104166666666664,8.521289403746135,22.927583655648707,4.053035654345501,4.479166666666667,142.75
96,WARRIOR,155.125,47.1875,9.888723718035218,23.012103006390927,4.679444444444445,4.591666666666667,142.75
97,CLERIC,47.5,101.54166666666667,8.488755309069262,27.549942513887213,4.674722222222223,14.37493914696502,94.41666666666667
97,MAGE,47.5,156.3125,8.488755309069262,32.66533601722235,4.674722222222223,4.833333333333333,94.41666666666667
97,PALADIN,46.666666666666664,47.541666666666664,8.478822956602,23.039358843982246,4.674722222222223,14.417154583460814,142.91666666666666
97,RANGER,47.625,101.54166666666667,8.49022898319636,27.549146025566188,4.038735764541362,4.820833333333334,94.58333333333333
97,ROGUE,51.375,46.479166666666664,8.536758106691012,22.95611890683841,4.040680208985806,4.533333333333333,142.875
97,WARRIOR,157.0,47.541666666666664,9.916587715177679,23.039358843982246,4.674722222222223,4.666666666666667,142.91666666666666
98,CLERIC,48.208333333333336,102.875,8.502756778213287,27.669057831172513,4.6725,14.560340344040908,95.58333333333333
98,MAGE,48.208333333333336,158.33333333333334,8.502756778213287,32.862084742403255,4.6725,4.883333333333334,95.58333333333333
98,PALADIN,47.0,47.958333333333336,8.488017239842817,23.071135246868177,4.669722222222222,14.600832792850724,144.875
98,RANGER,48.208333333333336,102.75,8.50272252855603,27.657240791320106,4.026689428333742,4.870833333333334,95.79166666666667
98,ROGUE,51.916666666666664,47.0625,8.549396749565704,23.000837114664037,4.02855559158773,4.5625,144.95833333333334
98,WARRIOR,158.75,47.958333333333336,9.941389988176496,23.071135246868177,4.669722222222222,4.7124999999999995,144.875
99,CLERIC,48.625,104.16666666666667,8.513306350840107,27.784572780936312,4.669722222222222,14.745901935745833,95.83333333333333
99,MAGE,48.625,160.39583333333334,8.513306350840107,33.06341315652515,4.669722222222222,4.933333333333334,95.83333333333333
99,PALADIN,47.583333333333336,48.479166666666664,8.500456757091795,23.11111058794263,4.665,14.773354702083521,144.91666666666666
99,RANGER,48.541666666666664,104.10416666666667,8.512270432416921,27.778702654783586,4.014755735402033,4.920833333333333,96.08333333333333
99,ROGUE,52.416666666666664,47.4375,8.561525403461205,23.029602001166804,4.015828759839167,4.6125,144.95833333333334
99,WARRIOR,160.70833333333334,48.479166666666664,9.966339105318646,23.11111058794263,4.665,4.75,144.91666666666666
100,CLERIC,49.166666666666664,105.41666666666667,8.525660309806048,27.896590210575994,4.664444444444444,14.9375,97.04166666666667
100,MAGE,49.166666666666664,162.27083333333334,8.525660309806048,33.24686163486937,4.664444444444444,4.9875,97.04166666666667
100,PALADIN,48.041666666666664,48.958333333333336,8.511481411449454,23.147966657359017,4.660555555555556,14.9625,146.95833333333334
100,RANGER,49.125,105.08333333333333,8.52514303398255,27.86653863416737,4.002222222222222,4.9750000000000005,97.25
100,ROGUE,52.833333333333336,48.041666666666664,8.57277223548512,23.07588718428109,4.003888888888889,4.654166666666667,147.0
100,WARRIOR,162.83333333333334,48.958333333333336,9.990078702326972,23.147966657359017,4.660555555555556,4.7875000000000005,146.95833333333334
