level,gap_h,session_min,growth_spread_pct,sale_spread_pct,fastest,slowest,highest_sale
55,8,1,2.411821255301616,3.709192899085201,RANGER,PALADIN,CLERIC
56,8,1,2.437895991381267,3.7130730799768363,RANGER,PALADIN,CLERIC
57,8,1,2.4747087526352463,3.7289615318445435,RANGER,PALADIN,CLERIC
58,8,1,2.506295559484717,3.737674622089493,RANGER,PALADIN,CLERIC
59,8,1,2.5545242065581286,3.7397677370170523,WARRIOR,PALADIN,CLERIC
60,8,1,2.6237419593437616,3.7478184757806954,WARRIOR,PALADIN,CLERIC
61,8,1,2.6975056114158846,3.760731747372703,WARRIOR,PALADIN,CLERIC
62,8,1,2.774532663894136,3.7644866876073824,WARRIOR,PALADIN,CLERIC
63,8,1,2.85230554317788,3.775895826704878,WARRIOR,PALADIN,CLERIC
64,8,1,2.9306222816329663,3.794286032941896,WARRIOR,PALADIN,CLERIC
65,8,1,3.020451271727609,3.8111153452764057,WARRIOR,PALADIN,CLERIC
66,8,1,3.1121909399261405,3.8331432457401116,WARRIOR,PALADIN,CLERIC
67,8,1,3.205862232134704,3.849744698210933,WARRIOR,PALADIN,CLERIC
68,8,1,3.296097339482662,3.8734890564663838,WARRIOR,PALADIN,CLERIC
69,8,1,3.4002292480094676,3.8890801365195182,WARRIOR,PALADIN,CLERIC
70,8,1,3.494554011273099,3.913449178977535,WARRIOR,PALADIN,CLERIC
71,8,1,3.596968887096863,3.9347861445566013,WARRIOR,PALADIN,CLERIC
72,8,1,3.7039779348364332,3.9613099307503674,WARRIOR,PALADIN,CLERIC
73,8,1,3.812099652014922,3.9827088516515285,WARRIOR,PALADIN,CLERIC
74,8,1,3.9252064288134436,3.9998737645580817,WARRIOR,PALADIN,CLERIC
75,8,1,4.047641066416752,4.056881203617557,WARRIOR,PALADIN,CLERIC
76,8,1,4.168697601871263,4.088711112989385,WARRIOR,PALADIN,CLERIC
77,8,1,4.291782734879668,4.128549517519864,WARRIOR,PALADIN,CLERIC
78,8,1,4.411223005670739,4.177811529890629,WARRIOR,PALADIN,CLERIC
79,8,1,4.540927237427406,4.259444575704041,WARRIOR,PALADIN,CLERIC
80,8,1,4.673601566678909,4.313835592517257,WARRIOR,PALADIN,CLERIC
81,8,1,4.809611073238185,4.390194899229094,WARRIOR,PALADIN,CLERIC
82,8,1,4.945209352376279,4.484311025383914,WARRIOR,PALADIN,CLERIC
83,8,1,5.081429820944106,4.520359421882203,WARRIOR,PALADIN,CLERIC
84,8,1,5.221676642649586,4.587658354285806,WARRIOR,PALADIN,CLERIC
85,8,1,5.361073330171728,4.667715690624097,WARRIOR,PALADIN,CLERIC
86,8,1,5.504481574211106,4.739304611221384,WARRIOR,PALADIN,CLERIC
87,8,1,5.652268591462928,4.827643310078233,WARRIOR,PALADIN,CLERIC
88,8,1,5.795497378520631,4.905643831952777,WARRIOR,PALADIN,CLERIC
89,8,1,5.94986936194184,4.969804424466551,WARRIOR,PALADIN,CLERIC
90,8,1,6.10788400320128,5.040448986799473,WARRIOR,PALADIN,CLERIC
91,8,1,6.267550055733251,5.102237084751815,WARRIOR,PALADIN,CLERIC
92,8,1,6.427385055900436,5.184648361371136,WARRIOR,PALADIN,CLERIC
93,8,1,6.585562804041412,5.255836955037818,WARRIOR,PALADIN,CLERIC
94,8,1,6.745412069241841,5.326330971045379,WARRIOR,PALADIN,CLERIC
95,8,1,6.909943252551254,5.404468814779961,WARRIOR,PALADIN,CLERIC
96,8,1,7.070064123190822,5.471018792455307,WARRIOR,PALADIN,CLERIC
97,8,1,7.223958275672171,5.5422896991394355,WARRIOR,PALADIN,CLERIC
98,8,1,7.381738841546404,5.623836513344371,WARRIOR,PALADIN,CLERIC
99,8,1,7.539149442015858,5.711437259740859,WARRIOR,PALADIN,CLERIC
100,8,1,7.691083460340242,5.792999171000202,WARRIOR,PALADIN,CLERIC
20,8,5,1.3012182883096468,1.4810470958666944,ROGUE,PALADIN,CLERIC
21,8,5,1.3657828024654428,1.5055868829776164,ROGUE,PALADIN,CLERIC
22,8,5,1.4657747878124905,1.4752544059591477,ROGUE,PALADIN,CLERIC
23,8,5,1.4981822530585776,1.515382366165885,ROGUE,PALADIN,CLERIC
24,8,5,1.5506789480187688,1.5110028168456857,ROGUE,PALADIN,CLERIC
25,8,5,1.5864091297636218,1.5220082391971923,ROGUE,PALADIN,CLERIC
26,8,5,1.6075122919626317,1.5915771983370686,ROGUE,PALADIN,CLERIC
27,8,5,1.6368390980825875,1.5935450438874454,ROGUE,PALADIN,CLERIC
28,8,5,1.663715662964016,1.6532684709412493,ROGUE,PALADIN,CLERIC
29,8,5,1.686158269772453,1.7475995260155752,ROGUE,PALADIN,CLERIC
30,8,5,1.671772990502296,1.8544456960466693,ROGUE,PALADIN,CLERIC
31,8,5,1.6185164326812496,1.9599741693007156,ROGUE,PALADIN,CLERIC
32,8,5,1.6122654451699692,2.071033120341448,RANGER,PALADIN,CLERIC
33,8,5,1.6797751117974435,2.1624602937502013,RANGER,PALADIN,CLERIC
34,8,5,1.7044096317924362,2.3100653866729104,RANGER,PALADIN,CLERIC
35,8,5,1.7574670327841435,2.459533369854605,RANGER,PALADIN,CLERIC
36,8,5,1.780901116567546,2.5594455939884853,RANGER,PALADIN,CLERIC
37,8,5,1.7920265860391638,2.6562162240140186,RANGER,PALADIN,CLERIC
38,8,5,1.888366515102602,2.7148448284296745,RANGER,PALADIN,CLERIC
39,8,5,1.944537188204043,2.7799263360683835,RANGER,PALADIN,CLERIC
40,8,5,1.9745858608483324,2.886154604087232,RANGER,PALADIN,CLERIC
41,8,5,1.9843990261043665,2.983123230873197,RANGER,PALADIN,CLERIC
42,8,5,1.9850774102757818,3.0500488485513344,RANGER,PALADIN,CLERIC
43,8,5,2.0103116584318848,3.117987847204118,RANGER,PALADIN,CLERIC
44,8,5,2.0369627886792863,3.2219073212796934,RANGER,PALADIN,CLERIC
45,8,5,2.051893886723133,3.2994727666096235,RANGER,PALADIN,CLERIC
46,8,5,2.079572186791667,3.363086069711385,RANGER,PALADIN,CLERIC
47,8,5,2.134199126567915,3.3967955001220185,RANGER,PALADIN,CLERIC
48,8,5,2.1808578858586447,3.462751989700874,RANGER,PALADIN,CLERIC
49,8,5,2.206111291659174,3.4951015101605476,RANGER,PALADIN,CLERIC
50,8,5,2.2385422685175627,3.558690004843279,RANGER,PALADIN,CLERIC
51,8,5,2.2685573594768416,3.5931618446741753,RANGER,PALADIN,CLERIC
52,8,5,2.3145989583909454,3.620393163931168,RANGER,PALADIN,CLERIC
53,8,5,2.344597263197401,3.6667906256864002,RANGER,PALADIN,CLERIC
54,8,5,2.383050164676037,3.6869934671586835,RANGER,PALADIN,CLERIC
55,8,5,2.411821255301616,3.7091928990851564,RANGER,PALADIN,CLERIC
56,8,5,2.437895991381245,3.713073079976792,RANGER,PALADIN,CLERIC
57,8,5,2.474708752635202,3.7289615318445435,RANGER,PALADIN,CLERIC
58,8,5,2.5062955594846947,3.7376746220894708,RANGER,PALADIN,CLERIC
59,8,5,2.5545242065581286,3.7397677370170745,WARRIOR,PALADIN,CLERIC
60,8,5,2.6237419593437394,3.747818475780673,WARRIOR,PALADIN,CLERIC
61,8,5,2.6975056114158624,3.760731747372703,WARRIOR,PALADIN,CLERIC
62,8,5,2.7745326638941137,3.7644866876074046,WARRIOR,PALADIN,CLERIC
63,8,5,2.85230554317788,3.775895826704856,WARRIOR,PALADIN,CLERIC
64,8,5,2.9306222816329663,3.794286032941896,WARRIOR,PALADIN,CLERIC
65,8,5,3.020451271727631,3.811115345276428,WARRIOR,PALADIN,CLERIC
66,8,5,3.1121909399261627,3.8331432457401116,WARRIOR,PALADIN,CLERIC
67,8,5,3.2058622321347263,3.8497446982109107,WARRIOR,PALADIN,CLERIC
68,8,5,3.296097339482662,3.8734890564663838,WARRIOR,PALADIN,CLERIC
69,8,5,3.4002292480094676,3.889080136519496,WARRIOR,PALADIN,CLERIC
70,8,5,3.494554011273099,3.9134491789775128,WARRIOR,PALADIN,CLERIC
71,8,5,3.596968887096841,3.9347861445566013,WARRIOR,PALADIN,CLERIC
72,8,5,3.703977934836411,3.9613099307503896,WARRIOR,PALADIN,CLERIC
73,8,5,3.812099652014944,3.9827088516515063,WARRIOR,PALADIN,CLERIC
74,8,5,3.9252064288134214,3.9998737645580817,WARRIOR,PALADIN,CLERIC
75,8,5,4.047641066416752,4.056881203617579,WARRIOR,PALADIN,CLERIC
76,8,5,4.168697601871241,4.088711112989385,WARRIOR,PALADIN,CLERIC
77,8,5,4.291782734879668,4.128549517519886,WARRIOR,PALADIN,CLERIC
78,8,5,4.411223005670739,4.1778115298906515,WARRIOR,PALADIN,CLERIC
79,8,5,4.540927237427428,4.259444575704019,WARRIOR,PALADIN,CLERIC
80,8,5,4.673601566678909,4.313835592517279,WARRIOR,PALADIN,CLERIC
81,8,5,4.8096110732381625,4.390194899229094,WARRIOR,PALADIN,CLERIC
82,8,5,4.945209352376256,4.484311025383914,WARRIOR,PALADIN,CLERIC
83,8,5,5.081429820944106,4.520359421882181,WARRIOR,PALADIN,CLERIC
84,8,5,5.221676642649609,4.58765835428574,WARRIOR,PALADIN,CLERIC
85,8,5,5.361073330171728,4.667715690624119,WARRIOR,PALADIN,CLERIC
86,8,5,5.504481574211151,4.73930461122134,WARRIOR,PALADIN,CLERIC
87,8,5,5.65226859146295,4.827643310078211,WARRIOR,PALADIN,CLERIC
88,8,5,5.795497378520631,4.905643831952755,WARRIOR,PALADIN,CLERIC
89,8,5,5.94986936194184,4.969804424466573,WARRIOR,PALADIN,CLERIC
90,8,5,6.10788400320128,5.040448986799451,WARRIOR,PALADIN,CLERIC
91,8,5,6.267550055733251,5.102237084751793,WARRIOR,PALADIN,CLERIC
92,8,5,6.427385055900436,5.184648361371091,WARRIOR,PALADIN,CLERIC
93,8,5,6.585562804041389,5.255836955037818,WARRIOR,PALADIN,CLERIC
94,8,5,6.7454120692418185,5.326330971045357,WARRIOR,PALADIN,CLERIC
95,8,5,6.909943252551276,5.4044688147799835,WARRIOR,PALADIN,CLERIC
96,8,5,7.070064123190822,5.471018792455329,WARRIOR,PALADIN,CLERIC
97,8,5,7.223958275672193,5.542289699139458,WARRIOR,PALADIN,CLERIC
98,8,5,7.381738841546426,5.623836513344371,WARRIOR,PALADIN,CLERIC
99,8,5,7.539149442015858,5.711437259740859,WARRIOR,PALADIN,CLERIC
100,8,5,7.691083460340242,5.792999171000157,WARRIOR,PALADIN,CLERIC
20,8,12,1.3012182883096246,1.4810470958666944,ROGUE,PALADIN,CLERIC
21,8,12,1.3657828024654428,1.5055868829776164,ROGUE,PALADIN,CLERIC
22,8,12,1.4657747878125127,1.4752544059591477,ROGUE,PALADIN,CLERIC
23,8,12,1.4981822530585776,1.5153823661659072,ROGUE,PALADIN,CLERIC
24,8,12,1.550678948018791,1.5110028168457301,ROGUE,PALADIN,CLERIC
25,8,12,1.5864091297636218,1.52200823919717,ROGUE,PALADIN,CLERIC
26,8,12,1.6075122919626095,1.5915771983370464,ROGUE,PALADIN,CLERIC
27,8,12,1.6368390980826097,1.5935450438874676,ROGUE,PALADIN,CLERIC
28,8,12,1.663715662964016,1.6532684709412493,ROGUE,PALADIN,CLERIC
29,8,12,1.6861582697724753,1.7475995260155974,ROGUE,PALADIN,CLERIC
30,8,12,1.6717729905023182,1.8544456960466693,ROGUE,PALADIN,CLERIC
31,8,12,1.6185164326812718,1.9599741693007378,ROGUE,PALADIN,CLERIC
32,8,12,1.612265445169947,2.0710331203415144,RANGER,PALADIN,CLERIC
33,8,12,1.6797751117973991,2.1624602937502013,RANGER,PALADIN,CLERIC
34,8,12,1.7044096317924362,2.3100653866729104,RANGER,PALADIN,CLERIC
35,8,12,1.7574670327841213,2.459533369854605,RANGER,PALADIN,CLERIC
36,8,12,1.780901116567568,2.559445593988463,RANGER,PALADIN,CLERIC
37,8,12,1.7920265860391638,2.656216224014041,RANGER,PALADIN,CLERIC
38,8,12,1.8883665151025797,2.7148448284296967,RANGER,PALADIN,CLERIC
39,8,12,1.9445371882040652,2.779926336068428,RANGER,PALADIN,CLERIC
40,8,12,1.9745858608483546,2.8861546040872765,RANGER,PALADIN,CLERIC
41,8,12,1.9843990261043665,2.9831232308732414,RANGER,PALADIN,CLERIC
42,8,12,1.9850774102757818,3.0500488485513566,RANGER,PALADIN,CLERIC
43,8,12,2.0103116584318848,3.117987847204162,RANGER,PALADIN,CLERIC
44,8,12,2.0369627886792863,3.2219073212797156,RANGER,PALADIN,CLERIC
45,8,12,2.0518938867231773,3.2994727666096013,RANGER,PALADIN,CLERIC
46,8,12,2.079572186791667,3.363086069711385,RANGER,PALADIN,CLERIC
47,8,12,2.134199126567937,3.3967955001220407,RANGER,PALADIN,CLERIC
48,8,12,2.1808578858586447,3.462751989700852,RANGER,PALADIN,CLERIC
49,8,12,2.2061112916592185,3.495101510160592,RANGER,PALADIN,CLERIC
50,8,12,2.2385422685175627,3.558690004843279,RANGER,PALADIN,CLERIC
51,8,12,2.2685573594768638,3.5931618446741975,RANGER,PALADIN,CLERIC
52,8,12,2.3145989583909454,3.620393163931168,RANGER,PALADIN,CLERIC
53,8,12,2.344597263197401,3.6667906256864446,RANGER,PALADIN,CLERIC
54,8,12,2.3830501646760593,3.6869934671586613,RANGER,PALADIN,CLERIC
55,8,12,2.411821255301616,3.7091928990851786,RANGER,PALADIN,CLERIC
56,8,12,2.437895991381245,3.7130730799768363,RANGER,PALADIN,CLERIC
57,8,12,2.474708752635224,3.7289615318445435,RANGER,PALADIN,CLERIC
58,8,12,2.506295559484717,3.737674622089493,RANGER,PALADIN,CLERIC
59,8,12,2.554524206558151,3.7397677370170745,WARRIOR,PALADIN,CLERIC
60,8,12,2.6237419593437172,3.747818475780673,WARRIOR,PALADIN,CLERIC
61,8,12,2.6975056114158624,3.760731747372681,WARRIOR,PALADIN,CLERIC
62,8,12,2.774532663894158,3.7644866876073824,WARRIOR,PALADIN,CLERIC
63,8,12,2.85230554317788,3.775895826704856,WARRIOR,PALADIN,CLERIC
64,8,12,2.9306222816329663,3.794286032941896,WARRIOR,PALADIN,CLERIC
65,8,12,3.020451271727631,3.811115345276428,WARRIOR,PALADIN,CLERIC
66,8,12,3.1121909399261627,3.8331432457401116,WARRIOR,PALADIN,CLERIC
67,8,12,3.2058622321347263,3.8497446982109107,WARRIOR,PALADIN,CLERIC
68,8,12,3.29609733948264,3.8734890564663838,WARRIOR,PALADIN,CLERIC
69,8,12,3.4002292480094676,3.889080136519496,WARRIOR,PALADIN,CLERIC
70,8,12,3.494554011273099,3.913449178977535,WARRIOR,PALADIN,CLERIC
71,8,12,3.596968887096841,3.934786144556579,WARRIOR,PALADIN,CLERIC
72,8,12,3.703977934836411,3.9613099307503674,WARRIOR,PALADIN,CLERIC
73,8,12,3.812099652014944,3.9827088516515063,WARRIOR,PALADIN,CLERIC
74,8,12,3.9252064288134436,3.9998737645580817,WARRIOR,PALADIN,CLERIC
75,8,12,4.0476410664167295,4.056881203617579,WARRIOR,PALADIN,CLERIC
76,8,12,4.168697601871263,4.088711112989385,WARRIOR,PALADIN,CLERIC
77,8,12,4.291782734879668,4.128549517519908,WARRIOR,PALADIN,CLERIC
78,8,12,4.411223005670739,4.177811529890674,WARRIOR,PALADIN,CLERIC
79,8,12,4.540927237427428,4.259444575704041,WARRIOR,PALADIN,CLERIC
80,8,12,4.673601566678887,4.3138355925172345,WARRIOR,PALADIN,CLERIC
81,8,12,4.809611073238185,4.390194899229072,WARRIOR,PALADIN,CLERIC
82,8,12,4.945209352376279,4.484311025383914,WARRIOR,PALADIN,CLERIC
83,8,12,5.081429820944106,4.520359421882181,WARRIOR,PALADIN,CLERIC
84,8,12,5.221676642649586,4.587658354285762,WARRIOR,PALADIN,CLERIC
85,8,12,5.361073330171751,4.667715690624075,WARRIOR,PALADIN,CLERIC
86,8,12,5.504481574211151,4.73930461122134,WARRIOR,PALADIN,CLERIC
87,8,12,5.65226859146295,4.827643310078211,WARRIOR,PALADIN,CLERIC
88,8,12,5.795497378520631,4.905643831952755,WARRIOR,PALADIN,CLERIC
89,8,12,5.94986936194184,4.969804424466573,WARRIOR,PALADIN,CLERIC
90,8,12,6.107884003201303,5.040448986799473,WARRIOR,PALADIN,CLERIC
91,8,12,6.267550055733251,5.102237084751793,WARRIOR,PALADIN,CLERIC
92,8,12,6.427385055900436,5.184648361371069,WARRIOR,PALADIN,CLERIC
93,8,12,6.585562804041412,5.255836955037818,WARRIOR,PALADIN,CLERIC
94,8,12,6.7454120692418185,5.326330971045357,WARRIOR,PALADIN,CLERIC
95,8,12,6.909943252551298,5.4044688147799835,WARRIOR,PALADIN,CLERIC
96,8,12,7.0700641231908445,5.471018792455351,WARRIOR,PALADIN,CLERIC
97,8,12,7.223958275672193,5.542289699139458,WARRIOR,PALADIN,CLERIC
98,8,12,7.381738841546404,5.623836513344371,WARRIOR,PALADIN,CLERIC
99,8,12,7.539149442015836,5.711437259740859,WARRIOR,PALADIN,CLERIC
100,8,12,7.691083460340242,5.792999171000224,WARRIOR,PALADIN,CLERIC
20,8,20,1.3468746221738659,1.4806037172282904,ROGUE,PALADIN,CLERIC
21,8,20,1.4161887667994533,1.5051490332645079,ROGUE,PALADIN,CLERIC
22,8,20,1.5202534419892721,1.474757515345182,ROGUE,PALADIN,CLERIC
23,8,20,1.5560449160099799,1.5148747790955097,ROGUE,PALADIN,CLERIC
24,8,20,1.6105857586794503,1.5104426040602803,ROGUE,PALADIN,CLERIC
25,8,20,1.6475402270559547,1.52139577090169,ROGUE,PALADIN,CLERIC
26,8,20,1.6701965856917411,1.5909624281150725,ROGUE,PALADIN,CLERIC
27,8,20,1.7018415745000626,1.5928350251291912,ROGUE,PALADIN,CLERIC
28,8,20,1.730943683036279,1.6525732216434497,ROGUE,PALADIN,CLERIC
29,8,20,1.7552881483767102,1.7469232400148638,ROGUE,PALADIN,CLERIC
30,8,20,1.7423797576469502,1.8537627955919067,ROGUE,PALADIN,CLERIC
31,8,20,1.6908985460872383,2.0691508695763305,ROGUE,PALADIN,CLERIC
32,8,20,1.6658215486318406,2.154779987143085,RANGER,PALADIN,CLERIC
33,8,20,1.7390612428938912,2.337780587815441,RANGER,PALADIN,CLERIC
34,8,20,1.7683318458214803,2.4532922733697227,RANGER,PALADIN,CLERIC
35,8,20,1.8252748551838227,2.5712191281166863,RANGER,PALADIN,CLERIC
36,8,20,1.8523768314881561,2.5914188101544333,RANGER,PALADIN,CLERIC
37,8,20,1.8666138535426091,2.6575431735557764,RANGER,PALADIN,CLERIC
38,8,20,1.9659882685731045,2.7141700050883566,RANGER,PALADIN,CLERIC
39,8,20,2.0253294037169356,2.779165650599902,RANGER,PALADIN,CLERIC
40,8,20,2.058071585098631,2.8854183171640013,RANGER,PALADIN,CLERIC
41,8,20,2.0700701630173013,2.9823883979192667,RANGER,PALADIN,CLERIC
42,8,20,2.073509284245856,3.049263276606373,RANGER,PALADIN,CLERIC
43,8,20,2.1014880463630536,3.1171423382867047,RANGER,PALADIN,CLERIC
44,8,20,2.130852493092328,3.251808291318792,RANGER,PALADIN,CLERIC
45,8,20,2.1493415971672425,3.3941663359602137,RANGER,PALADIN,CLERIC
46,8,20,2.1812268177666683,3.493462118586055,RANGER,PALADIN,CLERIC
47,8,20,2.241805259671681,3.5529417502303318,RANGER,PALADIN,CLERIC
48,8,20,2.29527521791133,3.581214225634599,RANGER,PALADIN,CLERIC
49,8,20,2.3263131311040297,3.6144461172170406,RANGER,PALADIN,CLERIC
50,8,20,2.3644998066134404,3.6823072517896405,RANGER,PALADIN,CLERIC
51,8,20,2.400449026980067,3.738560636781707,RANGER,PALADIN,CLERIC
52,8,20,2.4530821155700933,3.7693135342269146,RANGER,PALADIN,CLERIC
53,8,20,2.489632499874639,3.8100444540531964,RANGER,PALADIN,CLERIC
54,8,20,2.534593305905508,3.908855795652233,RANGER,PALADIN,CLERIC
55,8,20,2.5693094646268566,3.9514315666505873,RANGER,PALADIN,CLERIC
56,8,20,2.6008875710914703,4.073070139008328,RANGER,PALADIN,CLERIC
57,8,20,2.6428063893123355,4.134695962218138,RANGER,PALADIN,CLERIC
58,8,20,2.6788201804857303,4.249812435588063,RANGER,PALADIN,CLERIC
59,8,20,2.7174311334941637,4.338520522359368,RANGER,PALADIN,CLERIC
60,8,20,2.7606142522886845,4.404721310858406,RANGER,PALADIN,CLERIC
61,8,20,2.8014026280008153,4.538685611297932,RANGER,PALADIN,CLERIC
62,8,20,2.8507968920808313,4.621515013524302,RANGER,PALADIN,CLERIC
63,8,20,2.8913205902496575,4.724960447056703,RANGER,PALADIN,CLERIC
64,8,20,2.9393832510329787,4.8468089936021475,RANGER,PALADIN,CLERIC
65,8,20,2.9891005039762497,4.970687403155449,RANGER,PALADIN,CLERIC
66,8,20,3.041140219382754,5.0989281668391895,RANGER,PALADIN,CLERIC
67,8,20,3.096002462729208,5.1830670565269354,RANGER,PALADIN,CLERIC
68,8,20,3.147060481370856,5.267717954909945,RANGER,PALADIN,CLERIC
69,8,20,3.2021992064764415,5.362947712319555,RANGER,PALADIN,CLERIC
70,8,20,3.2558756341920514,5.462844877568163,RANGER,PALADIN,CLERIC
71,8,20,3.3147581790094582,5.545475882352391,RANGER,PALADIN,CLERIC
72,8,20,3.3730223255663105,5.667404681130495,RANGER,PALADIN,CLERIC
73,8,20,3.430037278269693,5.759901817166391,RANGER,PALADIN,CLERIC
74,8,20,3.4956282884555767,5.861151255778885,RANGER,PALADIN,CLERIC
75,8,20,3.563268486601423,5.958979496527728,RANGER,PALADIN,CLERIC
76,8,20,3.6302779690474463,6.047546518145008,RANGER,PALADIN,CLERIC
77,8,20,3.695822902420587,6.140218577013812,RANGER,PALADIN,CLERIC
78,8,20,3.760205443840192,6.240866879024343,RANGER,PALADIN,CLERIC
79,8,20,3.8280394492483882,6.336018392718001,RANGER,PALADIN,CLERIC
80,8,20,3.8951714234428225,6.442136777789442,RANGER,PALADIN,CLERIC
81,8,20,3.96210290805723,6.56243717360836,RANGER,PALADIN,CLERIC
82,8,20,4.03116743109333,6.7072486734273795,RANGER,PALADIN,CLERIC
83,8,20,4.1001887924507985,6.795712850909719,RANGER,PALADIN,CLERIC
84,8,20,4.171528094827437,6.896226300128205,RANGER,PALADIN,CLERIC
85,8,20,4.239662680916245,7.018473437023909,RANGER,PALADIN,CLERIC
86,8,20,4.309773141912321,7.1491345708421195,RANGER,PALADIN,CLERIC
87,8,20,4.384353000105379,7.263580226941335,RANGER,PALADIN,CLERIC
88,8,20,4.460817127726258,7.37081162241644,RANGER,PALADIN,CLERIC
89,8,20,4.539076711477885,7.48699233896255,RANGER,PALADIN,CLERIC
90,8,20,4.616341896505571,7.618624286438158,RANGER,PALADIN,CLERIC
91,8,20,4.690496228746754,7.717375640710378,RANGER,PALADIN,CLERIC
92,8,20,4.765113290921041,7.865220674074069,RANGER,PALADIN,CLERIC
93,8,20,4.841586061110759,7.981883785914534,RANGER,PALADIN,CLERIC
94,8,20,4.917025354236704,8.093499573347106,RANGER,PALADIN,CLERIC
95,8,20,4.995468752889831,8.220008849161498,RANGER,PALADIN,CLERIC
96,8,20,5.070805658644484,8.337150348099653,RANGER,PALADIN,CLERIC
97,8,20,5.147280814151123,8.449541053935228,RANGER,PALADIN,CLERIC
98,8,20,5.224709919921544,8.576965382495105,RANGER,PALADIN,CLERIC
99,8,20,5.307761899465535,8.711241737851537,RANGER,PALADIN,CLERIC
100,8,20,5.386702834104784,8.84008031835739,RANGER,PALADIN,CLERIC
20,9,1,1.3012182883096246,1.4810470958666944,ROGUE,PALADIN,CLERIC
21,9,1,1.3657828024654428,1.5055868829775942,ROGUE,PALADIN,CLERIC
22,9,1,1.465774787812535,1.47525440595917,ROGUE,PALADIN,CLERIC
23,9,1,1.4981822530585776,1.5153823661658627,ROGUE,PALADIN,CLERIC
24,9,1,1.550678948018791,1.5110028168457301,ROGUE,PALADIN,CLERIC
25,9,1,1.5864091297636218,1.522008239197148,ROGUE,PALADIN,CLERIC
26,9,1,1.6075122919626317,1.5915771983370686,ROGUE,PALADIN,CLERIC
27,9,1,1.636839098082632,1.5935450438874676,ROGUE,PALADIN,CLERIC
28,9,1,1.6637156629640382,1.6532684709412715,ROGUE,PALADIN,CLERIC
29,9,1,1.686158269772453,1.7475995260155752,ROGUE,PALADIN,CLERIC
30,9,1,1.6717729905023182,1.8544456960466693,ROGUE,PALADIN,CLERIC
31,9,1,1.6185164326812718,1.9599741693006933,ROGUE,PALADIN,CLERIC
32,9,1,1.612265445169947,2.07103312034147,RANGER,PALADIN,CLERIC
33,9,1,1.6797751117973991,2.1624602937502013,RANGER,PALADIN,CLERIC
34,9,1,1.7044096317924362,2.310065386672888,RANGER,PALADIN,CLERIC
35,9,1,1.7574670327841213,2.459533369854583,RANGER,PALADIN,CLERIC
36,9,1,1.780901116567568,2.559445593988441,RANGER,PALADIN,CLERIC
37,9,1,1.7920265860392082,2.656216224014063,RANGER,PALADIN,CLERIC
38,9,1,1.8883665151025797,2.7148448284296745,RANGER,PALADIN,CLERIC
39,9,1,1.9445371882040652,2.7799263360684057,RANGER,PALADIN,CLERIC
40,9,1,1.9745858608483768,2.8861546040872765,RANGER,PALADIN,CLERIC
41,9,1,1.9843990261043665,2.9831232308732414,RANGER,PALADIN,CLERIC
42,9,1,1.985077410275804,3.0500488485513566,RANGER,PALADIN,CLERIC
43,9,1,2.0103116584318848,3.117987847204162,RANGER,PALADIN,CLERIC
44,9,1,2.0369627886793085,3.2219073212797156,RANGER,PALADIN,CLERIC
45,9,1,2.0518938867231773,3.2994727666096235,RANGER,PALADIN,CLERIC
46,9,1,2.0795721867916894,3.3630860697114073,RANGER,PALADIN,CLERIC
47,9,1,2.134199126567937,3.3967955001220407,RANGER,PALADIN,CLERIC
48,9,1,2.1808578858586447,3.462751989700874,RANGER,PALADIN,CLERIC
49,9,1,2.2061112916591963,3.49510151016057,RANGER,PALADIN,CLERIC
50,9,1,2.238542268517585,3.5586900048433012,RANGER,PALADIN,CLERIC
51,9,1,2.268557359476886,3.5931618446741753,RANGER,PALADIN,CLERIC
52,9,1,2.3145989583909676,3.620393163931146,RANGER,PALADIN,CLERIC
53,9,1,2.3445972631974676,3.6667906256864224,RANGER,PALADIN,CLERIC
54,9,1,2.3830501646760593,3.6869934671586835,RANGER,PALADIN,CLERIC
55,9,1,2.411821255301616,3.7091928990851564,RANGER,PALADIN,CLERIC
56,9,1,2.437895991381267,3.7130730799768363,RANGER,PALADIN,CLERIC
57,9,1,2.4747087526352463,3.7289615318445657,RANGER,PALADIN,CLERIC
58,9,1,2.5062955594846947,3.7376746220894708,RANGER,PALADIN,CLERIC
59,9,1,2.554524206558173,3.7397677370170523,WARRIOR,PALADIN,CLERIC
60,9,1,2.6237419593437616,3.747818475780673,WARRIOR,PALADIN,CLERIC
61,9,1,2.6975056114158846,3.7607317473727475,WARRIOR,PALADIN,CLERIC
62,9,1,2.774532663894158,3.7644866876074268,WARRIOR,PALADIN,CLERIC
63,9,1,2.852305543177902,3.775895826704878,WARRIOR,PALADIN,CLERIC
64,9,1,2.9306222816329885,3.794286032941896,WARRIOR,PALADIN,CLERIC
65,9,1,3.020451271727631,3.811115345276428,WARRIOR,PALADIN,CLERIC
66,9,1,3.112190939926185,3.8331432457401116,WARRIOR,PALADIN,CLERIC
67,9,1,3.2058622321347485,3.8497446982108885,WARRIOR,PALADIN,CLERIC
68,9,1,3.296097339482662,3.873489056466406,WARRIOR,PALADIN,CLERIC
69,9,1,3.4002292480094676,3.889080136519496,WARRIOR,PALADIN,CLERIC
70,9,1,3.494554011273099,3.9134491789775794,WARRIOR,PALADIN,CLERIC
71,9,1,3.596968887096841,3.9347861445566013,WARRIOR,PALADIN,CLERIC
