,,cap_h,cap_h,cap_h,raw_proc_pct,raw_proc_pct,raw_proc_pct,search_s,search_s,search_s,sale_bonus_pct,sale_bonus_pct,sale_bonus_pct,bag,bag,bag,hp,hp,hp,mp,mp,mp
38,WARRIOR,8.33755177143653,8.313593000653082,8.373331091483498,16.021041666666665,15.528333333333332,16.641666666666666,4.848333333333333,4.826666666666666,4.913333333333333,2.683333333333333,1.8666666666666667,3.333333333333333,59.625,57,64,650.5,592,745,387.625,317,465
39,CLERIC,8.23582595080349,8.203121431894658,8.271764768662537,16.523541666666667,15.74,18.038333333333334,4.8533333333333335,4.806666666666667,4.8933333333333335,6.560569401519055,4.533333333333333,7.00596284849526,46.75,44,49,415.125,344,495,539.125,444,623
39,MAGE,8.234914140675524,8.202176130493408,8.270885981590325,16.138111020829875,14.752576532048476,17.005636418487747,4.8533333333333335,4.806666666666667,4.8933333333333335,2.6,1.4666666666666668,3.333333333333333,46.75,44,49,413.125,342,493,684.625,593,763
39,PALADIN,8.232089323512938,8.195050558183004,8.26559815659798,16.306041666666665,15.565,16.815,4.845833333333333,4.826666666666666,4.906666666666666,6.619648090914296,5.6000000000000005,7.00596284849526,60.25,58,64,406.875,327,481,408.625,339,489
39,RANGER,8.235191542857073,8.191703030332695,8.272642845888504,16.80666666666667,15.946666666666667,17.05,4.675758797727143,4.649701857575237,4.726666666666667,2.65,1.8666666666666667,3.333333333333333,46.75,44,49,413.875,320,497,559.0,468,630
39,ROGUE,8.230676675912544,8.208770433851793,8.255388523773757,16.689791666666668,15.733333333333334,17.736666666666668,4.6678048632573805,4.649701857575237,4.72,2.55,1.7333333333333334,3.2,60.5,55,64,403.5,356,458,413.875,359,471
39,WARRIOR,8.352889225750618,8.328339421010316,8.389722194561823,16.049374999999998,15.558333333333334,16.665,4.845833333333333,4.826666666666666,4.906666666666666,2.6999999999999997,1.8666666666666667,3.333333333333333,60.25,58,64,688.0,627,789,404.625,335,485
40,CLERIC,8.243640015494845,8.210644922913591,8.2796423141611,16.81875,15.845,18.088333333333335,4.849166666666667,4.806666666666667,4.886666666666667,6.724537591241203,4.8,7.176544687754318,47.875,45,50,432.375,360,513,566.25,465,653
40,MAGE,8.242735653639748,8.209708201985931,8.278769794841375,16.44370736802798,14.800936816424004,17.066499487494028,4.849166666666667,4.806666666666667,4.886666666666667,2.6333333333333333,1.4666666666666668,3.333333333333333,47.875,45,50,430.375,358,511,721.75,626,803
40,PALADIN,8.239293213364258,8.19980801994142,8.274396884477367,16.461041666666667,15.588333333333333,16.85,4.843333333333333,4.82,4.906666666666666,6.788272343877159,5.6000000000000005,7.176544687754318,62.25,59,67,422.75,337,501,426.625,353,510
40,RANGER,8.243012646963017,8.199333557316745,8.28051415341714,17.103125,15.993333333333334,18.011666666666667,4.66627312043794,4.641172765612284,4.706666666666667,2.683333333333333,1.8666666666666667,3.333333333333333,47.875,45,50,431.125,336,515,586.875,491,660
40,ROGUE,8.238709356233954,8.215778476800693,8.262944374025713,16.71875,15.765,17.768333333333334,4.658919716139476,4.641172765612284,4.713333333333333,2.6,2.0,3.2,62.0,56,65,421.125,371,475,431.25,373,489
40,WARRIOR,8.367615050629578,8.342922030748412,8.406462055906333,16.454375,15.581666666666667,17.691666666666666,4.843333333333333,4.82,4.906666666666666,2.75,1.8666666666666667,3.333333333333333,62.25,59,67,724.0,662,831,422.625,349,506
41,CLERIC,8.251834759051443,8.218565733898442,8.288763303107318,17.23645833333333,16.078333333333333,18.131666666666668,4.848333333333334,4.8,4.886666666666667,6.905831965811433,4.933333333333334,7.348885242163821,49.0,46,51,450.625,377,534,591.875,488,679
41,MAGE,8.250937872512447,8.21763764082403,8.287897770173938,16.623214909255804,14.849681183594594,17.123204805806242,4.848333333333334,4.8,4.886666666666667,2.716666666666667,1.4666666666666668,3.466666666666667,49.0,46,51,448.625,375,532,757.875,659,840
41,PALADIN,8.24645666516398,8.205479895849777,8.281385315777513,16.865833333333335,15.615,17.73,4.842499999999999,4.82,4.906666666666666,7.005831965811433,5.866666666666667,7.348885242163821,63.875,61,69,438.625,349,517,444.5,369,530
41,RANGER,8.25086139771222,8.204537326588355,8.289628187942519,17.523125,16.996666666666666,18.06,4.658972267806286,4.632555737891809,4.7,2.8000000000000003,2.1333333333333333,3.466666666666667,49.0,46,51,448.625,347,536,613.875,516,687
41,ROGUE,8.246955485298548,8.224113839736683,8.271764768662537,16.87291666666667,15.796666666666667,17.801666666666666,4.652208401709428,4.632555737891809,4.7,2.6333333333333333,2.0,3.2,63.625,57,68,439.375,389,495,448.75,386,507
41,WARRIOR,8.382718798745273,8.359400506698693,8.423548868138747,16.609166666666667,15.608333333333334,17.723333333333333,4.842499999999999,4.82,4.906666666666666,2.8333333333333335,2.0,3.466666666666667,63.875,61,69,761.0,702,872,440.5,365,526
42,CLERIC,8.260186815499102,8.227334392891494,8.298671065643598,17.407291666666666,16.851666666666667,18.188333333333333,4.8475,4.8,4.886666666666667,7.0544425807197575,5.066666666666667,7.522957993030465,49.25,46,52,469.375,396,557,619.375,511,713
42,MAGE,8.259297249418386,8.226415405251744,8.29781281512229,17.181944986068718,15.900287030621032,18.19112647781543,4.8475,4.8,4.886666666666667,2.7666666666666666,1.4666666666666668,3.466666666666667,49.25,46,52,467.375,394,555,796.5,693,884
42,PALADIN,8.253950896215777,8.211112892858813,8.290924306350382,17.018958333333334,16.638333333333332,17.755,4.838333333333333,4.8133333333333335,4.9,7.161478996515232,6.0,7.522957993030465,64.125,61,69,455.375,361,539,461.375,383,550
42,RANGER,8.258874670827955,8.210644922913591,8.299528700046805,17.57125,17.041666666666668,18.111666666666668,4.6501296917537855,4.6238521003484765,4.6866666666666665,2.85,2.1333333333333333,3.466666666666667,49.125,46,52,466.625,360,559,642.75,541,721
42,ROGUE,8.255186840105178,8.232372388883347,8.280078318598445,17.1525,15.825,17.878333333333334,4.6431112042973455,4.6238521003484765,4.6866666666666665,2.666666666666667,2.0,3.2,64.5,58,69,457.75,407,514,466.5,403,527
42,WARRIOR,8.398390084691538,8.374881812614042,8.440980878668045,16.887291666666666,16.631666666666668,17.748333333333335,4.838333333333333,4.8133333333333335,4.9,2.85,2.0,3.466666666666667,64.125,61,69,799.625,740,913,457.375,379,546
43,CLERIC,8.268421445051438,8.235564188755223,8.307645995261513,17.7025,16.89,19.236666666666668,4.845,4.8,4.886666666666667,7.2036932148946775,5.066666666666667,7.698737461941361,50.25,47,53,488.0,414,578,646.5,534,742
43,MAGE,8.267538828492397,8.234653355099695,8.306794084964539,17.240705453985797,15.951266814739192,18.25331587576888,4.845,4.8,4.886666666666667,2.8,1.4666666666666668,3.5999999999999996,50.25,47,53,486.0,412,576,834.875,727,924
43,PALADIN,8.261447474017618,8.216708557250337,8.299528700046805,17.173125,16.663333333333334,17.783333333333335,4.8374999999999995,4.8133333333333335,4.8933333333333335,7.378377580380017,6.4,7.698737461941361,65.875,63,70,472.25,373,559,478.875,398,571
43,RANGER,8.266716369309155,8.215778476800693,8.308497316203848,17.743125,17.123333333333335,18.15833333333333,4.641265781725733,4.615063126902932,4.68,2.9,2.2666666666666666,3.5999999999999996,50.125,47,53,484.375,371,580,670.875,565,750
43,ROGUE,8.263349434822585,8.239198777721324,8.288763303107318,17.6825,16.855,17.906666666666666,4.635432448392399,4.615063126902932,4.6866666666666665,2.6833333333333336,2.0,3.2,66.25,60,70,476.125,422,534,484.5,419,544
43,WARRIOR,8.414363779786887,8.390606046233232,8.45875638672031,17.166458333333335,16.656666666666666,17.776666666666667,4.8374999999999995,4.8133333333333335,4.8933333333333335,2.933333333333333,2.0,3.466666666666667,65.875,63,70,839.25,779,954,474.875,394,567
44,CLERIC,8.276857195754449,8.243722706815396,8.316978638492223,18.000833333333333,17.155,19.29,4.844166666666666,4.8,4.886666666666667,7.352383119840843,5.066666666666667,7.8761991460300385,50.75,47,53,507.25,432,600,675.5,558,774
44,MAGE,8.27598138579967,8.242819611441735,8.316133079987752,17.55278574410635,16.002605607592187,18.32219172542283,4.844166666666666,4.8,4.886666666666667,2.8,1.4666666666666668,3.5999999999999996,50.75,47,53,505.25,430,598,875.125,761,968
44,PALADIN,8.269048420666085,8.222268326159277,8.30807172924921,17.32875,16.686666666666667,17.866666666666667,4.8341666666666665,4.806666666666667,4.8933333333333335,7.504766239681686,6.4,7.8761991460300385,66.25,64,71,489.5,385,579,497.25,412,592
44,RANGER,8.275053129045151,8.223191559827166,8.317823633477737,18.0425,17.193333333333335,18.981666666666666,4.634047510674625,4.606190042698498,4.673333333333334,2.9,2.2666666666666666,3.5999999999999996,50.5,47,53,503.375,387,602,700.5,589,783
44,ROGUE,8.27166644917708,8.245526394735565,8.29781281512229,17.838124999999998,16.885,18.891666666666666,4.628214177341291,4.606190042698498,4.6866666666666665,2.6833333333333336,2.0,3.2,67.25,61,71,495.0,436,555,502.875,437,561
44,WARRIOR,8.43044478645243,8.40577626523715,8.476873740597194,17.32208333333333,16.68,18.805,4.8341666666666665,4.806666666666667,4.8933333333333335,2.95,2.0,3.466666666666667,66.25,64,71,880.0,817,1000,493.25,408,588
45,CLERIC,8.285507458691812,8.252708437906467,8.326243075915857,18.423541666666665,17.97,19.343333333333334,4.843333333333333,4.8,4.886666666666667,7.520744797008833,5.066666666666667,8.05531945869022,52.125,49,54,527.125,452,622,704.125,582,806
45,MAGE,8.284638393810592,8.251813498245616,8.325403595240907,17.99048549464141,16.05734044164555,19.25175613958757,4.843333333333333,4.8,4.886666666666667,2.8333333333333335,1.4666666666666668,3.5999999999999996,52.125,49,54,525.125,450,620,915.5,797,1012
45,PALADIN,8.276431119748038,8.227793538433158,8.316978638492223,17.859791666666666,16.713333333333335,18.838333333333335,4.833333333333333,4.806666666666667,4.8933333333333335,7.660993062678443,6.533333333333333,8.05531945869022,68.125,66,73,506.375,397,600,515.875,428,617
45,RANGER,8.283550671418611,8.231001121004384,8.32708201690438,18.342083333333335,18.18,19.02166666666667,4.6268085067663725,4.597234027065489,4.666666666666667,2.95,2.4,3.5999999999999996,51.875,49,54,522.875,404,624,730.25,613,817
45,ROGUE,8.280142732032752,8.253155610611557,8.305515109100371,17.868333333333332,16.913333333333334,18.923333333333332,4.619308506766372,4.597234027065489,4.673333333333334,2.716666666666667,2.0,3.333333333333333,68.75,63,73,514.375,453,573,521.0,451,580
45,WARRIOR,8.44657752342611,8.420805964755965,8.494841757514338,17.603125,16.706666666666667,18.836666666666666,4.833333333333333,4.806666666666667,4.8933333333333335,2.966666666666667,2.0,3.5999999999999996,68.125,66,73,921.375,855,1047,511.875,424,613
46,CLERIC,8.294253330826452,8.261614971759613,8.336275331703627,18.597916666666666,18.015,19.395,4.840833333333333,4.793333333333333,4.886666666666667,7.6385283781868365,5.066666666666667,8.236075675164898,53.375,50,56,547.375,472,646,733.75,609,837
46,MAGE,8.293390827850182,8.260727764932874,8.335442193447623,18.180350280888863,17.117056122060372,19.314340844351054,4.840833333333333,4.793333333333333,4.886666666666667,2.8333333333333335,1.4666666666666668,3.5999999999999996,53.375,50,56,545.375,470,644,957.0,836,1055
46,PALADIN,8.283882936505659,8.234197606817817,8.325403595240907,18.139583333333334,17.741666666666667,18.871666666666666,4.8308333333333335,4.806666666666667,4.8933333333333335,7.868037837582449,6.800000000000001,8.236075675164898,69.5,67,74,523.5,411,620,533.75,445,638
46,RANGER,8.292202363382208,8.239198777721324,8.337107954243328,18.643125,18.23,19.326666666666668,4.616215720727105,4.588196216241755,4.6466666666666665,2.95,2.4,3.5999999999999996,53.125,50,56,542.875,422,648,760.875,640,849
46,ROGUE,8.288669216420715,8.262501427032186,8.313593000653082,18.024791666666665,16.946666666666665,18.953333333333333,4.612049054060439,4.588196216241755,4.673333333333334,2.75,2.0,3.333333333333333,70.5,64,75,534.0,474,592,539.875,468,600
46,WARRIOR,8.463034724435555,8.435312240146294,8.512908965764847,17.757916666666667,16.735,18.865,4.8308333333333335,4.806666666666667,4.8933333333333335,3.0166666666666666,2.0,3.5999999999999996,69.5,67,74,964.0,892,1095,529.75,441,634
47,CLERIC,8.306505216233012,8.273520216694692,8.349124181316244,18.799166666666668,18.08,19.475,4.835,4.786666666666667,4.886666666666667,7.840250539274499,5.333333333333333,8.418445882509776,53.625,50,56,576.0,499,677,779.5,648,885
47,MAGE,8.305651496171995,8.272642845888504,8.348298828425259,18.531409463166213,17.206635006104598,19.56525185987912,4.835,4.786666666666667,4.886666666666667,2.9,1.6,3.5999999999999996,53.625,50,56,574.0,497,675,1021.125,894,1121
47,PALADIN,8.295346112296714,8.241463391004165,8.34084842457886,18.309791666666666,17.781666666666666,18.915,4.83,4.806666666666667,4.8933333333333335,8.111528676568609,7.333333333333333,8.418445882509776,70.5,67,74,550.125,427,657,560.875,469,671
47,RANGER,8.304144451513967,8.249123887008334,8.349949046697372,18.972291666666667,18.355,19.41,4.604654139702942,4.579077705874512,4.64,3.0166666666666666,2.5333333333333337,3.5999999999999996,53.5,50,56,570.75,444,679,808.375,680,897
47,ROGUE,8.301785488977693,8.275710575338351,8.327920420281536,18.573125,16.998333333333335,19.053333333333335,4.597154139702941,4.579077705874512,4.66,2.833333333333333,2.0,3.5999999999999996,71.375,65,75,564.5,504,626,568.875,493,632
47,WARRIOR,8.487236123042376,8.459739366047593,8.53326104436599,18.303125,17.775,18.908333333333335,4.83,4.806666666666667,4.8933333333333335,3.1333333333333333,2.1333333333333333,3.7333333333333334,70.5,67,74,1029.625,955,1168,556.875,465,667
48,CLERIC,8.314630094311628,8.281385315777513,8.356940959746415,19.100625,18.12,20.53,4.833333333333333,4.786666666666667,4.88,7.992570016725997,5.733333333333333,8.60240893349155,54.875,51,57,595.125,517,696,810.375,672,918
48,MAGE,8.313781983045695,8.28051415341714,8.35612016975315,18.72612731874556,17.26267960244309,19.640956404344426,4.833333333333333,4.786666666666667,4.88,2.95,1.7333333333333334,3.7333333333333334,54.875,51,57,593.125,515,694,1065.0,930,1168
48,PALADIN,8.303256685960916,8.247326776120037,8.350773426291298,18.465,17.808333333333334,19.023333333333333,4.828333333333333,4.8,4.8933333333333335,8.376505583432218,7.866666666666666,8.60240893349155,72.125,69,75,568.625,440,681,579.0,485,692
48,RANGER,8.312176318403393,8.256280321833966,8.357761278156104,19.275625,18.553333333333335,19.463333333333335,4.5928714991637,4.569879553325422,4.633333333333334,3.0666666666666664,2.6666666666666665,3.7333333333333334,54.625,51,57,589.625,460,698,840.375,704,932
48,ROGUE,8.310521604724723,8.28312562234888,8.336275331703627,18.855833333333333,18.03,19.09,4.588273109996044,4.569879553325422,4.6466666666666665,2.8666666666666667,2.0,3.5999999999999996,73.0,66,78,585.0,521,646,588.5,507,654
48,WARRIOR,8.504789940761752,8.476989693701752,8.55273016111614,18.333333333333332,17.801666666666666,18.936666666666667,4.828333333333333,4.8,4.8933333333333335,3.2,2.2666666666666666,3.7333333333333334,72.125,69,75,1075.625,1000,1217,575.0,481,688
49,CLERIC,8.327220368005484,8.29351222671224,8.368790224412585,19.682291666666668,19.191666666666666,20.618333333333332,4.828333333333333,4.786666666666667,4.873333333333333,8.227305535350332,6.0,8.787944404033999,55.125,52,57,625.0,545,725,859.375,715,971
49,MAGE,8.326380602862665,8.292650222760537,8.367976117770759,19.33560753586908,17.35996019470253,20.757813161719998,4.828333333333333,4.786666666666667,4.873333333333333,3.0,1.7333333333333334,3.8666666666666667,55.125,52,57,623.0,543,723,1133.375,992,1240
49,PALADIN,8.315723884722095,8.257171344751983,8.36471517085613,19.013333333333335,17.85,19.986666666666668,4.825,4.8,4.8933333333333335,8.54246525252125,8.0,8.787944404033999,73.375,71,76,598.0,462,715,608.0,510,728
49,RANGER,8.3245730485804,8.266481276445072,8.369603882015383,19.858125,19.443333333333335,20.548333333333332,4.580226042424362,4.5606027797983,4.633333333333334,3.1166666666666667,2.6666666666666665,3.8666666666666667,54.875,52,57,619.0,483,727,889.875,747,985
49,ROGUE,8.323728690052928,8.296953945817616,8.349536674837612,19.155,18.078333333333333,20.088333333333335,4.57530138989915,4.5606027797983,4.64,2.9166666666666665,2.0,3.5999999999999996,73.875,67,79,616.25,553,678,618.0,532,685
49,WARRIOR,8.530192446513679,8.501635983150287,8.572533518752424,18.881666666666668,17.843333333333334,19.975,4.825,4.8,4.8933333333333335,3.283333333333333,2.2666666666666666,3.8666666666666667,73.375,71,76,1146.625,1065,1296,604.0,506,724
50,CLERIC,8.336144852555053,8.3008140022089,8.378524896622288,19.859583333333333,19.236666666666668,20.678333333333335,4.826666666666666,4.786666666666667,4.873333333333333,8.404182943601834,6.133333333333333,8.975032553870335,56.25,53,58,646.375,562,749,890.75,742,1007
50,MAGE,8.33531073253585,8.299957287031276,8.377716082567332,19.65800327016239,18.424797497818606,20.836288931665123,4.826666666666666,4.786666666666667,4.873333333333333,3.033333333333333,1.7333333333333334,4.0,56.25,53,58,644.375,560,747,1178.25,1033,1288
50,PALADIN,8.323562467422587,8.263387134554348,8.373259823896737,19.295416666666668,18.881666666666668,20.023333333333333,4.8225,4.793333333333333,4.8933333333333335,8.720849610268502,8.133333333333333,8.975032553870335,74.875,73,78,616.625,476,736,627.25,529,748
50,RANGER,8.333300716986592,8.273958638252871,8.379333278848579,20.03729166666667,19.501666666666665,20.605,4.571718139614932,4.551248372306484,4.62,3.15,2.6666666666666665,4.0,56.0,53,58,639.875,500,751,922.375,776,1020
50,ROGUE,8.332417697091127,8.304661714628313,8.358990875094651,19.812708333333333,18.116666666666667,20.173333333333332,4.564790852819908,4.551248372306484,4.626666666666667,2.95,2.0,3.5999999999999996,75.125,68,80,637.0,571,701,637.625,548,704
50,WARRIOR,8.547741986648823,8.517774673728068,8.592669712727403,19.41375,18.875,20.016666666666666,4.8225,4.793333333333333,4.8933333333333335,3.316666666666667,2.2666666666666666,4.0,74.875,73,78,1193.625,1108,1348,623.25,525,744
51,CLERIC,8.348891286701766,8.311047767189871,8.391408112194947,20.317291666666666,19.308333333333334,21.768333333333334,4.8225,4.773333333333333,4.873333333333333,8.598493811716365,6.4,9.163654290099396,57.5,54,60,677.125,586,781,940.375,785,1061
51,MAGE,8.348064942136691,8.310198199757686,8.390606046233232,20.023589388622817,18.529977768497684,20.959783099879406,4.8225,4.773333333333333,4.873333333333333,3.05,1.7333333333333334,4.0,57.5,54,60,675.125,584,779,1249.375,1099,1363
51,PALADIN,8.33598726485252,8.273958638252871,8.387795562889604,19.592916666666667,18.921666666666667,20.17,4.821666666666666,4.786666666666667,4.8933333333333335,8.960617264645457,8.4,9.163654290099396,76.75,75,80,646.375,500,772,655.75,553,783
51,RANGER,8.345918239466203,8.28616474828889,8.39220976747212,20.372708333333332,19.653333333333332,20.696666666666665,4.560075309414182,4.54181728549503,4.6,3.1666666666666665,2.6666666666666665,4.0,57.125,54,60,670.25,528,783,973.625,822,1074
51,ROGUE,8.345915453980844,8.316978638492223,8.37407103803735,19.987708333333334,19.166666666666668,20.225,4.554469136767727,4.54181728549503,4.613333333333333,3.0,2.0,3.5999999999999996,77.125,71,83,669.5,600,738,667.625,574,735
51,WARRIOR,8.573544086523805,8.543043791352847,8.613137373181454,19.46125,18.915,20.065,4.821666666666666,4.786666666666667,4.8933333333333335,3.4833333333333334,2.4,4.266666666666667,76.75,75,80,1267.25,1176,1431,651.75,549,779
52,CLERIC,8.357427703518962,8.318668067190142,8.400204006014729,20.49875,19.351666666666667,21.833333333333332,4.82,4.773333333333333,4.873333333333333,8.77433834168318,6.533333333333333,9.353791133377365,57.5,54,60,697.875,604,803,974.25,811,1100
52,MAGE,8.356606371531242,8.317823633477737,8.399406389511281,20.352392671098162,18.594189912402236,21.0476725828326,4.82,4.773333333333333,4.873333333333333,3.1,1.7333333333333334,4.0,57.5,54,60,695.875,602,801,1297.5,1139,1416
52,PALADIN,8.343912941373203,8.28051415341714,8.39741060258734,20.00375,18.953333333333333,21.108333333333334,4.819166666666667,4.78,4.8933333333333335,9.11278612502752,8.4,9.353791133377365,77.75,75,81,665.5,515,796,677.25,572,810
52,RANGER,8.354420986498017,8.293942991351866,8.401001225298359,20.929583333333333,20.623333333333335,21.761666666666667,4.551988554998899,4.532310443331132,4.6,3.25,2.9333333333333336,4.0,57.125,54,60,690.875,546,805,1007.75,848,1113
52,ROGUE,8.35477816722135,8.32582340316945,8.38296569179065,20.145833333333332,19.203333333333333,21.205,4.547694027081957,4.532310443331132,4.613333333333333,3.1,2.1333333333333333,3.7333333333333334,77.75,71,84,691.0,621,760,687.5,592,756
52,WARRIOR,8.591519071429326,8.55997154657966,8.633935163403722,19.872083333333332,18.946666666666665,21.078333333333333,4.819166666666667,4.78,4.8933333333333335,3.55,2.4,4.4,77.75,75,81,1316.375,1222,1486,673.25,568,806
53,CLERIC,8.37043814995718,8.330432425277568,8.41449430131591,21.085625,20.428333333333335,21.928333333333335,4.815833333333333,4.773333333333333,4.866666666666666,9.006045926586447,6.800000000000001,9.545425186506227,59.0,55,61,729.75,632,839,1026.375,857,1157
53,MAGE,8.36962416199356,8.329595622429226,8.413703658736841,20.973960412061043,19.70574751966479,22.177915175906595,4.815833333333333,4.773333333333333,4.866666666666666,3.1833333333333336,1.8666666666666667,4.0,59.0,55,61,727.75,630,837,1371.25,1208,1494
53,PALADIN,8.355578001890105,8.290492427580405,8.412121238682317,20.42770833333333,19.993333333333332,21.15833333333333,4.819166666666667,4.78,4.8933333333333335,9.349224074899725,8.533333333333333,9.545425186506227,79.625,77,84,693.875,538,833,706.625,596,847
53,RANGER,8.367462452974095,8.306794084964539,8.415284567039219,21.141458333333333,20.698333333333334,21.851666666666667,4.535872129588347,4.5227287406746886,4.58,3.316666666666667,2.9333333333333336,4.0,58.625,55,61,722.75,576,841,1059.875,895,1167
53,ROGUE,8.368056728564028,8.337107954243328,8.398209217363004,20.69875,19.261666666666667,21.261666666666667,4.535872129588347,4.5227287406746886,4.593333333333334,3.1666666666666665,2.1333333333333333,3.7333333333333334,79.875,74,86,723.5,648,798,719.25,619,787
53,WARRIOR,8.617141218873483,8.584764182344252,8.655061778390442,20.046041666666667,18.986666666666668,21.125,4.819166666666667,4.78,4.8933333333333335,3.6666666666666665,2.5333333333333337,4.533333333333333,79.625,77,84,1391.125,1290,1574,702.625,592,843
54,CLERIC,8.379193105695107,8.33669170731837,8.424345879412398,21.143333333333334,20.476666666666667,21.998333333333335,4.8133333333333335,4.773333333333333,4.866666666666666,9.151952164452263,6.933333333333334,9.738539105206033,59.125,55,61,751.375,647,864,1061.0,886,1199
54,MAGE,8.378383860041012,8.335858827160013,8.423559871637039,21.181961994592097,19.777390081118565,22.272057023104214,4.8133333333333335,4.773333333333333,4.866666666666666,3.2333333333333334,2.0,4.0,59.125,55,61,749.375,645,862,1421.25,1252,1550
54,PALADIN,8.363950308042602,8.29738345798528,8.422380175615125,20.711666666666666,20.023333333333333,21.19,4.816666666666666,4.78,4.886666666666667,9.503253607420438,8.533333333333333,9.738539105206033,80.375,78,85,714.375,554,859,727.0,614,870
54,RANGER,8.375815898491417,8.312745165281006,8.42513152337913,21.450625,20.783333333333335,21.913333333333334,4.525703189036516,4.5130730447396985,4.573333333333333,3.3833333333333333,2.9333333333333336,4.0,58.75,55,61,743.375,590,866,1095.375,924,1208
54,ROGUE,8.377033293871758,8.346233301935609,8.408951828362566,20.985,19.305,21.348333333333333,4.527337319628979,4.5130730447396985,4.586666666666667,3.2,2.1333333333333333,3.7333333333333334,80.25,74,86,745.625,670,825,741.0,637,809
54,WARRIOR,8.635810538324256,8.602827192063842,8.676515943492696,20.455,19.443333333333335,21.183333333333334,4.816666666666666,4.78,4.886666666666667,3.716666666666667,2.5333333333333337,4.666666666666667,80.375,78,85,1443.5,1340,1635,723.0,610,866
55,CLERIC,8.392565797732148,8.346646653166832,8.43765315609689,21.483333333333334,20.555,22.1,4.81,4.773333333333333,4.86,9.366558035440343,7.066666666666666,9.933116070880688,60.375,56,63,784.625,671,898,1115.0,933,1260
55,MAGE,8.391763559195397,8.34581982729749,8.436873199364769,21.560620846412387,19.893789022631246,22.415923590616522,4.81,4.773333333333333,4.86,3.3,2.0,4.133333333333333,60.375,56,63,782.625,669,896,1498.25,1323,1635
55,PALADIN,8.376122501809371,8.307645995261513,8.436873199364769,20.887291666666666,20.071666666666665,21.358333333333334,4.8149999999999995,4.78,4.88,9.749837053160515,8.933333333333334,9.933116070880688,81.75,79,86,744.375,578,896,757.375,643,908
55,RANGER,8.388701849723903,8.323302518674502,8.438432765486578,21.791666666666668,20.963333333333335,22.115,4.5158414806753076,4.5033441964559655,4.573333333333333,3.45,2.9333333333333336,4.133333333333333,60.0,56,63,775.375,615,900,1150.0,973,1269
55,ROGUE,8.390769906509828,8.35817126102408,8.424345879412398,21.16375,20.355,21.406666666666666,4.515423456118311,4.5033441964559655,4.573333333333333,3.3,2.1333333333333333,3.8666666666666667,82.0,76,88,779.75,699,864,773.25,668,844
55,WARRIOR,8.662657051834003,8.631451022544434,8.698296413146469,20.630625000000002,20.065,21.226666666666667,4.8149999999999995,4.78,4.88,3.816666666666667,2.5333333333333337,4.666666666666667,81.75,79,86,1523.125,1420,1727,753.375,639,904
56,CLERIC,8.400959682823212,8.35406612086081,8.446209957068541,21.918333333333333,21.608333333333334,22.161666666666665,4.809166666666667,4.773333333333333,4.86,9.53123654926999,7.066666666666666,10.129139765206645,61.625,57,64,805.625,689,920,1151.0,965,1297
56,MAGE,8.400161708502155,8.35324366741013,8.445433770905614,21.772847552879934,19.97301708979974,22.5044947116368,4.809166666666667,4.773333333333333,4.86,3.35,2.0,4.266666666666667,61.625,57,64,803.625,687,918,1550.125,1371,1687
56,PALADIN,8.384323937956042,8.313593000653082,8.44776131807492,21.1725,20.10333333333333,21.555,4.8125,4.78,4.88,9.896854823904984,8.933333333333334,10.129139765206645,83.625,82,88,764.75,592,924,778.5,662,933
56,RANGER,8.39701480707048,8.330850628030388,8.446985805832286,21.976875,21.675,22.175,4.5084905921380845,4.493543011739668,4.573333333333333,3.5,3.0666666666666664,4.266666666666667,61.125,57,64,796.125,633,922,1186.125,1005,1305
56,ROGUE,8.399761211720895,8.366754112595792,8.434140602003877,21.20104166666667,20.393333333333334,21.445,4.505990592138084,4.493543011739668,4.566666666666666,3.333333333333333,2.1333333333333333,3.8666666666666667,83.75,78,90,802.25,720,889,795.625,687,867
56,WARRIOR,8.681956398317174,8.650236273247268,8.720401969678552,20.79083333333333,20.096666666666668,21.488333333333333,4.8125,4.78,4.88,3.816666666666667,2.5333333333333337,4.666666666666667,83.625,82,88,1577.625,1473,1786,774.5,658,929
57,CLERIC,8.41460214723602,8.366346551396916,8.459354203721754,22.011666666666667,21.69,22.258333333333333,4.8075,4.766666666666667,4.86,9.779963839862429,7.333333333333333,10.326594346391524,61.875,57,64,840.0,719,954,1207.0,1014,1355
57,MAGE,8.413810859183856,8.365531088655509,8.45858363670248,22.15886761600118,21.09597355181321,22.644994552137284,4.8075,4.766666666666667,4.86,3.466666666666667,2.1333333333333333,4.266666666666667,61.875,57,64,838.0,717,952,1630.5,1445,1769
57,PALADIN,8.396812566741414,8.322040233656853,8.462817769590128,21.351458333333333,21.151666666666667,21.618333333333332,4.8075,4.773333333333333,4.873333333333333,10.061612426460309,9.066666666666666,10.326594346391524,84.875,83,90,796.0,612,963,810.875,691,971
57,RANGER,8.410335788174539,8.342507560823355,8.460124447719593,22.071875,21.756666666666668,22.27,4.499793926675265,4.483670282680424,4.56,3.6,3.0666666666666664,4.266666666666667,61.375,57,64,829.625,661,956,1243.125,1054,1362
57,ROGUE,8.413548760615742,8.379333278848579,8.449311336488275,21.256875,20.45,21.506666666666668,4.494419378676985,4.483670282680424,4.54,3.3666666666666667,2.2666666666666666,4.0,84.625,79,91,837.0,751,928,829.125,716,904
