catalogId|elapsed|reduced|role|assetId|instance|hitIndex|x|y|width|height|rotation|alpha|reveal|mirror|start|end|safeAlphaCap|drawMode|tintArgb
ranger_t19_c04|530|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.21333335|0.2578249|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|530|0|PRIMARY|2131034432|0|1|0.60712004|0.45904833|0.45913836|1.0877274|57.2|0.31073976|0.2724914|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|540|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.24576002|0.3047859|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|540|0|PRIMARY|2131034432|0|1|0.60712004|0.46792373|0.45913836|1.0877274|57.2|0.36579856|0.32179928|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|550|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.27477333|0.35021222|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|550|0|PRIMARY|2131034432|0|1|0.60712004|0.47648773|0.45913836|1.0877274|57.2|0.41849446|0.3693772|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|560|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.30037338|0.3941037|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|560|0|PRIMARY|2131034432|0|1|0.60712004|0.48474035|0.45913836|1.0877274|57.2|0.46882722|0.4152249|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|570|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.32256004|0.4364608|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|570|0|PRIMARY|2131034432|0|1|0.60712004|0.4926815|0.45913836|1.0877274|57.2|0.5167969|0.4593426|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|580|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.34133336|0.477283|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|580|0|PRIMARY|2131034432|0|1|0.60712004|0.50031126|0.45913836|1.0877274|57.2|0.56240356|0.5017302|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|590|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.35669336|0.5165706|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|590|0|PRIMARY|2131034432|0|1|0.60712004|0.50762963|0.45913836|1.0877274|57.2|0.60564715|0.54238755|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|600|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.36864|0.55432355|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|600|0|PRIMARY|2131034432|0|1|0.60712004|0.5146365|0.45913836|1.0877274|57.2|0.64652777|0.58131486|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|610|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.37717333|0.5905417|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|610|0|PRIMARY|2131034432|0|1|0.60712004|0.5213321|0.45913836|1.0877274|57.2|0.68504536|0.61851215|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|620|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.38229337|0.6252254|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|620|0|PRIMARY|2131034432|0|1|0.60712004|0.52771616|0.45913836|1.0877274|57.2|0.7211998|0.6539793|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|630|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.38400003|0.6583743|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|630|0|PRIMARY|2131034432|0|1|0.60712004|0.5337888|0.45913836|1.0877274|57.2|0.7549913|0.68771625|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|640|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.38400003|0.68998855|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|640|0|PRIMARY|2131034432|0|1|0.60712004|0.53955|0.45913836|1.0877274|57.2|0.78641975|0.71972317|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|650|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.38400003|0.7200681|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|650|0|PRIMARY|2131034432|0|1|0.60712004|0.5449999|0.45913836|1.0877274|57.2|0.8154852|0.75|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|660|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.38400003|0.74861306|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|660|0|PRIMARY|2131034432|0|1|0.60712004|0.5501383|0.45913836|1.0877274|57.2|0.8421875|0.77854675|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|670|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.38400003|0.7756233|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|670|0|PRIMARY|2131034432|0|1|0.60712004|0.55496526|0.45913836|1.0877274|57.2|0.8665268|0.8053633|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|680|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.38400003|0.8010988|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|680|0|PRIMARY|2131034432|0|1|0.60712004|0.55948085|0.45913836|1.0877274|57.2|0.8885031|0.8304498|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|690|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.38400003|0.8250397|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|690|0|PRIMARY|2131034432|0|1|0.60712004|0.563685|0.45913836|1.0877274|57.2|0.90811634|0.85380626|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|700|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.38400003|0.8474459|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|700|0|PRIMARY|2131034432|0|1|0.60712004|0.5675777|0.45913836|1.0877274|57.2|0.9253665|0.87543255|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|710|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.38400003|0.8683175|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|710|0|PRIMARY|2131034432|0|1|0.60712004|0.571159|0.45913836|1.0877274|57.2|0.9402537|0.8953287|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|720|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.38400003|0.8876543|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|720|0|PRIMARY|2131034432|0|1|0.60712004|0.5744289|0.45913836|1.0877274|57.2|0.9527778|0.9134948|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|730|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.31015387|0.90545654|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|730|0|PRIMARY|2131034432|0|1|0.60712004|0.57738745|0.45913836|1.0877274|57.2|0.9629389|0.9299308|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|740|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.23630768|0.921724|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|740|0|PRIMARY|2131034432|0|1|0.60712004|0.58003443|0.45913836|1.0877274|57.2|0.9707369|0.9446367|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|750|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.16246155|0.9364569|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|750|0|PRIMARY|2131034432|0|1|0.60712004|0.5823701|0.45913836|1.0877274|57.2|0.9761719|0.95761245|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|760|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.08861538|0.94965506|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|760|0|PRIMARY|2131034432|0|1|0.60712004|0.58439434|0.45913836|1.0877274|57.2|0.9792439|0.9688581|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|770|0|SECONDARY|2131034328|0|1|0.59112006|0.4999999|0.50810283|1.2345922|29.64|0.014769242|0.9613186|-1.0|480|772||AUTHORED_SCREEN|
ranger_t19_c04|770|0|PRIMARY|2131034432|0|1|0.60712004|0.58610713|0.45913836|1.0877274|57.2|0.98|0.9783737|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|780|0|PRIMARY|2131034432|0|1|0.60712004|0.5875085|0.45913836|1.0877274|57.2|0.98|0.98615915|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|780|0|CONTACT|2131034527|0|1|0.59624004|0.53292|0.15095225|0.33207136|-1.44|0.92|0.8327942|-1.0|770|885||AUTHORED_SCREEN|
ranger_t19_c04|790|0|PRIMARY|2131034432|0|1|0.60712004|0.5885985|0.45913836|1.0877274|57.2|0.98|0.9922145|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|790|0|CONTACT|2131034527|0|1|0.59624004|0.53292|0.15921085|0.35023898|-1.44|0.92|0.87835634|-1.0|770|885||AUTHORED_SCREEN|
ranger_t19_c04|800|0|DEBRIS|2131034528|0|1|0.57400006|0.51428|0.36251995|0.83946025|-16.380001|0.179229|0.0|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|800|0|PRIMARY|2131034432|0|1|0.60712004|0.58937705|0.45913836|1.0877274|57.2|0.98|0.9965398|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|800|0|CONTACT|2131034527|0|1|0.59624004|0.53292|0.16615856|0.36552286|-1.44|0.92|0.91668636|-1.0|770|885||AUTHORED_SCREEN|
ranger_t19_c04|810|0|DEBRIS|2131034528|0|1|0.57400006|0.51428|0.36251995|0.83946025|-16.380001|0.35020408|0.0|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|810|0|PRIMARY|2131034432|0|1|0.60712004|0.5898441|0.45913836|1.0877274|57.2|0.98|0.99913496|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|810|0|CONTACT|2131034527|0|1|0.59624004|0.53292|0.17179537|0.37792295|-1.44|0.92|0.9477843|-1.0|770|885||AUTHORED_SCREEN|
ranger_t19_c04|820|0|DEBRIS|2131034528|0|1|0.57595116|0.5045244|0.36251995|0.83946025|-13.194776|0.46222222|0.068944275|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|820|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.98|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|820|0|CONTACT|2131034527|0|1|0.59624004|0.53292|0.1761213|0.38743934|-1.44|0.92|0.97165024|-1.0|770|885||AUTHORED_SCREEN|
ranger_t19_c04|830|0|DEBRIS|2131034528|0|1|0.57783264|0.4951172|0.36251995|0.83946025|-10.12331|0.51528347|0.13542622|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|830|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.98|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|830|0|CONTACT|2131034527|0|1|0.59624004|0.53292|0.17913635|0.394072|-1.44|0.8031746|0.988284|-1.0|770|885||AUTHORED_SCREEN|
ranger_t19_c04|840|0|DEBRIS|2131034528|0|1|0.5796444|0.4860584|0.36251995|0.83946025|-7.165595|0.52|0.19944602|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|840|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.98|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|840|0|CONTACT|2131034527|0|1|0.59624004|0.53292|0.18084049|0.39782083|-1.44|0.6571429|0.9976857|-1.0|770|885||AUTHORED_SCREEN|
ranger_t19_c04|850|0|DEBRIS|2131034528|0|1|0.58138645|0.47734803|0.36251995|0.83946025|-4.321645|0.52|0.26100338|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|850|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.98|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|850|0|CONTACT|2131034527|0|1|0.59624004|0.53292|0.18125997|0.39874366|-1.44|0.51111114|1.0|-1.0|770|885||AUTHORED_SCREEN|
ranger_t19_c04|860|0|DEBRIS|2131034528|0|1|0.58305883|0.4689861|0.36251995|0.83946025|-1.5914516|0.52|0.32009846|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|860|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.98|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|860|0|CONTACT|2131034527|0|1|0.59624004|0.53292|0.18125997|0.39874366|-1.44|0.36507934|1.0|-1.0|770|885||AUTHORED_SCREEN|
ranger_t19_c04|870|0|DEBRIS|2131034528|0|1|0.58466154|0.46097255|0.36251995|0.83946025|1.0249863|0.52|0.37673134|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|870|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.98|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|870|0|CONTACT|2131034527|0|1|0.59624004|0.53292|0.18125997|0.39874366|-1.44|0.2190476|1.0|-1.0|770|885||AUTHORED_SCREEN|
ranger_t19_c04|880|0|DEBRIS|2131034528|0|1|0.5861946|0.45330745|0.36251995|0.83946025|3.5276642|0.52|0.43090183|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|880|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.92235297|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|880|0|CONTACT|2131034527|0|1|0.59624004|0.53292|0.18125997|0.39874366|-1.44|0.07301587|1.0|-1.0|770|885||AUTHORED_SCREEN|
ranger_t19_c04|890|0|DEBRIS|2131034528|0|1|0.5876579|0.4459907|0.36251995|0.83946025|5.916584|0.52|0.48261005|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|890|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.8647059|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|900|0|DEBRIS|2131034528|0|1|0.5890516|0.43902245|0.36251995|0.83946025|8.191744|0.52|0.53185594|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|900|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.8070589|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|910|0|DEBRIS|2131034528|0|1|0.59037554|0.43240255|0.36251995|0.83946025|10.353144|0.52|0.5786395|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|910|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.7494118|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|920|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.10224851|0.19000006|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|920|0|DEBRIS|2131034528|0|1|0.59162986|0.42613107|0.36251995|0.83946025|12.400791|0.52|0.62296087|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|920|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.69176465|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|930|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.20609468|0.39937502|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|930|0|DEBRIS|2131034528|0|1|0.59281445|0.42020798|0.36251995|0.83946025|14.334681|0.52|0.66481996|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|930|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.63411766|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|940|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.28331363|0.57750005|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|940|0|DEBRIS|2131034528|0|1|0.5939294|0.41463336|0.36251995|0.83946025|16.154808|0.52|0.70421666|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|940|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.57647055|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|940|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.35191095|0.7552675|-13.922711|0.024479182|0.027395964|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|950|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.33390534|0.724375|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|950|0|DEBRIS|2131034528|0|1|0.59497464|0.40940714|0.36251995|0.83946025|17.861183|0.52|0.74115115|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|950|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.51882356|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|950|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.36364633|0.7804538|-16.810701|0.13125001|0.15866822|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|960|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.35786983|0.84000003|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|960|0|DEBRIS|2131034528|0|1|0.5959502|0.40452933|0.36251995|0.83946025|19.453796|0.52|0.7756233|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|960|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.46117646|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|960|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.3745314|0.8038152|-19.489418|0.2119792|0.2804281|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|970|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|0.924375|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|970|0|DEBRIS|2131034528|0|1|0.59685606|0.39999995|0.36251995|0.83946025|20.932648|0.48148146|0.8076331|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|970|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.4035294|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|970|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.38456592|0.8253511|-21.958858|0.26666668|0.3926754|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|980|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|0.9775|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|980|0|DEBRIS|2131034528|0|1|0.59769225|0.39581895|0.36251995|0.83946025|22.297749|0.44296294|0.8371807|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|980|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.34588233|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|980|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.3937502|0.8450624|-24.219027|0.29531252|0.49541026|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|990|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|0.999375|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|990|0|DEBRIS|2131034528|0|1|0.59845877|0.3919864|0.36251995|0.83946025|23.549084|0.40444443|0.8642659|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|990|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.28823528|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|990|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.40208402|0.8629483|-26.269917|0.3|0.5886326|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|1000|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|1.0|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|1000|0|DEBRIS|2131034528|0|1|0.5991556|0.38850224|0.36251995|0.83946025|24.686668|0.3659259|0.8888889|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|1000|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.23058823|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|1000|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.40956742|0.8790091|-28.111534|0.3|0.6723424|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|1010|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|1.0|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|1010|0|DEBRIS|2131034528|0|1|0.59978276|0.3853665|0.36251995|0.83946025|25.710487|0.3274074|0.91104954|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|1010|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.17294116|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|1010|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.41620046|0.8932449|-29.743877|0.3|0.74653983|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|1020|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|1.0|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|1020|0|DEBRIS|2131034528|0|1|0.60034025|0.3825792|0.36251995|0.83946025|26.620552|0.2888889|0.9307479|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|1020|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.115294114|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|1020|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.4219831|0.9056555|-31.166946|0.3|0.81122476|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|1030|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|1.0|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|1030|0|DEBRIS|2131034528|0|1|0.600828|0.3801403|0.36251995|0.83946025|27.416859|0.25037035|0.947984|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|1030|0|PRIMARY|2131034432|0|1|0.60712004|0.58999985|0.45913836|1.0877274|57.2|0.057647057|1.0|1.0|480|1040||AUTHORED_SCREEN|
ranger_t19_c04|1030|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.42691538|0.91624117|-32.380737|0.3|0.86639714|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|1040|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|1.0|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|1040|0|DEBRIS|2131034528|0|1|0.6012461|0.3780498|0.36251995|0.83946025|28.099407|0.21185184|0.96275777|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|1040|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.43099722|0.9250015|-33.385258|0.3|0.9120571|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|1050|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|1.0|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|1050|0|DEBRIS|2131034528|0|1|0.6015945|0.37630773|0.36251995|0.83946025|28.668201|0.17333332|0.9750693|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|1050|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.4342287|0.9319369|-34.1805|0.3|0.9482045|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|1060|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|1.0|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|1060|0|DEBRIS|2131034528|0|1|0.6018733|0.37491405|0.36251995|0.83946025|29.12323|0.13481483|0.9849184|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|1060|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.4366098|0.9370472|-34.766468|0.3|0.97483945|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|1070|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|1.0|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|1070|0|DEBRIS|2131034528|0|1|0.6020823|0.37386882|0.36251995|0.83946025|29.464508|0.096296296|0.99230534|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|1070|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.43814054|0.9403324|-35.14316|0.3|0.99196196|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|1080|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|1.0|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|1080|0|DEBRIS|2131034528|0|1|0.60222167|0.373172|0.36251995|0.83946025|29.692024|0.057777774|0.99722993|-1.0|792|1095||AUTHORED_SCREEN|
ranger_t19_c04|1080|0|FINISHER_ECHO|2131034529|0|1|0.49419004|0.58276|0.43882078|0.94179237|-35.31058|0.3|0.9995719|-1.0|938|1180||AUTHORED_SCREEN|
ranger_t19_c04|1090|0|RESIDUAL|2131034325|0|1|0.564|0.52028|0.5867099|1.2269034|6.46|0.36|1.0|-1.0|912|1180||AUTHORED_SCREEN|
ranger_t19_c04|1090|0|DEBRIS|2131034528|0|1|0.60229135|0.3728236|0.36251995|0.83946025|29.805779|0.019259248|0.9996922|-1.0|792|1095||AUTHORED_SCREEN|
