class,level,hp_mean,hp_min,hp_max,mp_mean,mp_min,mp_max,cap_h_mean,cap_h_min,cap_h_max,raw_proc_pct_mean,raw_proc_pct_min,raw_proc_pct_max,search_s_mean,search_s_min,search_s_max,sale_bonus_pct_mean,sale_bonus_pct_min,sale_bonus_pct_max,bag_mean,bag_min,bag_max,hp_delta_1level,mp_delta_1level,cap_h_delta_1level,raw_proc_pct_delta_1level,search_s_delta_1level,sale_bonus_pct_delta_1level,bag_delta_1level
RANGER,14,120.0625,89,163,123.8125,79,150,8.087382428980746,8.068868559750733,8.111752971262543,11.393854166666667,11.131666666666666,12.231666666666667,4.8566666666666665,4.8,4.9,2.025,1.2,2.6666666666666665,28.4375,26,31,7.125,8.125,0.004173218003250767,0.07604166666666679,-0.004583333333333606,0.02499999999999991,0.1875
RANGER,15,134.25,99,181,139.6875,87,170,8.09555365942237,8.07499238245277,8.121521145659392,11.6078125,11.145,12.283333333333333,4.849166666666667,4.786666666666667,4.8933333333333335,2.05,1.2,2.6666666666666665,29.8125,27,32,14.1875,15.875,0.008171230441623933,0.21395833333333236,-0.007499999999999396,0.02499999999999991,1.375
RANGER,16,141.4375,103,190,148.125,92,180,8.099625693102842,8.077406739585863,8.126331564968094,11.746875,11.153333333333332,12.3,4.845416666666667,4.78,4.8933333333333335,2.0833333333333335,1.3333333333333333,2.8000000000000003,30.875,28,33,7.1875,8.4375,0.004072033680472487,0.13906249999999964,-0.003750000000000142,0.03333333333333366,1.0625
RANGER,17,148.75,110,198,156.125,98,191,8.10373060547453,8.081587409409087,8.130569321574354,11.822708333333333,11.163333333333334,12.318333333333333,4.8425,4.78,4.8933333333333335,2.1083333333333334,1.4666666666666668,2.8000000000000003,31.0,28,33,7.3125,8.0,0.004104912371687419,0.07583333333333364,-0.0029166666666666785,0.02499999999999991,0.125
RANGER,18,163.75,121,218,173.3125,108,209,8.11201860832885,8.08805160802861,8.141017882870548,12.038854166666667,11.18,13.285,4.832916666666667,4.773333333333333,4.8933333333333335,2.1416666666666666,1.4666666666666668,2.8000000000000003,32.0625,29,35,15.0,17.1875,0.008288002854319743,0.21614583333333393,-0.009583333333333499,0.033333333333333215,1.0625
RANGER,19,171.0625,125,228,181.6875,114,221,8.115996988463046,8.090372647599809,8.146169537553389,12.1153125,11.19,13.296666666666667,4.828333333333333,4.766666666666667,4.886666666666667,2.175,1.4666666666666668,2.8000000000000003,32.0625,29,35,7.3125,8.375,0.003978380134196158,0.07645833333333307,-0.004583333333333606,0.033333333333333215,0.0
RANGER,20,185.25,136,246,200.375,129,243,8.123633152605105,8.096680774770277,8.155330621899074,12.458958333333333,12.215,13.33,4.818333333333333,4.753333333333333,4.873333333333333,2.216666666666667,1.4666666666666668,2.8000000000000003,33.125,30,36,14.1875,18.6875,0.007636164142059698,0.34364583333333343,-0.009999999999999787,0.04166666666666696,1.0625
RANGER,21,192.5625,143,256,209.8125,134,255,8.127524721939931,8.10064166784302,8.160361816693976,12.5996875,12.223333333333333,13.395,4.81375,4.753333333333333,4.866666666666666,2.2333333333333334,1.4666666666666668,2.8000000000000003,34.3125,32,37,7.3125,9.4375,0.0038915693348258174,0.14072916666666657,-0.004583333333333606,0.016666666666666607,1.1875
RANGER,22,207.5,153,276,228.875,145,283,8.135373053009811,8.106233658974343,8.170308475340084,12.818958333333333,12.241666666666667,13.428333333333333,4.803333333333334,4.746666666666667,4.8533333333333335,2.2666666666666666,1.4666666666666668,2.8000000000000003,34.75,32,37,14.9375,19.0625,0.007848331069880032,0.21927083333333286,-0.010416666666666075,0.033333333333333215,0.4375
RANGER,23,223.5,163,298,247.9375,158,308,8.143663576812397,8.111752971262543,8.181084803683422,13.163229166666667,12.263333333333334,13.465,4.7925,4.74,4.846666666666667,2.316666666666667,1.4666666666666668,2.9333333333333336,35.9375,33,38,16.0,19.0625,0.00829052380258588,0.34427083333333464,-0.01083333333333325,0.050000000000000266,1.1875
RANGER,24,231.3125,168,308,257.5625,163,322,8.147663566080622,8.114487064692726,8.185930042496318,13.366770833333334,12.271666666666667,14.411666666666667,4.787083333333333,4.733333333333333,4.846666666666667,2.341666666666667,1.4666666666666668,2.9333333333333336,35.9375,33,38,7.8125,9.625,0.003999989268224979,0.2035416666666663,-0.005416666666667069,0.02499999999999991,0.0
RANGER,25,247.5,180,328,276.875,176,349,8.155879207709035,8.12098373821966,8.195527600342114,13.523958333333333,12.511666666666667,14.441666666666666,4.77625,4.713333333333333,4.846666666666667,2.4,1.4666666666666668,3.0666666666666664,37.125,34,39,16.1875,19.3125,0.008215641628412484,0.15718749999999915,-0.01083333333333325,0.058333333333333126,1.1875
RANGER,26,255.4375,185,339,287.0,183,363,8.15986421643866,8.123664879337278,8.20075610169855,13.603333333333333,12.533333333333333,14.496666666666666,4.772916666666667,4.713333333333333,4.846666666666667,2.425,1.4666666666666668,3.2,38.25,35,40,7.9375,10.125,0.00398500872962515,0.07937500000000064,-0.0033333333333329662,0.02499999999999991,1.125
RANGER,27,271.6875,194,359,307.625,198,388,8.167948798592775,8.128454812426842,8.210176692912468,13.950208333333332,13.33,14.575,4.7629166666666665,4.706666666666667,4.84,2.466666666666667,1.4666666666666668,3.333333333333333,38.3125,35,40,16.25,20.625,0.008084582154115338,0.34687499999999893,-0.010000000000000675,0.04166666666666696,0.0625
RANGER,28,288.25,202,377,328.9375,214,415,8.176090778226317,8.132675303850103,8.218565733898442,14.173229166666667,13.356666666666667,14.691666666666666,4.755,4.693333333333333,4.84,2.533333333333333,1.7333333333333334,3.333333333333333,39.5,36,41,16.5625,21.3125,0.008141979633542462,0.22302083333333478,-0.007916666666666572,0.06666666666666643,1.1875
RANGER,29,296.3125,207,389,339.8125,221,427,8.18001419590071,8.13529609805967,8.224113839736683,14.441354166666667,13.368333333333334,15.541666666666666,4.75,4.693333333333333,4.833333333333333,2.558333333333333,1.8666666666666667,3.333333333333333,39.625,36,41,8.0625,10.875,0.0039234176743931926,0.2681249999999995,-0.004999999999999893,0.02499999999999991,0.125
RANGER,30,312.5625,220,409,362.0,239,453,8.187870834316307,8.142051930437903,8.233285444116056,14.603333333333333,13.678333333333333,15.575,4.7425,4.693333333333333,4.833333333333333,2.6166666666666667,2.1333333333333333,3.333333333333333,40.8125,38,42,16.25,22.1875,0.007856638415596251,0.16197916666666679,-0.007500000000000284,0.05833333333333357,1.1875
RANGER,31,328.6875,232,428,384.625,256,478,8.195588805330377,8.148217465724056,8.241915675585158,14.766041666666666,13.725,15.64,4.733333333333333,4.68,4.826666666666666,2.675,2.1333333333333333,3.333333333333333,41.9375,39,44,16.125,22.625,0.007717971014070457,0.1627083333333328,-0.009166666666666323,0.058333333333333126,1.125
RANGER,32,345.4375,245,451,408.25,271,502,8.203520047986927,8.15482527598906,8.252261067293386,14.992916666666666,14.451666666666666,15.77,4.723333333333334,4.68,4.8133333333333335,2.716666666666667,2.1333333333333333,3.333333333333333,42.0625,39,44,16.75,23.625,0.007931242656550097,0.22687499999999972,-0.009999999999999787,0.04166666666666696,0.125
RANGER,33,354.25,253,462,419.9375,281,515,8.207667743924741,8.158856654562923,8.257171344751983,15.137395833333333,14.468333333333334,15.791666666666666,4.7175,4.666666666666667,4.8133333333333335,2.7333333333333334,2.1333333333333333,3.333333333333333,43.25,40,45,8.8125,11.6875,0.004147695937813722,0.14447916666666671,-0.005833333333333357,0.016666666666666607,1.1875
RANGER,34,371.875,264,487,443.625,299,544,8.215888429063371,8.164358487808794,8.268245326570216,15.489375,14.685,15.906666666666666,4.709583333333334,4.666666666666667,4.8,2.7916666666666665,2.1333333333333333,3.466666666666667,43.3125,40,45,17.625,23.6875,0.008220685138629946,0.35197916666666806,-0.007916666666666572,0.058333333333333126,0.0625
RANGER,35,389.8125,278,511,467.5625,316,574,8.22417800181221,8.171295057483261,8.278769794841375,15.779270833333333,14.87,16.758333333333333,4.699583333333333,4.6466666666666665,4.8,2.8083333333333336,2.1333333333333333,3.5999999999999996,44.4375,41,46,17.9375,23.9375,0.008289572748838125,0.2898958333333326,-0.010000000000000675,0.01666666666666705,1.125
RANGER,36,407.5625,292,533,492.3125,332,604,8.232310433434769,8.178162080892347,8.288330617835138,16.008020833333333,14.943333333333333,16.931666666666665,4.690416666666667,4.626666666666667,4.793333333333333,2.875,2.2666666666666666,3.7333333333333334,45.75,43,47,17.75,24.75,0.008132431622559722,0.2287499999999998,-0.009166666666666323,0.06666666666666643,1.3125
RANGER,37,425.1875,306,556,518.5,351,633,8.24031005426114,8.184963543322244,8.29824201756379,16.114166666666666,14.995000000000001,16.97833333333333,4.680833333333333,4.626666666666667,4.786666666666667,2.8916666666666666,2.2666666666666666,3.7333333333333334,45.9375,43,48,17.625,26.1875,0.007999620826371512,0.10614583333333272,-0.009583333333333499,0.016666666666666607,0.1875
RANGER,38,434.0,313,569,531.25,362,649,8.244282338036337,8.188340823673668,8.303807722120967,16.385416666666668,15.603333333333333,17.081666666666667,4.676666666666667,4.626666666666667,4.78,2.908333333333333,2.2666666666666666,3.7333333333333334,47.125,44,49,8.8125,12.75,0.003972283775196317,0.271250000000002,-0.00416666666666643,0.016666666666666607,1.1875
RANGER,39,452.125,329,592,557.625,381,681,8.252415482465242,8.196004351710029,8.313593000653082,16.679375,15.635,17.916666666666668,4.667916666666667,4.62,4.76,2.975,2.4,3.8666666666666667,47.25,44,49,18.125,26.375,0.008133144428905226,0.29395833333333243,-0.008750000000000036,0.06666666666666687,0.125
RANGER,40,469.375,340,614,585.1875,404,710,8.26008223824389,8.201229722822733,8.322881894125024,17.1003125,16.125,18.096666666666668,4.65875,4.6066666666666665,4.74,3.033333333333333,2.4,3.8666666666666667,48.4375,46,50,17.25,27.5625,0.007666755778647172,0.42093750000000085,-0.009166666666666323,0.058333333333333126,1.1875
RANGER,41,487.5625,354,638,613.375,425,741,8.268111074416145,8.20783161144732,8.33293966509046,17.209791666666668,16.181666666666665,18.14666666666667,4.647916666666667,4.593333333333334,4.74,3.0583333333333336,2.4,3.8666666666666667,49.625,47,51,18.1875,28.1875,0.008028836172256248,0.10947916666666657,-0.01083333333333325,0.025000000000000355,1.1875
RANGER,42,505.4375,366,661,641.375,445,774,8.275942797257095,8.213448871811096,8.342507560823355,17.506458333333335,16.741666666666667,18.196666666666665,4.639583333333333,4.593333333333334,4.726666666666667,3.1,2.5333333333333337,3.8666666666666667,49.8125,47,51,17.875,28.0,0.00783172284094924,0.29666666666666686,-0.008333333333333748,0.04166666666666652,0.1875
RANGER,43,523.5625,379,685,669.0,466,806,8.283829997644562,8.21949284277585,8.352420734952632,17.6775,16.776666666666667,18.343333333333334,4.630833333333333,4.593333333333334,4.726666666666667,3.15,2.5333333333333337,3.8666666666666667,51.0,48,53,18.125,27.625,0.00788720038746682,0.17104166666666387,-0.008750000000000036,0.04999999999999982,1.1875
RANGER,44,542.8125,392,712,697.875,488,839,8.292143571465255,8.225495484151452,8.36349043757851,18.038125,17.183333333333334,19.295,4.622083333333333,4.58,4.706666666666667,3.225,2.5333333333333337,4.0,51.3125,49,54,19.25,28.875,0.00831357382069342,0.3606250000000024,-0.008750000000000036,0.07500000000000018,0.3125
RANGER,45,561.8125,404,737,728.0625,512,873,8.300290021221533,8.231001121004384,8.373665486001942,18.4009375,17.4,19.346666666666668,4.614583333333333,4.566666666666666,4.7,3.308333333333333,2.6666666666666665,4.133333333333333,52.375,50,55,19.0,30.1875,0.008146449756278429,0.3628125000000004,-0.007500000000000284,0.08333333333333304,1.0625
RANGER,46,580.8125,420,762,758.125,536,908,8.30838698867384,8.238291432289888,8.38377172340597,18.63854166666667,17.893333333333334,19.398333333333333,4.60625,4.56,4.693333333333333,3.375,2.6666666666666665,4.266666666666667,53.6875,51,57,19.0,30.0625,0.008096967452306814,0.23760416666666728,-0.00833333333333286,0.06666666666666687,1.3125
RANGER,47,609.125,437,796,804.75,570,961,8.320345760192303,8.245976798649217,8.39741060258734,18.96625,17.95,20.485,4.5925,4.54,4.6866666666666665,3.4416666666666664,2.6666666666666665,4.4,53.9375,51,58,28.3125,46.625,0.011958771518463251,0.32770833333333016,-0.013749999999999929,0.06666666666666643,0.25
RANGER,48,628.5,450,821,836.5,593,999,8.328470538695889,8.251813498245616,8.40736482038736,19.269166666666667,17.988333333333333,20.536666666666665,4.581666666666667,4.533333333333333,4.666666666666667,3.4833333333333334,2.6666666666666665,4.4,55.1875,53,59,19.375,31.75,0.008124778503585617,0.3029166666666683,-0.01083333333333325,0.04166666666666696,1.25
RANGER,49,657.375,469,860,884.6875,628,1056,8.34047684358837,8.26028387848829,8.422773499039897,19.599479166666665,18.046666666666667,20.616666666666667,4.569166666666667,4.513333333333334,4.66,3.5500000000000003,2.6666666666666665,4.4,55.4375,53,59,28.875,48.1875,0.012006304892480557,0.330312499999998,-0.012500000000000178,0.06666666666666687,0.25
RANGER,50,676.875,481,885,917.25,653,1094,8.34852590163627,8.26559815659798,8.432577186774916,20.028750000000002,18.756666666666668,20.675,4.562083333333334,4.513333333333334,4.653333333333333,3.5833333333333335,2.6666666666666665,4.4,56.6875,54,61,19.5,32.5625,0.00804905804790046,0.42927083333333727,-0.007083333333333108,0.033333333333333215,1.25
RANGER,51,707.3125,500,924,967.4375,698,1154,8.361000750460743,8.273958638252871,8.44776131807492,20.299895833333334,19.163333333333334,21.768333333333334,4.54875,4.5,4.6466666666666665,3.6833333333333336,2.6666666666666665,4.4,57.9375,56,62,30.4375,50.1875,0.012474848824473028,0.27114583333333186,-0.013333333333333641,0.10000000000000009,1.25
RANGER,52,728.5,518,951,1002.0,729,1194,8.369630852194256,8.281820644104448,8.458198231805417,20.6075,19.215,21.826666666666668,4.535,4.48,4.62,3.7,2.6666666666666665,4.4,58.0,56,62,21.1875,34.5625,0.008630101733512419,0.30760416666666757,-0.013749999999999929,0.016666666666666607,0.0625
RANGER,53,759.5625,540,994,1053.9375,773,1254,8.382181878746735,8.291356024898123,8.474698766133791,21.0065625,19.835,21.918333333333333,4.524166666666667,4.466666666666667,4.62,3.7916666666666665,2.6666666666666665,4.533333333333333,59.25,57,63,31.0625,51.9375,0.012551026552479527,0.39906249999999943,-0.01083333333333325,0.09166666666666634,1.25
RANGER,54,780.0,556,1021,1089.3125,804,1293,8.390383627363827,8.29824201756379,8.484986432105352,21.440520833333334,20.34,21.97833333333333,4.515,4.453333333333333,4.6066666666666665,3.841666666666667,2.8000000000000003,4.666666666666667,59.4375,57,64,20.4375,35.375,0.008201748617091553,0.433958333333333,-0.009166666666667211,0.050000000000000266,0.1875
RANGER,55,811.8125,577,1065,1143.8125,850,1356,8.403062193411102,8.307220113935449,8.501635983150287,21.656354166666667,20.416666666666668,22.081666666666667,4.50125,4.4399999999999995,4.593333333333334,3.8916666666666666,2.8000000000000003,4.666666666666667,60.75,59,65,31.8125,54.5,0.012678566047275908,0.21583333333333243,-0.013749999999999929,0.04999999999999982,1.3125
RANGER,56,833.0,591,1089,1181.1875,883,1394,8.411457493536258,8.313169154695963,8.510659363004835,21.843645833333333,21.07,22.323333333333334,4.492916666666667,4.4399999999999995,4.586666666666667,3.9166666666666665,2.8000000000000003,4.666666666666667,61.8125,60,66,21.1875,37.375,0.008395300125155103,0.18729166666666686,-0.00833333333333286,0.02499999999999991,1.0625
RANGER,57,865.8125,611,1127,1236.9375,935,1462,8.424369288317695,8.3216191972006,8.524865622247857,21.9990625,21.168333333333333,22.436666666666667,4.4799999999999995,4.42,4.56,3.9916666666666667,2.8000000000000003,4.8,62.1875,60,67,32.8125,55.75,0.01291179478143789,0.15541666666666742,-0.012916666666667354,0.07500000000000018,0.375
RANGER,58,898.6875,635,1167,1295.625,988,1525,8.43721584243567,8.331686637447767,8.53971648116692,22.159375,21.64666666666667,22.541666666666668,4.46625,4.406666666666666,4.553333333333334,4.066666666666666,2.8000000000000003,4.8,63.4375,61,68,32.875,58.6875,0.012846554117974307,0.16031249999999986,-0.013749999999999929,0.07499999999999973,1.25
RANGER,59,921.5,652,1194,1335.0,1021,1568,8.446071704810379,8.338771659798793,8.54968319112876,22.225,21.701666666666668,22.613333333333333,4.455416666666666,4.386666666666667,4.546666666666667,4.125,2.8000000000000003,4.933333333333334,63.4375,61,68,22.8125,39.375,0.008855862374709034,0.06562500000000071,-0.01083333333333325,0.05833333333333357,0.0
RANGER,60,954.4375,680,1235,1395.4375,1073,1635,8.45879145006785,8.350361297110505,8.564732213408524,22.325729166666665,21.788333333333334,22.725,4.44125,4.38,4.533333333333333,4.175,2.9333333333333336,4.933333333333334,64.625,62,70,32.9375,60.4375,0.01271974525747055,0.10072916666666387,-0.014166666666666217,0.04999999999999982,1.1875
RANGER,61,990.3125,706,1278,1456.0625,1127,1701,8.472536161020125,8.36103786822748,8.580408385629793,22.426770833333332,21.878333333333334,22.835,4.425833333333333,4.3533333333333335,4.52,4.275,3.2,5.066666666666667,65.6875,63,71,35.875,60.625,0.013744710952275696,0.10104166666666714,-0.015416666666666856,0.10000000000000053,1.0625
RANGER,62,1025.5625,728,1321,1518.375,1182,1769,8.485934055541547,8.370010542890617,8.595979401121735,22.530625,21.97,22.948333333333334,4.410416666666666,4.333333333333333,4.506666666666667,4.3,3.2,5.2,65.9375,64,72,35.25,62.3125,0.013397894521421705,0.10385416666666814,-0.015416666666666856,0.024999999999999467,0.25
RANGER,63,1049.3125,746,1350,1560.1875,1218,1811,8.494919455848834,8.377311513170742,8.60642348256198,22.6003125,22.03,23.018333333333334,4.402083333333334,4.326666666666666,4.506666666666667,4.358333333333333,3.2,5.2,67.0625,65,73,23.75,41.8125,0.008985400307286895,0.06968750000000057,-0.00833333333333286,0.05833333333333357,1.125
RANGER,64,1085.5,770,1392,1624.875,1275,1880,8.508531356885145,8.386991633081688,8.6214703071414,22.708125,22.125,23.133333333333333,4.38625,4.3133333333333335,4.493333333333333,4.425,3.2,5.2,67.3125,65,73,36.1875,64.6875,0.01361190103631138,0.10781249999999787,-0.015833333333333144,0.06666666666666643,0.25
RANGER,65,1122.3125,798,1433,1690.125,1335,1952,8.522293296598205,8.398209217363004,8.636071515794614,22.816875,22.225,23.253333333333334,4.3741666666666665,4.293333333333333,4.473333333333334,4.458333333333333,3.2,5.2,68.5,66,74,36.8125,65.25,0.013761939713059945,0.10875000000000057,-0.01208333333333389,0.033333333333333215,1.1875
RANGER,66,1160.0,828,1480,1757.5625,1399,2024,8.53629606148321,8.410141074426509,8.652707146281253,22.929270833333334,22.331666666666667,23.373333333333335,4.36125,4.28,4.453333333333333,4.508333333333334,3.2,5.466666666666667,69.8125,67,75,37.6875,67.4375,0.014002764885004737,0.11239583333333414,-0.012916666666666465,0.05000000000000071,1.3125
RANGER,67,1197.8125,854,1528,1826.625,1462,2099,8.550236688377026,8.420412182108135,8.66958802603852,23.044375000000002,22.436666666666667,23.498333333333335,4.346666666666667,4.26,4.4399999999999995,4.558333333333334,3.2,5.466666666666667,69.9375,67,75,37.8125,69.0625,0.013940626893816699,0.11510416666666856,-0.014583333333333393,0.04999999999999982,0.125
RANGER,68,1223.375,873,1564,1872.6875,1502,2147,8.559611522691453,8.427878426776994,8.682179075796258,23.121145833333333,22.503333333333334,23.578333333333333,4.337083333333333,4.246666666666667,4.426666666666667,4.6,3.2,5.733333333333333,71.125,68,76,25.5625,46.0625,0.00937483431442665,0.07677083333333101,-0.009583333333333499,0.041666666666666075,1.1875
RANGER,69,1261.6875,902,1612,1943.25,1569,2222,8.573602274604504,8.439212028459878,8.698877446122955,23.23875,22.615000000000002,23.703333333333333,4.32375,4.24,4.42,4.716666666666667,3.333333333333333,6.0,71.375,68,76,38.3125,70.5625,0.013990751913050659,0.11760416666666629,-0.013333333333332753,0.11666666666666714,0.25
RANGER,70,1300.25,928,1664,2014.5625,1632,2296,8.587582202270834,8.449311336488275,8.716855551585013,23.357604166666665,22.72,23.826666666666668,4.3133333333333335,4.226666666666667,4.413333333333333,4.775,3.333333333333333,6.0,72.5625,69,77,38.5625,71.3125,0.013979927666330383,0.11885416666666515,-0.010416666666666963,0.05833333333333357,1.1875
RANGER,71,1340.5625,960,1715,2087.0,1700,2373,8.60211754877092,8.461663969890308,8.734379076762997,23.47833333333333,22.833333333333332,23.955,4.29625,4.213333333333333,4.38,4.833333333333333,3.333333333333333,6.133333333333333,73.75,70,78,40.3125,72.4375,0.014535346500085922,0.120729166666667,-0.017083333333333783,0.05833333333333268,1.1875
RANGER,72,1381.3125,987,1766,2160.5,1766,2451,8.616713032984782,8.472022518210528,8.751798672904998,23.600833333333334,22.943333333333335,24.085,4.2820833333333335,4.1866666666666665,4.36,4.9,3.466666666666667,6.133333333333333,74.0,71,78,40.75,73.5,0.014595484213861809,0.12250000000000227,-0.014166666666666217,0.06666666666666732,0.25
RANGER,73,1421.6875,1016,1821,2235.125,1831,2530,8.631086977399349,8.483085455007595,8.77047216233469,23.725208333333335,23.051666666666666,24.21666666666667,4.270833333333333,4.18,4.3533333333333335,5.0,3.5999999999999996,6.133333333333333,75.25,72,80,40.375,74.625,0.014373944414566964,0.12437500000000057,-0.011250000000000426,0.09999999999999964,1.25
RANGER,74,1462.0,1045,1877,2311.625,1899,2610,8.645361544038487,8.494085407782972,8.789369630009375,23.852708333333332,23.165,24.35,4.256666666666667,4.18,4.34,5.083333333333333,3.5999999999999996,6.133333333333333,75.375,72,80,40.3125,76.5,0.014274566639137731,0.12749999999999773,-0.014166666666666217,0.08333333333333304,0.125
RANGER,75,1502.375,1071,1931,2390.3125,1967,2692,8.65956643012375,8.503895606840356,8.80748565232206,23.983854166666667,23.278333333333332,24.486666666666665,4.24625,4.166666666666667,4.333333333333333,5.175,3.5999999999999996,6.2666666666666675,76.625,73,81,40.375,78.6875,0.014204886085263269,0.13114583333333485,-0.010416666666666963,0.09166666666666679,1.25
RANGER,76,1544.25,1102,1985,2469.625,2039,2772,8.674238504534319,8.515530389253255,8.82550062086768,24.116041666666668,23.398333333333333,24.62,4.23125,4.16,4.306666666666667,5.2250000000000005,3.7333333333333334,6.2666666666666675,77.75,74,82,41.875,79.3125,0.01467207441056928,0.13218750000000057,-0.01499999999999968,0.05000000000000071,1.125
RANGER,77,1586.75,1131,2042,2549.125,2113,2855,8.689035855825098,8.526355395730718,8.844410423320582,24.248541666666668,23.52166666666667,24.758333333333333,4.217083333333333,4.16,4.28,5.300000000000001,3.7333333333333334,6.2666666666666675,77.9375,74,82,42.5,79.5,0.014797351290779304,0.13250000000000028,-0.014166666666667105,0.07500000000000018,0.1875
RANGER,78,1629.1875,1161,2100,2631.125,2186,2944,8.703735186590608,8.537495423922083,8.863543920761705,24.385208333333335,23.643333333333334,24.906666666666666,4.205416666666666,4.1466666666666665,4.266666666666667,5.366666666666667,3.7333333333333334,6.2666666666666675,79.25,76,83,42.4375,82.0,0.014699330765509444,0.13666666666666671,-0.011666666666666714,0.06666666666666643,1.3125
RANGER,79,1671.875,1194,2156,2714.0625,2266,3027,8.718452270731387,8.54968319112876,8.88191758147164,24.5234375,23.776666666666667,25.045,4.194166666666667,4.133333333333333,4.26,5.391666666666667,3.7333333333333334,6.2666666666666675,79.5625,76,84,42.6875,82.9375,0.01471708414077888,0.1382291666666653,-0.011249999999999538,0.024999999999999467,0.3125
RANGER,80,1715.625,1231,2214,2798.1875,2340,3114,8.733459949102356,8.563268465107262,8.900847107850117,24.663645833333334,23.9,25.19,4.182083333333334,4.12,4.24,5.441666666666666,3.7333333333333334,6.4,80.8125,78,85,43.75,84.125,0.015007678370968947,0.1402083333333337,-0.012083333333333002,0.04999999999999982,1.25
RANGER,81,1760.375,1265,2272,2883.75,2421,3202,8.748729386596622,8.575680363335398,8.919677702086888,24.80625,24.035,25.336666666666666,4.16625,4.1066666666666665,4.233333333333333,5.533333333333333,3.7333333333333334,6.533333333333333,82.1875,79,86,44.75,85.5625,0.015269437494266569,0.14260416666666487,-0.015833333333334032,0.09166666666666679,1.375
RANGER,82,1804.9375,1297,2333,2969.0625,2502,3288,8.763853305706427,8.587301319017735,8.939378868432966,24.9484375,24.17,25.48,4.1525,4.093333333333334,4.22,5.608333333333333,3.8666666666666667,6.666666666666666,82.5,79,87,44.5625,85.3125,0.015123919109804262,0.14218750000000213,-0.013749999999999929,0.07500000000000018,0.3125
RANGER,83,1849.9375,1334,2392,3057.9375,2583,3379,8.779059563148696,8.600666842454322,8.958336293118784,25.0965625,24.305,25.631666666666668,4.138333333333334,4.08,4.206666666666667,5.633333333333334,3.8666666666666667,6.666666666666666,83.8125,81,88,45.0,88.875,0.015206257442269333,0.14812500000000028,-0.014166666666666217,0.025000000000000355,1.3125
RANGER,84,1895.75,1369,2451,3147.1875,2670,3469,8.79446586943568,8.613241805848775,8.97720041864511,25.2453125,24.45,25.781666666666666,4.12625,4.066666666666666,4.2,5.683333333333334,3.8666666666666667,6.666666666666666,84.0,81,89,45.8125,89.25,0.015406306286983806,0.14874999999999972,-0.01208333333333389,0.04999999999999982,0.1875
RANGER,85,1942.75,1406,2513,3238.1875,2757,3560,8.810188445271388,8.626465633993325,8.99692614601937,25.396979166666668,24.595,25.933333333333334,4.11125,4.046666666666667,4.193333333333333,5.708333333333333,3.8666666666666667,6.666666666666666,85.1875,82,90,47.0,91.0,0.01572257583570824,0.15166666666666728,-0.01499999999999968,0.024999999999999467,1.1875
RANGER,86,1989.9375,1446,2571,3330.5,2844,3656,8.825904271444418,8.640683633209711,9.015291281127835,25.550833333333333,24.740000000000002,26.093333333333334,4.094166666666666,4.026666666666666,4.1866666666666665,5.766666666666667,3.8666666666666667,6.666666666666666,86.4375,83,91,47.1875,92.3125,0.015715826173030578,0.1538541666666653,-0.017083333333333783,0.05833333333333357,1.25
RANGER,87,2037.875,1484,2635,3422.5625,2931,3748,8.84178555432481,8.654118023966381,9.035460391762806,25.704270833333332,24.884999999999998,26.246666666666666,4.08125,4.013333333333334,4.18,5.816666666666666,3.8666666666666667,6.666666666666666,86.75,83,91,47.9375,92.0625,0.015881282880391367,0.153437499999999,-0.012916666666666465,0.04999999999999982,0.3125
RANGER,88,2085.625,1523,2700,3517.375,3023,3844,8.857530366882136,8.667834603474716,9.055844608680657,25.862291666666668,25.038333333333334,26.406666666666666,4.0675,4.0,4.173333333333334,5.858333333333333,4.0,6.666666666666666,87.9375,84,92,47.75,94.8125,0.01574481255732607,0.15802083333333528,-0.013749999999999929,0.04166666666666696,1.1875
RANGER,89,2133.8125,1561,2760,3612.375,3111,3941,8.873350044885528,8.681132052733755,9.0745738334305,26.020625,25.185,26.568333333333335,4.059166666666667,4.0,4.153333333333333,5.933333333333334,4.133333333333333,6.666666666666666,88.0,84,92,48.1875,95.0,0.015819678003392568,0.15833333333333144,-0.00833333333333286,0.07500000000000018,0.0625
RANGER,90,2198.8125,1611,2845,3742.125,3236,4074,8.894577681580317,8.6985305871594,9.100968293307607,26.236875,25.393333333333334,26.79,4.0441666666666665,4.0,4.12,6.041666666666667,4.133333333333333,6.800000000000001,89.125,85,93,65.0,129.75,0.021227636694789,0.21625000000000227,-0.015000000000000568,0.10833333333333339,1.125
RANGER,91,2249.5625,1650,2909,3840.625,3331,4174,8.911060278156656,8.712026489084025,9.120737677123984,26.401041666666668,25.551666666666666,26.956666666666667,4.0325,4.0,4.1066666666666665,6.116666666666667,4.133333333333333,6.800000000000001,90.1875,86,94,50.75,98.5,0.016482596576338437,0.16416666666666657,-0.011666666666666714,0.07500000000000018,1.0625
RANGER,92,2300.0625,1690,2975,3940.1875,3426,4277,8.927382927280398,8.725802331657043,9.141033962935982,26.566979166666666,25.71,27.128333333333334,4.02625,4.0,4.1,6.191666666666667,4.133333333333333,6.933333333333334,90.25,86,94,50.5,99.5625,0.01632264912374204,0.1659374999999983,-0.006249999999999645,0.07500000000000018,0.0625
