power,level,class,cap_h
1.2,35,WARRIOR,8.180623304232038
1.2,36,CLERIC,8.067192136881774
1.2,36,MAGE,8.067192136881774
1.2,36,PALADIN,8.069086845060541
1.2,36,RANGER,8.068267591261803
1.2,36,ROGUE,8.073767149532502
1.2,36,WARRIOR,8.193033170576749
1.2,37,CLERIC,8.069713755091415
1.2,37,MAGE,8.069713755091415
1.2,37,PALADIN,8.071634459354405
1.2,37,RANGER,8.070812112087888
1.2,37,ROGUE,8.076610571181979
1.2,37,WARRIOR,8.203096079330775
1.2,38,CLERIC,8.071541646832884
1.2,38,MAGE,8.071541646832884
1.2,38,PALADIN,8.073875003594727
1.2,38,RANGER,8.072663034051462
1.2,38,ROGUE,8.07876332162207
1.2,38,WARRIOR,8.210407145021259
1.2,39,CLERIC,8.073933687567662
1.2,39,MAGE,8.073933687567662
1.2,39,PALADIN,8.075781190101637
1.2,39,RANGER,8.074900658525728
1.2,39,ROGUE,8.082446707311624
1.2,39,WARRIOR,8.221003667000023
1.2,40,CLERIC,8.076598416794143
1.2,40,MAGE,8.076598416794143
1.2,40,PALADIN,8.078275268469387
1.2,40,RANGER,8.07721417337869
1.2,40,ROGUE,8.085888951582943
1.2,40,WARRIOR,8.231451333365358
1.2,41,CLERIC,8.080083278965569
1.2,41,MAGE,8.080083278965569
1.2,41,PALADIN,8.080822838995344
1.2,41,RANGER,8.080515928546479
1.2,41,ROGUE,8.089759719157719
1.2,41,WARRIOR,8.243601484806682
1.2,42,CLERIC,8.08306721033307
1.2,42,MAGE,8.08306721033307
1.2,42,PALADIN,8.084415475381872
1.2,42,RANGER,8.083508400281401
1.2,42,ROGUE,8.09316316427421
1.2,42,WARRIOR,8.2573157539816
1.2,43,CLERIC,8.08652233607253
1.2,43,MAGE,8.08652233607253
1.2,43,PALADIN,8.087080542402363
1.2,43,RANGER,8.087373933415988
1.2,43,ROGUE,8.096412651341815
1.2,43,WARRIOR,8.269237469451037
1.2,44,CLERIC,8.089431226325159
1.2,44,MAGE,8.089431226325159
1.2,44,PALADIN,8.090020322347733
1.2,44,RANGER,8.090712945685263
1.2,44,ROGUE,8.10148871037988
1.2,44,WARRIOR,8.282712659007347
1.2,45,CLERIC,8.09153699170229
1.2,45,MAGE,8.09153699170229
1.2,45,PALADIN,8.094294535623387
1.2,45,RANGER,8.092842934542448
1.2,45,ROGUE,8.105151270257787
1.2,45,WARRIOR,8.297929029578341
1.2,46,CLERIC,8.095011552122868
1.2,46,MAGE,8.095011552122868
1.2,46,PALADIN,8.097173014504454
1.2,46,RANGER,8.096558564586735
1.2,46,ROGUE,8.109114607365274
1.2,46,WARRIOR,8.311172020085662
1.2,47,CLERIC,8.098983640058599
1.2,47,MAGE,8.098983640058599
1.2,47,PALADIN,8.102093465506046
1.2,47,RANGER,8.100559077028635
1.2,47,ROGUE,8.114071500360584
1.2,47,WARRIOR,8.331803266055797
1.2,48,CLERIC,8.102835563269073
1.2,48,MAGE,8.102835563269073
1.2,48,PALADIN,8.106423062408508
1.2,48,RANGER,8.10422618373288
1.2,48,ROGUE,8.11868222641374
1.2,48,WARRIOR,8.347236763652482
1.2,49,CLERIC,8.107447015164977
1.2,49,MAGE,8.107447015164977
1.2,49,PALADIN,8.11138346616215
1.2,49,RANGER,8.109084698524448
1.2,49,ROGUE,8.124383548369346
1.2,49,WARRIOR,8.365405407281541
1.2,50,CLERIC,8.110998603531455
1.2,50,MAGE,8.110998603531455
1.2,50,PALADIN,8.114542314345396
1.2,50,RANGER,8.112439040526633
1.2,50,ROGUE,8.128758059769998
1.2,50,WARRIOR,8.380269893512166
1.2,51,CLERIC,8.115106202658348
1.2,51,MAGE,8.115106202658348
1.2,51,PALADIN,8.118991780863254
1.2,51,RANGER,8.116564950690796
1.2,51,ROGUE,8.133968227475943
1.2,51,WARRIOR,8.399673098153341
1.2,52,CLERIC,8.119045899923522
1.2,52,MAGE,8.119045899923522
1.2,52,PALADIN,8.123777013955047
1.2,52,RANGER,8.120529694747004
1.2,52,ROGUE,8.137016207797119
1.2,52,WARRIOR,8.417175532836525
1.2,53,CLERIC,8.12477423664665
1.2,53,MAGE,8.12477423664665
1.2,53,PALADIN,8.129732028321163
1.2,53,RANGER,8.125326378176032
1.2,53,ROGUE,8.143739768879191
1.2,53,WARRIOR,8.441289105145582
1.2,54,CLERIC,8.129203343688177
1.2,54,MAGE,8.129203343688177
1.2,54,PALADIN,8.133979286830538
1.2,54,RANGER,8.129508781278265
1.2,54,ROGUE,8.149056442715208
1.2,54,WARRIOR,8.458819503369329
1.2,55,CLERIC,8.134177454929215
1.2,55,MAGE,8.134177454929215
1.2,55,PALADIN,8.14043569992596
1.2,55,RANGER,8.134999183686936
1.2,55,ROGUE,8.156072423881655
1.2,55,WARRIOR,8.485908253119591
1.2,56,CLERIC,8.139313962148195
1.2,56,MAGE,8.139313962148195
1.2,56,PALADIN,8.144845449814802
1.2,56,RANGER,8.140392756884332
1.2,56,ROGUE,8.161093845200844
1.2,56,WARRIOR,8.504719017859664
1.2,57,CLERIC,8.144513930419732
1.2,57,MAGE,8.144513930419732
1.2,57,PALADIN,8.149115278966386
1.2,57,RANGER,8.14586563025856
1.2,57,ROGUE,8.167887063399485
1.2,57,WARRIOR,8.527687816459164
1.2,58,CLERIC,8.151295077611094
1.2,58,MAGE,8.151295077611094
1.2,58,PALADIN,8.155362001292746
1.2,58,RANGER,8.15185263339213
1.2,58,ROGUE,8.176534031644811
1.2,58,WARRIOR,8.552946960186455
1.2,59,CLERIC,8.156523775400606
1.2,59,MAGE,8.156523775400606
1.2,59,PALADIN,8.159239128319632
1.2,59,RANGER,8.157367320966449
1.2,59,ROGUE,8.181348276991825
1.2,59,WARRIOR,8.572578980236637
1.2,60,CLERIC,8.163036288992567
1.2,60,MAGE,8.163036288992567
1.2,60,PALADIN,8.164331469080627
1.2,60,RANGER,8.16444890189162
1.2,60,ROGUE,8.1880595242894
1.2,60,WARRIOR,8.596538866009228
1.2,61,CLERIC,8.168212417697909
1.2,61,MAGE,8.168212417697909
1.2,61,PALADIN,8.170765321586467
1.2,61,RANGER,8.169943052303248
1.2,61,ROGUE,8.195473633079347
1.2,61,WARRIOR,8.622528396411171
1.2,62,CLERIC,8.176111971316766
1.2,62,MAGE,8.176111971316766
1.2,62,PALADIN,8.177297330799112
1.2,62,RANGER,8.177610735772623
1.2,62,ROGUE,8.203976377146523
1.2,62,WARRIOR,8.650273102839561
1.2,63,CLERIC,8.181567091777639
1.2,63,MAGE,8.181567091777639
1.2,63,PALADIN,8.182698546999266
1.2,63,RANGER,8.183088305015582
1.2,63,ROGUE,8.208900093093643
1.2,63,WARRIOR,8.672188737781218
1.2,64,CLERIC,8.188963619902133
1.2,64,MAGE,8.188963619902133
1.2,64,PALADIN,8.187283577522686
1.2,64,RANGER,8.190500576469368
1.2,64,ROGUE,8.216483377856523
1.2,64,WARRIOR,8.698415241166133
1.2,65,CLERIC,8.195497032926582
1.2,65,MAGE,8.195497032926582
1.2,65,PALADIN,8.192850305046667
1.2,65,RANGER,8.196741742062931
1.2,65,ROGUE,8.222568753618447
1.2,65,WARRIOR,8.724417435129663
1.2,66,CLERIC,8.202229074403068
1.2,66,MAGE,8.202229074403068
1.2,66,PALADIN,8.200153640198959
1.2,66,RANGER,8.203485205278904
1.2,66,ROGUE,8.229798626331077
1.2,66,WARRIOR,8.754580169623127
1.2,67,CLERIC,8.208137122190214
1.2,67,MAGE,8.208137122190214
1.2,67,PALADIN,8.205619130614178
1.2,67,RANGER,8.210045574429374
1.2,67,ROGUE,8.237471668975823
1.2,67,WARRIOR,8.781330207335552
1.2,68,CLERIC,8.214417823885112
1.2,68,MAGE,8.214417823885112
1.2,68,PALADIN,8.212501622642183
1.2,68,RANGER,8.215701938444658
1.2,68,ROGUE,8.24389090367992
1.2,68,WARRIOR,8.804477437175825
1.2,69,CLERIC,8.219849341520588
1.2,69,MAGE,8.219849341520588
1.2,69,PALADIN,8.222561753375993
1.2,69,RANGER,8.221479820824014
1.2,69,ROGUE,8.251827088822004
1.2,69,WARRIOR,8.840714464601946
1.2,70,CLERIC,8.227375552048903
1.2,70,MAGE,8.227375552048903
1.2,70,PALADIN,8.231159265241017
1.2,70,RANGER,8.230057788677874
1.2,70,ROGUE,8.259885560709522
1.2,70,WARRIOR,8.875245811337278
1.2,71,CLERIC,8.234287545452046
1.2,71,MAGE,8.234287545452046
1.2,71,PALADIN,8.2382050255782
1.2,71,RANGER,8.236671494257228
1.2,71,ROGUE,8.267432944402035
1.2,71,WARRIOR,8.91087166637252
1.2,72,CLERIC,8.242070527254528
1.2,72,MAGE,8.242070527254528
1.2,72,PALADIN,8.246838522918862
1.2,72,RANGER,8.244163172163553
1.2,72,ROGUE,8.277980201207901
1.2,72,WARRIOR,8.94605624513382
1.2,73,CLERIC,8.247844779340825
1.2,73,MAGE,8.247844779340825
1.2,73,PALADIN,8.253802977830068
1.2,73,RANGER,8.249974655016194
1.2,73,ROGUE,8.285757691417595
1.2,73,WARRIOR,8.982347615494794
1.2,74,CLERIC,8.254475998337988
1.2,74,MAGE,8.254475998337988
1.2,74,PALADIN,8.263421368670027
1.2,74,RANGER,8.256273533742215
1.2,74,ROGUE,8.294843671765921
1.2,74,WARRIOR,9.018965505704898
1.2,75,CLERIC,8.26305263594833
1.2,75,MAGE,8.26305263594833
1.2,75,PALADIN,8.272533682900525
1.2,75,RANGER,8.263775049028872
1.2,75,ROGUE,8.304454882669045
1.2,75,WARRIOR,9.057770707628071
1.2,76,CLERIC,8.27064991990831
1.2,76,MAGE,8.27064991990831
1.2,76,PALADIN,8.279852324036225
1.2,76,RANGER,8.271750011367333
1.2,76,ROGUE,8.312698343748266
1.2,76,WARRIOR,9.095438832889752
1.2,77,CLERIC,8.279473019268965
1.2,77,MAGE,8.279473019268965
1.2,77,PALADIN,8.286951755928898
1.2,77,RANGER,8.280209987336853
1.2,77,ROGUE,8.320287695651071
1.2,77,WARRIOR,9.13289653115927
1.2,78,CLERIC,8.288476011769502
1.2,78,MAGE,8.288476011769502
1.2,78,PALADIN,8.29259153134466
1.2,78,RANGER,8.28921150558523
1.2,78,ROGUE,8.328012746711673
1.2,78,WARRIOR,9.165110254694161
1.2,79,CLERIC,8.297305716341901
1.2,79,MAGE,8.297305716341901
1.2,79,PALADIN,8.302140118124203
1.2,79,RANGER,8.29803972578887
1.2,79,ROGUE,8.336613959680134
1.2,79,WARRIOR,9.200865072002037
1.2,80,CLERIC,8.305836924383962
1.2,80,MAGE,8.305836924383962
1.2,80,PALADIN,8.309121546461851
1.2,80,RANGER,8.30617047766445
1.2,80,ROGUE,8.344536628586924
1.2,80,WARRIOR,9.23770303728608
1.2,81,CLERIC,8.314912555941953
1.2,81,MAGE,8.314912555941953
1.2,81,PALADIN,8.31871678856346
1.2,81,RANGER,8.31527630236851
1.2,81,ROGUE,8.355896119648058
1.2,81,WARRIOR,9.277822474521273
1.2,82,CLERIC,8.323290159821209
1.2,82,MAGE,8.323290159821209
1.2,82,PALADIN,8.326414184952005
1.2,82,RANGER,8.324083302669656
1.2,82,ROGUE,8.36403154335407
1.2,82,WARRIOR,9.323442468716701
1.2,83,CLERIC,8.333179671754891
1.2,83,MAGE,8.333179671754891
1.2,83,PALADIN,8.33208146437463
1.2,83,RANGER,8.334400760879179
1.2,83,ROGUE,8.37312142017743
1.2,83,WARRIOR,9.36401017387356
1.2,84,CLERIC,8.341047881291288
1.2,84,MAGE,8.341047881291288
1.2,84,PALADIN,8.342409780759558
1.2,84,RANGER,8.342704965627489
1.2,84,ROGUE,8.385932966196584
1.2,84,WARRIOR,9.40904790253523
1.2,85,CLERIC,8.350283219934752
1.2,85,MAGE,8.350283219934752
1.2,85,PALADIN,8.350396278769598
1.2,85,RANGER,8.35237882954276
1.2,85,ROGUE,8.39629036307207
1.2,85,WARRIOR,9.44723771490603
1.2,86,CLERIC,8.359660251806249
1.2,86,MAGE,8.359660251806249
1.2,86,PALADIN,8.359820154426481
1.2,86,RANGER,8.36179472856217
1.2,86,ROGUE,8.406335315527603
1.2,86,WARRIOR,9.488223743375313
1.2,87,CLERIC,8.371801236131967
1.2,87,MAGE,8.371801236131967
1.2,87,PALADIN,8.371639834010052
1.2,87,RANGER,8.37265106387251
1.2,87,ROGUE,8.41746038781124
1.2,87,WARRIOR,9.534983142390896
1.2,88,CLERIC,8.381967583691905
1.2,88,MAGE,8.381967583691905
1.2,88,PALADIN,8.381347263518213
1.2,88,RANGER,8.381952295194031
1.2,88,ROGUE,8.426858481240446
1.2,88,WARRIOR,9.57788412734641
1.2,89,CLERIC,8.39193707145289
1.2,89,MAGE,8.39193707145289
1.2,89,PALADIN,8.392179770602368
1.2,89,RANGER,8.391921607908994
1.2,89,ROGUE,8.435973098157296
1.2,89,WARRIOR,9.62392098011295
1.2,90,CLERIC,8.407108655475527
1.2,90,MAGE,8.407108655475527
1.2,90,PALADIN,8.405082117755638
1.2,90,RANGER,8.406181273944638
1.2,90,ROGUE,8.448436058089838
1.2,90,WARRIOR,9.673632135560101
1.2,91,CLERIC,8.416414488219914
1.2,91,MAGE,8.416414488219914
1.2,91,PALADIN,8.418110562146863
1.2,91,RANGER,8.415486075454108
1.2,91,ROGUE,8.457810921793081
1.2,91,WARRIOR,9.714528782019745
1.2,92,CLERIC,8.427702718533615
1.2,92,MAGE,8.427702718533615
1.2,92,PALADIN,8.427041089985114
1.2,92,RANGER,8.428167168387981
1.2,92,ROGUE,8.471143651932952
1.2,92,WARRIOR,9.751123996236108
1.2,93,CLERIC,8.440727540362357
1.2,93,MAGE,8.440727540362357
1.2,93,PALADIN,8.43717978373213
1.2,93,RANGER,8.439759760822819
1.2,93,ROGUE,8.481784069447519
1.2,93,WARRIOR,9.785708722062514
1.2,94,CLERIC,8.45192981350208
1.2,94,MAGE,8.45192981350208
1.2,94,PALADIN,8.4468905666075
1.2,94,RANGER,8.451914118617552
1.2,94,ROGUE,8.495138273913362
1.2,94,WARRIOR,9.820078490045178
1.2,95,CLERIC,8.463286712402605
1.2,95,MAGE,8.463286712402605
1.2,95,PALADIN,8.455652878888868
1.2,95,RANGER,8.463762340739912
1.2,95,ROGUE,8.507647124314127
1.2,95,WARRIOR,9.853570912970673
1.2,96,CLERIC,8.476940870287857
1.2,96,MAGE,8.476940870287857
1.2,96,PALADIN,8.469157968148549
1.2,96,RANGER,8.478913649381639
1.2,96,ROGUE,8.521289403746135
1.2,96,WARRIOR,9.888723718035218
1.2,97,CLERIC,8.488755309069262
1.2,97,MAGE,8.488755309069262
1.2,97,PALADIN,8.478822956602
1.2,97,RANGER,8.49022898319636
1.2,97,ROGUE,8.536758106691012
1.2,97,WARRIOR,9.916587715177679
1.2,98,CLERIC,8.502756778213287
1.2,98,MAGE,8.502756778213287
1.2,98,PALADIN,8.488017239842817
1.2,98,RANGER,8.50272252855603
1.2,98,ROGUE,8.549396749565704
1.2,98,WARRIOR,9.941389988176496
1.2,99,CLERIC,8.513306350840107
1.2,99,MAGE,8.513306350840107
1.2,99,PALADIN,8.500456757091795
1.2,99,RANGER,8.512270432416921
1.2,99,ROGUE,8.561525403461205
1.2,99,WARRIOR,9.966339105318646
1.2,100,CLERIC,8.525660309806048
1.2,100,MAGE,8.525660309806048
1.2,100,PALADIN,8.511481411449454
1.2,100,RANGER,8.52514303398255
1.2,100,ROGUE,8.57277223548512
1.2,100,WARRIOR,9.990078702326972
