cohort,variant,level,gap_h,session_min,hero_class,calendar_days
independent,previous_12h,34,24.0,5.0,PALADIN,145.71524119410748
independent,previous_12h,35,24.0,5.0,WARRIOR,153.3212502519681
independent,previous_12h,35,24.0,5.0,ROGUE,153.5956189438479
independent,previous_12h,35,24.0,5.0,RANGER,154.09570300460226
independent,previous_12h,35,24.0,5.0,MAGE,153.41867981393577
independent,previous_12h,35,24.0,5.0,CLERIC,152.87907113163683
independent,previous_12h,35,24.0,5.0,PALADIN,154.2114208747313
independent,previous_12h,36,24.0,5.0,WARRIOR,161.87822657988906
independent,previous_12h,36,24.0,5.0,ROGUE,162.10982813088995
independent,previous_12h,36,24.0,5.0,RANGER,162.7441842571522
independent,previous_12h,36,24.0,5.0,MAGE,161.95382316328286
independent,previous_12h,36,24.0,5.0,CLERIC,161.48176761379415
independent,previous_12h,36,24.0,5.0,PALADIN,162.91023906936118
independent,previous_12h,37,24.0,5.0,WARRIOR,170.57516511804187
independent,previous_12h,37,24.0,5.0,ROGUE,170.8457723381523
independent,previous_12h,37,24.0,5.0,RANGER,171.58919707503532
independent,previous_12h,37,24.0,5.0,MAGE,170.6758814482391
independent,previous_12h,37,24.0,5.0,CLERIC,170.26237732405343
independent,previous_12h,37,24.0,5.0,PALADIN,171.787008994526
independent,previous_12h,38,24.0,5.0,WARRIOR,179.4975833623265
independent,previous_12h,38,24.0,5.0,ROGUE,179.74489950072322
independent,previous_12h,38,24.0,5.0,RANGER,180.68959052643652
independent,previous_12h,38,24.0,5.0,MAGE,179.66693922074143
independent,previous_12h,38,24.0,5.0,CLERIC,179.2723837369189
independent,previous_12h,38,24.0,5.0,PALADIN,180.90193003875763
independent,previous_12h,39,24.0,5.0,WARRIOR,188.5276427553468
independent,previous_12h,39,24.0,5.0,ROGUE,188.85387551264765
independent,previous_12h,39,24.0,5.0,RANGER,189.93479232011964
independent,previous_12h,39,24.0,5.0,MAGE,188.84660886418897
independent,previous_12h,39,24.0,5.0,CLERIC,188.4520408152132
independent,previous_12h,39,24.0,5.0,PALADIN,190.17263138276707
independent,previous_12h,40,24.0,5.0,WARRIOR,197.8108663701121
independent,previous_12h,40,24.0,5.0,ROGUE,198.17502183579043
independent,previous_12h,40,24.0,5.0,RANGER,199.41671987509196
independent,previous_12h,40,24.0,5.0,MAGE,198.26997310345664
independent,previous_12h,40,24.0,5.0,CLERIC,197.87692942726048
independent,previous_12h,40,24.0,5.0,PALADIN,199.65823761605077
independent,previous_12h,41,24.0,5.0,WARRIOR,207.2547985034015
independent,previous_12h,41,24.0,5.0,ROGUE,207.64987668888378
independent,previous_12h,41,24.0,5.0,RANGER,209.0757717676653
independent,previous_12h,41,24.0,5.0,MAGE,207.8031033103354
independent,previous_12h,41,24.0,5.0,CLERIC,207.45266698230535
independent,previous_12h,41,24.0,5.0,PALADIN,209.33954906973517
independent,previous_12h,42,24.0,5.0,WARRIOR,216.84992719079835
independent,previous_12h,42,24.0,5.0,ROGUE,217.27175714783837
independent,previous_12h,42,24.0,5.0,RANGER,218.9075882745573
independent,previous_12h,42,24.0,5.0,MAGE,217.54381844429298
independent,previous_12h,42,24.0,5.0,CLERIC,217.2488367566387
independent,previous_12h,42,24.0,5.0,PALADIN,219.23017961869112
independent,previous_12h,43,24.0,5.0,WARRIOR,226.66732891507206
independent,previous_12h,43,24.0,5.0,ROGUE,227.08417966574677
independent,previous_12h,43,24.0,5.0,RANGER,228.9431347067233
independent,previous_12h,43,24.0,5.0,MAGE,227.45494726869345
independent,previous_12h,43,24.0,5.0,CLERIC,227.27004198270885
independent,previous_12h,43,24.0,5.0,PALADIN,229.34130661951951
independent,previous_12h,44,24.0,5.0,WARRIOR,236.6457778553138
independent,previous_12h,44,24.0,5.0,ROGUE,237.0830330347561
independent,previous_12h,44,24.0,5.0,RANGER,239.12748625613094
independent,previous_12h,44,24.0,5.0,MAGE,237.49406619202392
independent,previous_12h,44,24.0,5.0,CLERIC,237.4662921805845
independent,previous_12h,44,24.0,5.0,PALADIN,239.59528356582297
independent,previous_12h,45,24.0,5.0,WARRIOR,246.75798343796666
independent,previous_12h,45,24.0,5.0,ROGUE,247.2831789517582
independent,previous_12h,45,24.0,5.0,RANGER,249.47648183910042
independent,previous_12h,45,24.0,5.0,MAGE,247.72299675461937
independent,previous_12h,45,24.0,5.0,CLERIC,247.78278119171932
independent,previous_12h,45,24.0,5.0,PALADIN,250.02992635211658
independent,previous_12h,46,24.0,5.0,WARRIOR,256.88418173579055
independent,previous_12h,46,24.0,5.0,ROGUE,257.57873150147515
independent,previous_12h,46,24.0,5.0,RANGER,259.94208781118186
independent,previous_12h,46,24.0,5.0,MAGE,258.09755188593255
independent,previous_12h,46,24.0,5.0,CLERIC,258.19340642966324
independent,previous_12h,46,24.0,5.0,PALADIN,260.56376499794175
independent,previous_12h,47,24.0,5.0,WARRIOR,267.1362262301044
independent,previous_12h,47,24.0,5.0,ROGUE,267.9603428018072
independent,previous_12h,47,24.0,5.0,RANGER,270.5582895974675
independent,previous_12h,47,24.0,5.0,MAGE,268.62060950488205
independent,previous_12h,47,24.0,5.0,CLERIC,268.74427695853154
independent,previous_12h,47,24.0,5.0,PALADIN,271.23262043595474
independent,previous_12h,48,24.0,5.0,WARRIOR,277.51204452699454
independent,previous_12h,48,24.0,5.0,ROGUE,278.4978610597643
independent,previous_12h,48,24.0,5.0,RANGER,281.3299171323156
independent,previous_12h,48,24.0,5.0,MAGE,279.33906878051425
independent,previous_12h,48,24.0,5.0,CLERIC,279.44780570617394
independent,previous_12h,48,24.0,5.0,PALADIN,282.0376265184367
independent,previous_12h,49,24.0,5.0,WARRIOR,288.026393475546
independent,previous_12h,49,24.0,5.0,ROGUE,289.243144850492
independent,previous_12h,49,24.0,5.0,RANGER,292.2456906194473
independent,previous_12h,49,24.0,5.0,MAGE,290.1772086056057
independent,previous_12h,49,24.0,5.0,CLERIC,290.3282235839001
independent,previous_12h,49,24.0,5.0,PALADIN,293.02507101242804
independent,previous_12h,50,24.0,5.0,WARRIOR,298.6716338768832
independent,previous_12h,50,24.0,5.0,ROGUE,300.15457340128626
independent,previous_12h,50,24.0,5.0,RANGER,303.3376594048387
independent,previous_12h,50,24.0,5.0,MAGE,301.22745907533505
independent,previous_12h,50,24.0,5.0,CLERIC,301.391765942706
independent,previous_12h,50,24.0,5.0,PALADIN,304.1828986933086
independent,previous_12h,51,24.0,5.0,WARRIOR,309.38950104038474
independent,previous_12h,51,24.0,5.0,ROGUE,311.1361444419015
independent,previous_12h,51,24.0,5.0,RANGER,314.490787006712
independent,previous_12h,51,24.0,5.0,MAGE,312.3678484647163
independent,previous_12h,51,24.0,5.0,CLERIC,312.5106996450749
independent,previous_12h,51,24.0,5.0,PALADIN,315.42595217757605
independent,previous_12h,52,24.0,5.0,WARRIOR,320.26517163298405
independent,previous_12h,52,24.0,5.0,ROGUE,322.32489774330895
independent,previous_12h,52,24.0,5.0,RANGER,325.79672968836746
independent,previous_12h,52,24.0,5.0,MAGE,323.6899472197382
independent,previous_12h,52,24.0,5.0,CLERIC,323.82306588025887
independent,previous_12h,52,24.0,5.0,PALADIN,326.87924079645757
independent,previous_12h,53,24.0,5.0,WARRIOR,331.2642579230983
independent,previous_12h,53,24.0,5.0,ROGUE,333.6079611118234
independent,previous_12h,53,24.0,5.0,RANGER,337.1940650276689
independent,previous_12h,53,24.0,5.0,MAGE,335.1096936829451
independent,previous_12h,53,24.0,5.0,CLERIC,335.27684706075564
independent,previous_12h,53,24.0,5.0,PALADIN,338.44467047901105
independent,previous_12h,54,24.0,5.0,WARRIOR,342.3553035425507
independent,previous_12h,54,24.0,5.0,ROGUE,345.0263365806965
independent,previous_12h,54,24.0,5.0,RANGER,348.7406629659516
independent,previous_12h,54,24.0,5.0,MAGE,346.7155073595217
independent,previous_12h,54,24.0,5.0,CLERIC,346.9156389547226
independent,previous_12h,54,24.0,5.0,PALADIN,350.1594565228734
independent,previous_12h,55,24.0,5.0,WARRIOR,353.5909200532363
independent,previous_12h,55,24.0,5.0,ROGUE,356.6320675711349
independent,previous_12h,55,24.0,5.0,RANGER,360.3801598771567
independent,previous_12h,55,24.0,5.0,MAGE,358.4416459265689
independent,previous_12h,55,24.0,5.0,CLERIC,358.68486441749843
independent,previous_12h,55,24.0,5.0,PALADIN,362.04407420855284
independent,previous_12h,56,24.0,5.0,WARRIOR,364.8720837792656
independent,previous_12h,56,24.0,5.0,ROGUE,368.3266780658412
independent,previous_12h,56,24.0,5.0,RANGER,372.1327455159947
independent,previous_12h,56,24.0,5.0,MAGE,370.2928634250545
independent,previous_12h,56,24.0,5.0,CLERIC,370.54863989929447
independent,previous_12h,56,24.0,5.0,PALADIN,374.0188839116517
independent,previous_12h,57,24.0,5.0,WARRIOR,376.6859427537399
independent,previous_12h,57,24.0,5.0,ROGUE,380.6479621392714
independent,previous_12h,57,24.0,5.0,RANGER,384.45053807946096
independent,previous_12h,57,24.0,5.0,MAGE,382.7199459232737
independent,previous_12h,57,24.0,5.0,CLERIC,383.0320883313639
independent,previous_12h,57,24.0,5.0,PALADIN,386.5996659195159
independent,previous_12h,58,24.0,5.0,WARRIOR,388.65495222210376
independent,previous_12h,58,24.0,5.0,ROGUE,393.1725919904868
independent,previous_12h,58,24.0,5.0,RANGER,396.9473770854445
independent,previous_12h,58,24.0,5.0,MAGE,395.3588411379488
independent,previous_12h,58,24.0,5.0,CLERIC,395.71558620053725
independent,previous_12h,58,24.0,5.0,PALADIN,399.3743920668285
independent,previous_12h,59,24.0,5.0,WARRIOR,400.75071890736257
independent,previous_12h,59,24.0,5.0,ROGUE,405.8761759983996
independent,previous_12h,59,24.0,5.0,RANGER,409.62180470178885
independent,previous_12h,59,24.0,5.0,MAGE,408.1600592200414
independent,previous_12h,59,24.0,5.0,CLERIC,408.59263210942134
independent,previous_12h,59,24.0,5.0,PALADIN,412.32996535775584
independent,previous_12h,60,24.0,5.0,WARRIOR,412.9596698434424
independent,previous_12h,60,24.0,5.0,ROGUE,418.7252877877834
independent,previous_12h,60,24.0,5.0,RANGER,422.42184985467594
independent,previous_12h,60,24.0,5.0,MAGE,421.10851615266586
independent,previous_12h,60,24.0,5.0,CLERIC,421.622818109364
independent,previous_12h,60,24.0,5.0,PALADIN,425.43027585003676
independent,previous_12h,61,24.0,5.0,WARRIOR,425.2265570354592
independent,previous_12h,61,24.0,5.0,ROGUE,431.6756641965193
independent,previous_12h,61,24.0,5.0,RANGER,435.3085912866067
independent,previous_12h,61,24.0,5.0,MAGE,434.1592015593154
independent,previous_12h,61,24.0,5.0,CLERIC,434.7577006022069
independent,previous_12h,61,24.0,5.0,PALADIN,438.65092896496634
independent,previous_12h,62,24.0,5.0,WARRIOR,437.0616905692518
independent,previous_12h,62,24.0,5.0,ROGUE,444.22184275757314
independent,previous_12h,62,24.0,5.0,RANGER,447.78740245157115
independent,previous_12h,62,24.0,5.0,MAGE,446.7898583523241
independent,previous_12h,62,24.0,5.0,CLERIC,447.4602434530146
independent,previous_12h,62,24.0,5.0,PALADIN,451.44951650187477
independent,previous_12h,63,24.0,5.0,WARRIOR,449.3721296866407
independent,previous_12h,63,24.0,5.0,ROGUE,457.30594074164844
independent,previous_12h,63,24.0,5.0,RANGER,460.7918886288387
independent,previous_12h,63,24.0,5.0,MAGE,459.96118423283696
independent,previous_12h,63,24.0,5.0,CLERIC,460.7130660639362
independent,previous_12h,63,24.0,5.0,PALADIN,464.80189365068446
independent,previous_12h,64,24.0,5.0,WARRIOR,461.8061800138925
independent,previous_12h,64,24.0,5.0,ROGUE,470.5421076336193
independent,previous_12h,64,24.0,5.0,RANGER,473.9386161918193
independent,previous_12h,64,24.0,5.0,MAGE,473.2892872297642
independent,previous_12h,64,24.0,5.0,CLERIC,474.1307985253968
independent,previous_12h,64,24.0,5.0,PALADIN,478.3313493233534
independent,previous_12h,65,24.0,5.0,WARRIOR,474.33950669614904
independent,previous_12h,65,24.0,5.0,ROGUE,483.94200805812875
independent,previous_12h,65,24.0,5.0,RANGER,487.2422236708644
independent,previous_12h,65,24.0,5.0,MAGE,486.7694262267312
independent,previous_12h,65,24.0,5.0,CLERIC,487.7076900903551
independent,previous_12h,65,24.0,5.0,PALADIN,492.0233145342992
independent,previous_12h,66,24.0,5.0,WARRIOR,486.89523601443693
independent,previous_12h,66,24.0,5.0,ROGUE,497.3999773927271
independent,previous_12h,66,24.0,5.0,RANGER,500.6128671064059
independent,previous_12h,66,24.0,5.0,MAGE,500.31772530014007
independent,previous_12h,66,24.0,5.0,CLERIC,501.3441139920285
independent,previous_12h,66,24.0,5.0,PALADIN,505.7886592121073
independent,previous_12h,67,24.0,5.0,WARRIOR,499.4326958083635
independent,previous_12h,67,24.0,5.0,ROGUE,510.8933534221855
independent,previous_12h,67,24.0,5.0,RANGER,514.0098579641935
independent,previous_12h,67,24.0,5.0,MAGE,513.8968121564615
independent,previous_12h,67,24.0,5.0,CLERIC,515.029843696147
independent,previous_12h,67,24.0,5.0,PALADIN,519.6125838482304
independent,previous_12h,68,24.0,5.0,WARRIOR,511.6070863138098
independent,previous_12h,68,24.0,5.0,ROGUE,524.0307011610763
independent,previous_12h,68,24.0,5.0,RANGER,527.0349774662092
independent,previous_12h,68,24.0,5.0,MAGE,527.1082076769799
independent,previous_12h,68,24.0,5.0,CLERIC,528.3470253003358
independent,previous_12h,68,24.0,5.0,PALADIN,533.060337626727
independent,previous_12h,69,24.0,5.0,WARRIOR,524.1803650829165
independent,previous_12h,69,24.0,5.0,ROGUE,537.6380983833668
independent,previous_12h,69,24.0,5.0,RANGER,540.5236439751553
independent,previous_12h,69,24.0,5.0,MAGE,540.7804202384542
independent,previous_12h,69,24.0,5.0,CLERIC,542.1381944972143
independent,previous_12h,69,24.0,5.0,PALADIN,547.0065148801386
independent,previous_12h,70,24.0,5.0,WARRIOR,536.8606412196135
independent,previous_12h,70,24.0,5.0,ROGUE,551.3945427447733
independent,previous_12h,70,24.0,5.0,RANGER,554.1541881255741
independent,previous_12h,70,24.0,5.0,MAGE,554.6254536379137
independent,previous_12h,70,24.0,5.0,CLERIC,556.0861579236687
independent,previous_12h,70,24.0,5.0,PALADIN,561.122931133855
independent,previous_12h,71,24.0,5.0,WARRIOR,549.5297526876174
independent,previous_12h,71,24.0,5.0,ROGUE,565.20258378855
independent,previous_12h,71,24.0,5.0,RANGER,567.8376877473702
independent,previous_12h,71,24.0,5.0,MAGE,568.4916974679707
independent,previous_12h,71,24.0,5.0,CLERIC,570.0737486786384
independent,previous_12h,71,24.0,5.0,PALADIN,575.2997995227179
independent,previous_12h,72,24.0,5.0,WARRIOR,562.3090100948593
independent,previous_12h,72,24.0,5.0,ROGUE,579.1645963734261
independent,previous_12h,72,24.0,5.0,RANGER,581.6644020068944
independent,previous_12h,72,24.0,5.0,MAGE,582.4951019473837
independent,previous_12h,72,24.0,5.0,CLERIC,584.2336108156107
independent,previous_12h,72,24.0,5.0,PALADIN,589.6400853073222
independent,previous_12h,73,24.0,5.0,WARRIOR,574.722240230661
independent,previous_12h,73,24.0,5.0,ROGUE,592.7949285197528
independent,previous_12h,73,24.0,5.0,RANGER,595.1368330147044
independent,previous_12h,73,24.0,5.0,MAGE,596.1607041388801
independent,previous_12h,73,24.0,5.0,CLERIC,598.0481521977842
independent,previous_12h,73,24.0,5.0,PALADIN,603.6482987708894
independent,previous_12h,74,24.0,5.0,WARRIOR,587.9424222854819
independent,previous_12h,74,24.0,5.0,ROGUE,607.3660979308951
independent,previous_12h,74,24.0,5.0,RANGER,609.5299434455156
independent,previous_12h,74,24.0,5.0,MAGE,610.753289833967
independent,previous_12h,74,24.0,5.0,CLERIC,612.7906032344275
independent,previous_12h,74,24.0,5.0,PALADIN,618.6204352986391
independent,previous_12h,75,24.0,5.0,WARRIOR,601.2166789518618
independent,previous_12h,75,24.0,5.0,ROGUE,622.0627028333362
independent,previous_12h,75,24.0,5.0,RANGER,624.0425414990109
independent,previous_12h,75,24.0,5.0,MAGE,625.4525533155215
independent,previous_12h,75,24.0,5.0,CLERIC,627.6568839941733
independent,previous_12h,75,24.0,5.0,PALADIN,633.729848543846
independent,previous_12h,76,24.0,5.0,WARRIOR,614.5007556303043
independent,previous_12h,76,24.0,5.0,ROGUE,636.8261358876152
independent,previous_12h,76,24.0,5.0,RANGER,638.5892136476693
independent,previous_12h,76,24.0,5.0,MAGE,640.1999356278978
independent,previous_12h,76,24.0,5.0,CLERIC,642.5867561263192
independent,previous_12h,76,24.0,5.0,PALADIN,648.906927712384
independent,previous_12h,77,24.0,5.0,WARRIOR,627.8576945200175
independent,previous_12h,77,24.0,5.0,ROGUE,651.7189416925736
independent,previous_12h,77,24.0,5.0,RANGER,653.2861695299863
independent,previous_12h,77,24.0,5.0,MAGE,655.0843208399126
independent,previous_12h,77,24.0,5.0,CLERIC,657.6540414221699
independent,previous_12h,77,24.0,5.0,PALADIN,664.2379689181973
independent,previous_12h,78,24.0,5.0,WARRIOR,640.6936495776578
independent,previous_12h,78,24.0,5.0,ROGUE,666.0899703912714
independent,previous_12h,78,24.0,5.0,RANGER,667.461584504929
independent,previous_12h,78,24.0,5.0,MAGE,669.4503378723583
independent,previous_12h,78,24.0,5.0,CLERIC,672.2099277596351
independent,previous_12h,78,24.0,5.0,PALADIN,679.0458876264327
independent,previous_12h,79,24.0,5.0,WARRIOR,653.9132687731208
independent,previous_12h,79,24.0,5.0,ROGUE,680.964050774169
independent,previous_12h,79,24.0,5.0,RANGER,682.0826650354152
independent,previous_12h,79,24.0,5.0,MAGE,684.2819229234133
independent,previous_12h,79,24.0,5.0,CLERIC,687.2402082297353
independent,previous_12h,79,24.0,5.0,PALADIN,694.3570315706412
independent,previous_12h,80,24.0,5.0,WARRIOR,667.1961974721943
independent,previous_12h,80,24.0,5.0,ROGUE,695.9555079423394
independent,previous_12h,80,24.0,5.0,RANGER,696.8166433315216
independent,previous_12h,80,24.0,5.0,MAGE,699.2322135225581
independent,previous_12h,80,24.0,5.0,CLERIC,702.3858203545849
independent,previous_12h,80,24.0,5.0,PALADIN,709.8063409213077
independent,previous_12h,81,24.0,5.0,WARRIOR,680.4654736082238
independent,previous_12h,81,24.0,5.0,ROGUE,710.9786789343258
independent,previous_12h,81,24.0,5.0,RANGER,711.5913537152207
independent,previous_12h,81,24.0,5.0,MAGE,714.2127036199184
independent,previous_12h,81,24.0,5.0,CLERIC,717.5894610315537
independent,previous_12h,81,24.0,5.0,PALADIN,725.311209973733
independent,previous_12h,82,24.0,5.0,WARRIOR,693.7887283370985
independent,previous_12h,82,24.0,5.0,ROGUE,726.1282826734903
independent,previous_12h,82,24.0,5.0,RANGER,726.4745771625165
independent,previous_12h,82,24.0,5.0,MAGE,729.3079008916939
independent,previous_12h,82,24.0,5.0,CLERIC,732.9140929596117
independent,previous_12h,82,24.0,5.0,PALADIN,740.9621768264719
independent,previous_12h,83,24.0,5.0,WARRIOR,706.6741732970896
independent,previous_12h,83,24.0,5.0,ROGUE,740.842649495964
independent,previous_12h,83,24.0,5.0,RANGER,740.9021310198118
independent,previous_12h,83,24.0,5.0,MAGE,743.9547862361729
independent,previous_12h,83,24.0,5.0,CLERIC,747.7858308068537
independent,previous_12h,83,24.0,5.0,PALADIN,756.1597312174773
independent,previous_12h,84,24.0,5.0,WARRIOR,719.945734103136
independent,previous_12h,84,24.0,5.0,ROGUE,756.0642937514458
independent,previous_12h,84,24.0,5.0,RANGER,755.8185108250616
independent,previous_12h,84,24.0,5.0,MAGE,759.0977614898718
independent,previous_12h,84,24.0,5.0,CLERIC,763.1647412275986
independent,previous_12h,84,24.0,5.0,PALADIN,771.9004961527709
independent,previous_12h,85,24.0,5.0,WARRIOR,733.2752586164213
independent,previous_12h,85,24.0,5.0,ROGUE,771.4050945517334
independent,previous_12h,85,24.0,5.0,RANGER,770.8497434697856
independent,previous_12h,85,24.0,5.0,MAGE,774.3524038697572
independent,previous_12h,85,24.0,5.0,CLERIC,778.6788086155465
independent,previous_12h,85,24.0,5.0,PALADIN,787.7646800372088
independent,previous_12h,86,24.0,5.0,WARRIOR,746.5735146554144
independent,previous_12h,86,24.0,5.0,ROGUE,786.7789584064873
independent,previous_12h,86,24.0,5.0,RANGER,785.8903166015514
independent,previous_12h,86,24.0,5.0,MAGE,789.6141361917131
independent,previous_12h,86,24.0,5.0,CLERIC,794.2032040400459
independent,previous_12h,86,24.0,5.0,PALADIN,803.6711416873395
independent,previous_12h,87,24.0,5.0,WARRIOR,759.9276890851288
independent,previous_12h,87,24.0,5.0,ROGUE,802.2778140264691
independent,previous_12h,87,24.0,5.0,RANGER,801.041825712698
independent,previous_12h,87,24.0,5.0,MAGE,805.0082701938734
independent,previous_12h,87,24.0,5.0,CLERIC,809.8565695956164
independent,previous_12h,87,24.0,5.0,PALADIN,819.7309547335567
independent,previous_12h,88,24.0,5.0,WARRIOR,772.8426706026494
independent,previous_12h,88,24.0,5.0,ROGUE,817.3345284336949
independent,previous_12h,88,24.0,5.0,RANGER,815.7676493087376
independent,previous_12h,88,24.0,5.0,MAGE,819.9423473637921
independent,previous_12h,88,24.0,5.0,CLERIC,825.0733273729156
independent,previous_12h,88,24.0,5.0,PALADIN,835.3307877723865
independent,previous_12h,89,24.0,5.0,WARRIOR,786.4218397490532
independent,previous_12h,89,24.0,5.0,ROGUE,833.2660207528374
independent,previous_12h,89,24.0,5.0,RANGER,831.27534457306
independent,previous_12h,89,24.0,5.0,MAGE,835.6576321444488
independent,previous_12h,89,24.0,5.0,CLERIC,841.1096470263767
independent,previous_12h,89,24.0,5.0,PALADIN,851.8134234954942
independent,previous_12h,90,24.0,5.0,WARRIOR,800.0485742543527
independent,previous_12h,90,24.0,5.0,ROGUE,849.3183835191232
independent,previous_12h,90,24.0,5.0,RANGER,846.8926902430603
independent,previous_12h,90,24.0,5.0,MAGE,851.4879836526794
independent,previous_12h,90,24.0,5.0,CLERIC,857.2585525270026
independent,previous_12h,90,24.0,5.0,PALADIN,868.4490780736162
independent,previous_12h,91,24.0,5.0,WARRIOR,813.6097266122287
independent,previous_12h,91,24.0,5.0,ROGUE,865.3636973043698
independent,previous_12h,91,24.0,5.0,RANGER,862.5069094613949
independent,previous_12h,91,24.0,5.0,MAGE,867.3028613335043
independent,previous_12h,91,24.0,5.0,CLERIC,873.4206675371967
independent,previous_12h,91,24.0,5.0,PALADIN,885.0852640865451
independent,previous_12h,92,24.0,5.0,WARRIOR,827.1077278885567
independent,previous_12h,92,24.0,5.0,ROGUE,881.3813747248527
independent,previous_12h,92,24.0,5.0,RANGER,878.0510493070997
independent,previous_12h,92,24.0,5.0,MAGE,883.0662641721101
independent,previous_12h,92,24.0,5.0,CLERIC,889.5177573594384
independent,previous_12h,92,24.0,5.0,PALADIN,901.6883578015138
independent,previous_12h,93,24.0,5.0,WARRIOR,840.4010163958687
independent,previous_12h,93,24.0,5.0,ROGUE,897.1823813451955
independent,previous_12h,93,24.0,5.0,RANGER,893.3959957921691
independent,previous_12h,93,24.0,5.0,MAGE,898.6192819367315
independent,previous_12h,93,24.0,5.0,CLERIC,905.4090493910185
independent,previous_12h,93,24.0,5.0,PALADIN,918.072913104205
independent,previous_12h,94,24.0,5.0,WARRIOR,854.0459413537252
independent,previous_12h,94,24.0,5.0,ROGUE,913.4036434225508
independent,previous_12h,94,24.0,5.0,RANGER,909.118490671563
independent,previous_12h,94,24.0,5.0,MAGE,914.5698005867226
independent,previous_12h,94,24.0,5.0,CLERIC,921.7266930407163
independent,previous_12h,94,24.0,5.0,PALADIN,934.906608435083
independent,previous_12h,95,24.0,5.0,WARRIOR,867.7966869987275
independent,previous_12h,95,24.0,5.0,ROGUE,929.7590962201939
independent,previous_12h,95,24.0,5.0,RANGER,924.9272803712919
independent,previous_12h,95,24.0,5.0,MAGE,930.6157493165986
independent,previous_12h,95,24.0,5.0,CLERIC,938.119489950735
independent,previous_12h,95,24.0,5.0,PALADIN,951.8683278784747
independent,previous_12h,96,24.0,5.0,WARRIOR,881.5812897352321
independent,previous_12h,96,24.0,5.0,ROGUE,946.1209941287245
independent,previous_12h,96,24.0,5.0,RANGER,940.7379431613241
independent,previous_12h,96,24.0,5.0,MAGE,946.6810324275641
independent,previous_12h,96,24.0,5.0,CLERIC,954.5248002822486
independent,previous_12h,96,24.0,5.0,PALADIN,968.8400454802927
independent,previous_12h,97,24.0,5.0,WARRIOR,894.9600426712643
independent,previous_12h,97,24.0,5.0,ROGUE,961.9367693213786
independent,previous_12h,97,24.0,5.0,RANGER,956.0122828431139
independent,previous_12h,97,24.0,5.0,MAGE,962.2260041546591
independent,previous_12h,97,24.0,5.0,CLERIC,970.3601841713726
independent,previous_12h,97,24.0,5.0,PALADIN,985.2507936920966
independent,previous_12h,98,24.0,5.0,WARRIOR,908.7300366046743
independent,previous_12h,98,24.0,5.0,ROGUE,978.1736867578832
independent,previous_12h,98,24.0,5.0,RANGER,971.6767266700265
independent,previous_12h,98,24.0,5.0,MAGE,978.1989481558396
independent,previous_12h,98,24.0,5.0,CLERIC,986.6133899772373
independent,previous_12h,98,24.0,5.0,PALADIN,1002.1074215743138
independent,previous_12h,99,24.0,5.0,WARRIOR,922.6318282144192
independent,previous_12h,99,24.0,5.0,ROGUE,994.501150952136
independent,previous_12h,99,24.0,5.0,RANGER,987.4176861148752
independent,previous_12h,99,24.0,5.0,MAGE,994.2890101773197
independent,previous_12h,99,24.0,5.0,CLERIC,1002.9706040911515
independent,previous_12h,99,24.0,5.0,PALADIN,1019.0607061992457
independent,previous_12h,100,24.0,5.0,WARRIOR,936.6615214065869
independent,previous_12h,100,24.0,5.0,ROGUE,1010.9377795289454
independent,previous_12h,100,24.0,5.0,RANGER,1003.2195427265345
independent,previous_12h,100,24.0,5.0,MAGE,1010.4696660832869
independent,previous_12h,100,24.0,5.0,CLERIC,1019.3861115962889
independent,previous_12h,100,24.0,5.0,PALADIN,1036.123782501536
independent,previous_12h,20,24.0,12.0,WARRIOR,21.047560244719392
independent,previous_12h,20,24.0,12.0,ROGUE,21.109869149439017
independent,previous_12h,20,24.0,12.0,RANGER,21.104077599587193
independent,previous_12h,20,24.0,12.0,MAGE,21.022296460928008
independent,previous_12h,20,24.0,12.0,CLERIC,20.94702294830035
independent,previous_12h,20,24.0,12.0,PALADIN,21.07710079234565
independent,previous_12h,21,24.0,12.0,WARRIOR,23.268188193142038
independent,previous_12h,21,24.0,12.0,ROGUE,23.341591294274007
independent,previous_12h,21,24.0,12.0,RANGER,23.32471453026578
independent,previous_12h,21,24.0,12.0,MAGE,23.24549490624652
independent,previous_12h,21,24.0,12.0,CLERIC,23.14293379519484
independent,previous_12h,21,24.0,12.0,PALADIN,23.301482804715928
independent,previous_12h,22,24.0,12.0,WARRIOR,25.58788981132128
independent,previous_12h,22,24.0,12.0,ROGUE,25.65729132605623
independent,previous_12h,22,24.0,12.0,RANGER,25.638614892073882
independent,previous_12h,22,24.0,12.0,MAGE,25.557101345077815
independent,previous_12h,22,24.0,12.0,CLERIC,25.43229154384748
independent,previous_12h,22,24.0,12.0,PALADIN,25.61835557309498
independent,previous_12h,23,24.0,12.0,WARRIOR,28.006988642777785
independent,previous_12h,23,24.0,12.0,ROGUE,28.087953881875844
independent,previous_12h,23,24.0,12.0,RANGER,28.05165870584824
independent,previous_12h,23,24.0,12.0,MAGE,27.963285921228056
independent,previous_12h,23,24.0,12.0,CLERIC,27.825026246227647
independent,previous_12h,23,24.0,12.0,PALADIN,28.049373960841727
independent,previous_12h,24,24.0,12.0,WARRIOR,30.511952998260572
independent,previous_12h,24,24.0,12.0,ROGUE,30.58976532070132
independent,previous_12h,24,24.0,12.0,RANGER,30.558025853983455
independent,previous_12h,24,24.0,12.0,MAGE,30.464435930606168
independent,previous_12h,24,24.0,12.0,CLERIC,30.31553484056785
