class,seed_index,hp,mp,str,con,dex,int,wis,cha
RANGER,3090,2375,5338,49,40,151,49,180,44
RANGER,3091,2548,4861,40,45,151,45,171,67
RANGER,3092,2779,4787,53,48,168,48,158,53
RANGER,3093,3199,5089,45,54,162,47,174,45
RANGER,3094,3298,5070,38,58,163,48,169,56
RANGER,3095,2396,5127,58,40,162,49,165,48
RANGER,3096,2585,4433,47,49,183,44,150,47
RANGER,3097,2396,5212,45,44,169,60,165,51
RANGER,3098,3017,4915,45,56,164,43,163,46
RANGER,3099,2782,4974,51,50,158,46,173,48
RANGER,3100,2539,4837,52,45,169,51,163,41
RANGER,3101,2315,5146,42,43,164,63,160,43
RANGER,3102,2394,5152,52,45,160,49,171,42
RANGER,3103,2537,5094,46,44,164,48,174,51
RANGER,3104,2090,5439,52,32,151,50,179,52
RANGER,3105,2992,5035,51,52,153,50,170,50
RANGER,3106,3286,4605,34,63,179,44,155,48
RANGER,3107,2644,4798,53,50,162,46,166,38
RANGER,3108,2442,5116,41,40,162,48,178,50
RANGER,3109,2710,4760,44,51,155,34,180,47
RANGER,3110,2874,4497,48,56,167,40,162,42
RANGER,3111,2842,5137,45,50,154,49,173,55
RANGER,3112,2577,5041,49,50,158,55,163,41
RANGER,3113,2263,4904,53,41,176,51,153,53
RANGER,3114,2727,4833,48,51,157,50,165,51
RANGER,3115,3075,4918,41,57,162,42,170,48
RANGER,3116,3077,4908,43,55,160,47,163,50
RANGER,3117,2905,5075,45,51,154,47,177,46
RANGER,3118,2893,4430,47,54,174,46,151,52
RANGER,3119,2472,5229,37,45,164,61,164,48
RANGER,3120,2887,4213,52,49,171,44,147,47
RANGER,3121,2832,4815,60,48,173,43,156,50
RANGER,3122,2701,5237,46,47,153,50,171,47
RANGER,3123,3376,5277,44,58,148,45,185,48
RANGER,3124,2143,4714,59,35,158,58,155,48
RANGER,3125,2835,4661,53,50,168,54,151,44
RANGER,3126,2198,5076,56,38,162,58,157,40
RANGER,3127,2723,4875,40,54,147,37,178,45
RANGER,3128,3112,4483,49,52,156,46,160,44
RANGER,3129,3095,4694,54,57,164,49,148,37
RANGER,3130,2152,5496,41,37,147,48,188,55
RANGER,3131,2262,4701,48,48,162,53,164,42
RANGER,3132,2559,4940,51,46,149,59,161,48
RANGER,3133,2262,4917,46,42,157,53,163,57
RANGER,3134,2337,4687,51,38,177,47,149,54
RANGER,3135,2463,4896,52,47,165,36,168,44
RANGER,3136,2850,5198,44,48,148,58,172,45
RANGER,3137,3362,4715,38,58,159,55,158,52
RANGER,3138,2599,5011,63,48,155,50,158,50
RANGER,3139,3179,4709,43,55,161,60,149,48
RANGER,3140,2578,5212,47,47,159,52,170,45
RANGER,3141,2753,4687,56,55,153,47,158,49
RANGER,3142,2490,5786,40,45,160,64,181,30
RANGER,3143,2551,4774,50,46,161,42,169,41
RANGER,3144,2752,5460,44,51,132,54,181,57
RANGER,3145,2429,4577,46,45,172,41,165,46
RANGER,3146,3024,4890,49,56,162,59,153,54
RANGER,3147,2219,5303,45,42,148,48,176,54
RANGER,3148,2699,4805,59,47,163,46,164,39
RANGER,3149,2138,4934,42,36,157,48,166,54
RANGER,3150,2896,4711,46,53,160,40,177,51
RANGER,3151,2227,4986,56,42,148,51,162,55
RANGER,3152,2888,5319,46,48,153,56,182,43
RANGER,3153,2533,5116,43,44,144,52,169,63
RANGER,3154,3015,4421,63,55,169,41,145,50
RANGER,3155,2946,4762,41,57,154,43,161,67
RANGER,3156,2022,5330,42,38,173,56,156,54
RANGER,3157,3555,4876,46,65,157,48,165,40
RANGER,3158,2508,4739,52,49,158,34,180,43
RANGER,3159,2537,4762,52,51,170,49,149,55
RANGER,3160,2545,4590,46,46,162,45,163,52
RANGER,3161,2901,4310,34,49,172,48,152,51
RANGER,3162,2314,5363,58,37,168,54,164,53
RANGER,3163,2151,5063,51,40,152,42,180,56
RANGER,3164,3026,4765,52,51,165,48,158,50
RANGER,3165,2286,5158,53,41,154,44,182,45
RANGER,3166,3368,4905,46,58,175,44,163,45
RANGER,3167,2745,4918,45,49,168,44,166,49
RANGER,3168,3319,4893,46,58,159,49,167,43
RANGER,3169,2238,4674,46,39,158,42,163,67
RANGER,3170,2877,4898,51,51,156,47,163,50
RANGER,3171,2630,5115,53,48,160,52,163,51
RANGER,3172,2995,4988,50,53,149,38,174,57
RANGER,3173,2692,4328,48,47,174,49,150,55
RANGER,3174,2499,5135,54,43,157,49,174,44
RANGER,3175,2325,4713,58,43,162,43,162,46
RANGER,3176,2493,4608,46,44,164,47,154,56
RANGER,3177,2988,5175,43,55,151,57,169,53
RANGER,3178,3003,4969,60,51,176,51,150,44
RANGER,3179,2804,4983,43,44,170,49,166,55
RANGER,3180,2706,5204,46,51,146,53,169,59
RANGER,3181,2443,4499,42,49,179,51,144,41
RANGER,3182,3003,4987,44,52,156,48,165,47
RANGER,3183,2739,4917,51,50,164,44,163,47
RANGER,3184,2502,4832,60,45,163,45,163,53
RANGER,3185,3026,4317,49,58,158,38,157,48
RANGER,3186,2637,4720,45,39,164,46,172,48
RANGER,3187,2971,4810,45,51,149,44,168,63
RANGER,3188,2278,4762,43,42,171,54,153,55
RANGER,3189,2265,5320,52,36,160,56,171,44
RANGER,3190,2899,4947,58,51,160,49,154,51
RANGER,3191,2739,4718,46,49,162,55,159,48
RANGER,3192,2792,5083,58,49,181,39,163,43
RANGER,3193,2853,5380,41,50,151,55,175,53
RANGER,3194,2490,4691,56,42,159,49,161,54
RANGER,3195,3373,5208,54,61,145,56,162,44
RANGER,3196,2563,4835,43,44,181,49,153,54
RANGER,3197,2080,5351,40,37,160,52,173,56
RANGER,3198,3207,5204,58,53,159,57,167,34
RANGER,3199,2805,5346,34,53,164,38,184,43
RANGER,3200,3334,5217,42,61,167,52,164,39
RANGER,3201,2161,4897,51,37,156,46,169,51
RANGER,3202,3114,5127,45,57,164,55,163,43
RANGER,3203,2565,4720,52,44,152,41,171,48
RANGER,3204,2780,4925,46,50,153,43,176,38
RANGER,3205,2996,5157,41,54,147,49,167,59
RANGER,3206,2984,5155,54,52,147,54,171,40
RANGER,3207,2845,4226,43,49,185,47,137,46
RANGER,3208,3593,4893,43,67,165,42,168,43
RANGER,3209,2505,5068,53,48,163,43,167,47
RANGER,3210,2276,4723,56,42,152,47,164,46
RANGER,3211,2789,4631,48,45,170,50,157,42
RANGER,3212,2840,5139,43,51,164,60,155,54
RANGER,3213,3036,4708,49,51,170,45,162,47
RANGER,3214,2092,4928,63,32,161,49,164,51
RANGER,3215,2376,4645,48,49,163,47,158,44
RANGER,3216,2733,5103,53,52,155,43,173,48
RANGER,3217,3433,4987,51,59,157,51,161,47
RANGER,3218,3097,4839,39,55,171,48,155,53
RANGER,3219,3007,5254,50,54,154,62,160,53
RANGER,3220,3018,5173,39,53,168,52,174,41
RANGER,3221,3557,4831,41,64,135,37,184,52
RANGER,3222,2856,4238,51,51,179,39,155,41
RANGER,3223,2679,5152,41,50,163,57,163,46
RANGER,3224,2811,4691,41,49,161,34,172,49
RANGER,3225,2707,4843,42,43,167,46,162,59
RANGER,3226,2797,5159,51,52,157,53,164,47
RANGER,3227,2663,4929,44,45,153,56,162,52
RANGER,3228,3055,4735,41,51,173,53,158,51
RANGER,3229,2307,4895,62,39,158,46,167,50
RANGER,3230,2330,5092,40,45,157,40,177,40
RANGER,3231,3280,5075,43,58,165,55,158,46
RANGER,3232,2124,4962,49,39,168,56,159,49
RANGER,3233,2665,4988,49,42,153,53,176,43
RANGER,3234,2656,5175,47,46,163,48,170,51
RANGER,3235,2414,5132,48,46,152,47,165,51
RANGER,3236,2957,5214,45,50,153,57,170,50
RANGER,3237,1741,4911,48,27,175,48,164,51
RANGER,3238,2873,4879,49,49,176,50,165,45
RANGER,3239,2521,4719,55,43,166,44,162,42
RANGER,3240,3449,4998,35,62,157,47,171,36
RANGER,3241,2634,5075,48,46,153,45,174,49
RANGER,3242,2635,4795,50,53,160,42,171,46
RANGER,3243,2894,4823,43,53,160,42,175,43
RANGER,3244,2633,5041,46,48,171,45,161,51
RANGER,3245,2934,4577,46,49,172,49,148,54
RANGER,3246,2700,5129,40,49,172,46,173,37
RANGER,3247,2139,5105,44,39,158,54,168,50
RANGER,3248,2510,4718,52,45,174,50,155,50
RANGER,3249,3087,4619,45,57,165,47,162,48
RANGER,3250,2786,4969,61,47,159,55,156,52
RANGER,3251,3276,4953,47,58,157,43,174,47
RANGER,3252,2716,5042,44,47,162,45,174,34
RANGER,3253,3053,5040,57,47,144,46,170,52
RANGER,3254,2001,4938,50,33,175,58,161,44
RANGER,3255,3244,4731,52,55,170,50,158,44
RANGER,3256,2728,5068,52,48,167,54,155,51
RANGER,3257,2615,5026,53,45,164,51,167,45
RANGER,3258,2363,5176,58,40,156,51,172,44
RANGER,3259,2458,5005,52,43,150,47,175,56
RANGER,3260,2820,5068,47,51,158,54,162,44
RANGER,3261,3018,4959,47,52,169,42,166,45
RANGER,3262,2466,4966,46,40,159,53,169,51
RANGER,3263,2805,5052,51,55,153,40,175,50
RANGER,3264,2800,4972,44,49,167,39,173,49
RANGER,3265,2849,4782,51,47,172,56,154,46
RANGER,3266,2280,5073,45,49,156,35,178,57
RANGER,3267,2529,4406,51,47,164,44,158,46
RANGER,3268,2745,4592,56,50,170,49,146,39
RANGER,3269,3363,5058,51,60,158,45,170,40
RANGER,3270,3506,4650,42,68,160,46,155,42
RANGER,3271,3759,4457,52,64,159,46,153,45
RANGER,3272,2760,4986,45,52,165,48,164,45
RANGER,3273,2590,4889,42,45,166,53,158,63
RANGER,3274,2855,5101,44,56,163,51,163,46
RANGER,3275,2697,4972,42,51,167,53,156,56
RANGER,3276,2923,4578,65,51,155,47,148,59
RANGER,3277,3355,5293,56,59,160,44,171,39
RANGER,3278,2772,4652,45,51,159,45,166,42
RANGER,3279,3007,5098,56,59,147,49,168,45
RANGER,3280,3032,4908,54,51,142,48,170,52
RANGER,3281,3539,4598,40,62,161,43,162,43
RANGER,3282,2718,4603,52,53,159,45,158,49
RANGER,3283,3287,4599,56,58,168,39,156,55
RANGER,3284,2266,4909,45,40,156,51,157,60
RANGER,3285,2829,4396,58,50,171,44,150,46
RANGER,3286,2544,4413,50,46,160,33,164,57
RANGER,3287,2972,4758,46,51,164,49,162,48
RANGER,3288,2695,4449,53,52,163,44,159,39
RANGER,3289,3048,5210,46,52,146,58,172,44
RANGER,3290,2725,4652,48,47,177,55,151,48
RANGER,3291,2785,5307,47,50,148,49,172,55
RANGER,3292,3044,5082,50,53,152,49,173,49
RANGER,3293,2493,5272,43,49,158,50,171,56
RANGER,3294,2594,4969,46,45,162,47,171,48
RANGER,3295,2852,4782,52,47,160,45,171,52
RANGER,3296,2248,5197,46,36,144,50,179,57
RANGER,3297,2918,4770,50,50,158,45,161,53
RANGER,3298,2668,4969,35,54,167,43,171,34
RANGER,3299,2496,5371,49,42,155,75,169,37
RANGER,3300,2745,4632,42,49,171,53,154,48
RANGER,3301,3492,4611,52,60,156,45,160,56
RANGER,3302,3494,4749,48,58,152,47,164,52
RANGER,3303,2463,5136,57,42,153,46,172,56
RANGER,3304,2680,4585,44,50,165,36,158,58
RANGER,3305,2746,4299,56,42,177,36,158,45
RANGER,3306,3099,4978,47,55,148,46,169,53
RANGER,3307,2895,4852,47,44,166,46,171,53
RANGER,3308,2896,5016,51,47,151,52,168,55
RANGER,3309,2768,5427,51,58,153,51,175,37
RANGER,3310,2912,4951,58,49,159,49,158,51
RANGER,3311,2404,5032,46,43,169,45,165,41
RANGER,3312,2617,5247,42,51,154,59,169,45
RANGER,3313,2350,4487,54,44,170,38,158,50
RANGER,3314,2779,5692,49,44,148,58,181,52
RANGER,3315,2845,4751,55,50,174,47,160,49
RANGER,3316,2875,4848,52,49,154,38,170,58
RANGER,3317,2785,5257,46,49,160,56,165,49
RANGER,3318,2784,4719,53,46,169,44,158,45
RANGER,3319,2669,4950,42,49,154,56,161,49
RANGER,3320,2803,5051,44,50,168,51,159,49
RANGER,3321,2724,5019,50,46,167,53,159,56
RANGER,3322,2745,5147,50,51,158,49,162,51
RANGER,3323,3221,4916,41,59,160,40,172,46
RANGER,3324,2166,4935,45,42,153,44,175,53
RANGER,3325,2975,4793,50,50,159,47,167,53
RANGER,3326,2697,4838,50,51,152,46,164,49
RANGER,3327,2567,5524,43,46,150,65,172,50
RANGER,3328,2185,5135,45,43,154,55,173,47
RANGER,3329,2750,4889,51,45,167,43,157,47
RANGER,3330,2626,4857,56,47,155,37,169,43
RANGER,3331,2489,4313,61,42,174,37,156,48
RANGER,3332,2325,4941,54,43,173,46,160,44
RANGER,3333,3084,5156,54,54,160,47,172,44
RANGER,3334,2537,4828,61,45,153,43,168,42
RANGER,3335,2597,5027,49,51,150,51,163,47
RANGER,3336,2189,5284,47,40,153,49,172,57
RANGER,3337,2543,4615,48,47,159,46,165,46
RANGER,3338,2852,4572,50,50,166,37,169,53
RANGER,3339,2794,4243,58,47,166,44,153,48
RANGER,3340,2884,4501,42,54,174,47,151,53
RANGER,3341,2629,4193,39,48,175,39,148,65
RANGER,3342,2586,4935,52,43,165,45,166,41
RANGER,3343,2314,5299,46,43,155,56,167,49
RANGER,3344,2451,4872,46,38,170,47,165,47
RANGER,3345,3004,4212,48,54,179,37,148,49
RANGER,3346,3324,4818,50,61,162,46,159,47
RANGER,3347,2880,4511,58,46,178,56,143,45
RANGER,3348,3033,4551,52,58,157,42,161,52
RANGER,3349,2431,4812,57,46,163,55,150,53
RANGER,3350,2890,5204,45,50,140,51,177,51
RANGER,3351,2356,4783,52,39,158,48,165,55
RANGER,3352,2508,4659,47,46,171,49,152,57
RANGER,3353,2600,4730,49,40,166,44,161,52
RANGER,3354,2734,5231,45,47,144,51,181,56
RANGER,3355,3038,4404,57,50,184,48,138,55
RANGER,3356,2403,4796,49,41,165,52,157,45
RANGER,3357,3337,4657,51,56,172,54,150,45
RANGER,3358,2772,4636,52,44,173,51,155,48
RANGER,3359,3249,4427,40,60,180,38,152,49
RANGER,3360,2721,5079,46,47,156,49,177,49
RANGER,3361,2566,5090,45,39,171,49,177,49
RANGER,3362,3060,5078,44,55,157,62,162,46
RANGER,3363,2829,4799,36,48,161,51,159,58
RANGER,3364,2797,4886,50,51,152,42,172,46
RANGER,3365,2594,4401,51,48,172,47,141,56
RANGER,3366,2883,4475,53,49,173,39,158,47
RANGER,3367,2793,4942,51,49,173,64,153,44
RANGER,3368,3506,4759,45,65,151,39,165,53
RANGER,3369,2205,4806,48,40,169,45,161,43
RANGER,3370,2289,5400,48,38,160,59,177,50
RANGER,3371,3339,4986,51,58,158,45,166,58
RANGER,3372,2468,5229,52,47,150,47,168,52
RANGER,3373,2309,5057,42,47,151,49,170,49
RANGER,3374,2902,5044,46,47,167,52,163,56
RANGER,3375,3020,4779,53,53,156,50,157,46
RANGER,3376,2884,5190,40,54,168,62,156,42
RANGER,3377,3082,4688,52,52,173,44,153,46
RANGER,3378,2807,4887,49,52,148,45,172,46
RANGER,3379,2875,4931,48,48,169,55,145,65
RANGER,3380,2672,4665,55,48,165,47,158,44
RANGER,3381,2575,5041,56,41,158,43,174,48
RANGER,3382,2837,4644,37,49,180,56,148,49
RANGER,3383,2638,5023,58,45,158,47,165,42
RANGER,3384,2835,4722,50,48,172,40,152,50
RANGER,3385,2618,4958,49,52,153,60,154,45
RANGER,3386,2482,4670,49,46,159,43,159,57
RANGER,3387,2778,4725,37,57,153,44,168,44
RANGER,3388,2576,5283,42,45,158,50,173,42
RANGER,3389,3338,5030,48,62,152,51,161,49
RANGER,3390,2450,4973,48,44,162,49,169,44
RANGER,3391,2698,4788,47,44,165,49,161,52
RANGER,3392,2216,4981,57,43,155,53,160,43
RANGER,3393,2804,4988,53,50,159,42,169,43
RANGER,3394,2746,4943,44,47,160,46,172,49
RANGER,3395,2598,4916,48,47,162,49,161,59
RANGER,3396,2603,4749,48,44,162,42,168,50
RANGER,3397,2714,4710,53,47,165,58,146,51
RANGER,3398,2810,5032,41,48,167,61,151,52
RANGER,3399,3016,4723,53,48,164,47,160,43
RANGER,3400,2400,5163,55,39,144,52,175,44
RANGER,3401,3016,4714,52,50,170,43,155,45
RANGER,3402,2436,4349,50,45,168,35,161,54
RANGER,3403,2621,4664,65,48,168,47,156,41
RANGER,3404,3222,5065,46,53,167,54,160,49
RANGER,3405,2613,4936,45,47,146,51,171,53
RANGER,3406,2633,4827,53,48,145,53,164,55
RANGER,3407,2342,4802,47,41,164,52,167,37
RANGER,3408,2921,4642,45,55,169,46,155,45
RANGER,3409,2896,5059,43,58,145,45,174,44
RANGER,3410,2602,4771,46,47,170,45,160,54
RANGER,3411,2773,5264,36,49,167,44,175,55
RANGER,3412,1632,5311,40,29,180,50,165,48
RANGER,3413,3035,4404,49,56,185,50,140,47
RANGER,3414,2767,4740,49,52,168,50,153,44
RANGER,3415,2421,4830,55,46,166,47,160,48
RANGER,3416,2778,4680,55,51,175,50,149,35
RANGER,3417,3015,5002,48,58,164,46,156,48
RANGER,3418,2841,4723,45,53,157,47,162,51
RANGER,3419,2921,4839,56,53,160,59,155,38
RANGER,3420,3002,5173,46,49,159,49,175,46
RANGER,3421,2272,4622,50,42,170,49,150,55
RANGER,3422,2599,5241,43,48,163,54,162,49
RANGER,3423,2383,5122,58,45,176,49,155,44
RANGER,3424,2474,5011,41,45,158,57,167,52
RANGER,3425,3036,5214,40,53,164,53,168,45
RANGER,3426,2942,4540,53,47,187,54,148,40
RANGER,3427,2368,5241,38,42,157,57,168,53
RANGER,3428,2712,5054,53,45,141,47,174,63
RANGER,3429,2676,5258,44,43,151,60,171,54
RANGER,3430,2934,4433,43,50,151,41,165,61
RANGER,3431,2621,4815,47,48,156,47,162,56
RANGER,3432,3086,4964,46,58,165,49,153,52
RANGER,3433,2480,5342,43,42,157,57,174,45
RANGER,3434,2685,5076,58,49,162,46,174,43
RANGER,3435,3087,4869,39,59,164,46,160,55
RANGER,3436,3202,4351,48,60,167,47,147,41
RANGER,3437,2756,4449,64,46,155,44,163,48
RANGER,3438,3285,4689,55,58,150,46,160,57
RANGER,3439,2446,5038,47,42,173,49,163,49
RANGER,3440,3041,4630,41,55,161,36,169,62
RANGER,3441,2802,4706,51,53,164,45,171,36
RANGER,3442,2383,4738,56,45,164,41,167,42
RANGER,3443,2954,4793,44,57,159,55,150,52
RANGER,3444,3170,4878,46,56,148,52,169,52
RANGER,3445,2703,5010,48,50,156,50,169,46
RANGER,3446,2220,4873,52,39,176,53,150,51
RANGER,3447,2967,5412,47,53,143,50,180,52
RANGER,3448,3195,4439,47,61,175,38,154,48
RANGER,3449,2077,5207,52,36,162,54,173,40
RANGER,3450,2959,4478,45,56,175,50,143,41
RANGER,3451,2622,4822,50,43,149,54,164,56
RANGER,3452,2448,4936,51,43,162,53,166,49
RANGER,3453,2539,4926,55,41,167,48,164,59
RANGER,3454,3247,4939,51,60,154,47,171,39
RANGER,3455,2765,5101,39,51,162,51,168,47
RANGER,3456,3756,5155,49,65,155,41,177,46
RANGER,3457,3289,4704,42,57,164,45,162,52
RANGER,3458,3078,4957,48,49,152,48,170,57
RANGER,3459,2784,4681,52,54,179,51,144,46
RANGER,3460,2288,4946,58,37,170,47,160,52
RANGER,3461,2368,5022,61,40,169,50,163,42
RANGER,3462,2991,4826,44,57,149,41,179,46
RANGER,3463,3051,4952,51,58,156,51,166,43
RANGER,3464,3039,4976,43,50,164,43,175,51
RANGER,3465,2165,4826,55,37,176,46,168,41
RANGER,3466,3077,4728,40,53,161,55,156,58
RANGER,3467,2684,4721,65,53,167,43,154,44
RANGER,3468,2435,5057,55,39,160,57,156,58
RANGER,3469,2938,5177,42,55,156,47,177,53
RANGER,3470,2593,5152,55,43,168,54,152,46
RANGER,3471,2426,5070,40,49,173,57,152,45
RANGER,3472,2348,4201,51,40,183,43,142,48
RANGER,3473,2962,4911,47,56,170,47,154,49
RANGER,3474,3057,4683,39,56,169,48,152,50
RANGER,3475,3106,4865,54,56,146,45,157,60
RANGER,3476,3561,4673,52,61,168,45,158,40
RANGER,3477,2823,4873,44,50,161,49,161,55
RANGER,3478,2770,4717,44,47,163,47,156,53
RANGER,3479,2288,5099,43,42,156,42,177,59
RANGER,3480,2665,5494,44,50,146,66,173,43
RANGER,3481,2923,5074,51,51,152,51,169,58
RANGER,3482,2885,4508,45,51,178,42,147,48
RANGER,3483,2475,5640,39,50,150,65,171,52
RANGER,3484,2505,5324,45,44,168,48,173,47
RANGER,3485,2817,5163,42,48,164,48,171,54
RANGER,3486,2602,4976,44,44,166,53,161,40
RANGER,3487,2635,4605,51,45,178,48,154,40
RANGER,3488,3016,4750,52,54,155,41,166,45
RANGER,3489,2702,4776,46,45,164,59,158,50
RANGER,3490,2503,4611,47,45,170,46,152,49
RANGER,3491,2354,4531,37,41,175,49,150,63
RANGER,3492,2968,4964,49,48,166,60,161,49
RANGER,3493,2374,4959,39,46,170,60,152,52
RANGER,3494,2830,5250,56,47,146,47,180,51
RANGER,3495,2833,4395,57,53,169,39,151,47
RANGER,3496,2502,4981,45,43,168,45,167,40
RANGER,3497,2806,4872,43,50,167,60,156,48
RANGER,3498,2677,4502,49,46,175,43,152,51
RANGER,3499,2981,4920,33,55,155,47,168,50
RANGER,3500,2708,4742,53,45,169,50,158,45
RANGER,3501,3022,4588,48,55,160,44,163,50
RANGER,3502,3142,4385,50,52,175,57,144,45
RANGER,3503,2627,4918,46,42,174,54,164,45
RANGER,3504,3409,4358,49,60,175,43,148,49
RANGER,3505,2388,5165,53,45,171,64,152,31
RANGER,3506,2949,4480,54,50,162,45,157,49
RANGER,3507,2271,4864,48,39,161,52,163,49
RANGER,3508,2692,5104,50,49,152,54,166,46
RANGER,3509,3099,5129,47,54,165,54,171,45
RANGER,3510,2798,4839,40,47,170,48,159,49
RANGER,3511,2473,4992,50,44,163,48,167,47
RANGER,3512,2205,4845,52,42,165,41,169,43
RANGER,3513,2913,4654,47,52,163,44,161,46
RANGER,3514,2904,4125,52,53,181,37,149,50
RANGER,3515,2849,5246,43,47,160,49,177,50
RANGER,3516,2866,4775,56,46,158,47,156,51
RANGER,3517,2335,5137,38,42,168,56,153,57
RANGER,3518,2525,4800,48,48,181,49,152,51
RANGER,3519,2674,4915,59,50,140,47,166,60
RANGER,3520,3028,4268,54,49,166,34,160,49
RANGER,3521,2334,4979,42,42,164,54,164,50
RANGER,3522,2716,4549,43,50,175,34,159,55
RANGER,3523,2280,4551,49,41,160,47,156,53
RANGER,3524,2336,4632,62,43,155,49,147,52
RANGER,3525,2907,5514,52,56,142,61,176,37
RANGER,3526,2953,5028,59,49,159,54,166,41
RANGER,3527,2332,4894,53,43,153,46,174,54
RANGER,3528,2510,4767,50,43,161,47,159,53
RANGER,3529,2660,4842,55,51,146,42,178,51
RANGER,3530,2470,4855,49,42,166,47,158,47
RANGER,3531,3192,4951,43,57,172,49,165,43
RANGER,3532,2712,4987,50,48,171,46,169,41
RANGER,3533,2637,5127,59,44,164,49,170,41
RANGER,3534,2622,5018,56,45,160,48,163,50
RANGER,3535,2455,4868,51,42,168,56,150,45
RANGER,3536,2430,4859,48,43,170,44,165,47
RANGER,3537,3016,5104,37,52,169,43,171,53
RANGER,3538,3612,5123,46,60,160,53,158,51
RANGER,3539,2854,4722,43,54,160,48,158,49
RANGER,3540,2647,4832,53,47,174,36,167,51
RANGER,3541,2651,4987,40,51,156,35,183,48
RANGER,3542,2157,4861,47,37,161,47,167,49
RANGER,3543,3029,4877,41,55,160,61,155,42
RANGER,3544,2047,4550,67,33,167,47,153,44
RANGER,3545,2903,4921,51,50,163,50,157,43
RANGER,3546,3097,4663,45,52,170,46,150,58
RANGER,3547,2720,4660,44,47,190,48,153,45
RANGER,3548,1951,4977,50,38,156,44,167,48
RANGER,3549,2814,4934,46,48,168,43,172,50
RANGER,3550,2945,5661,50,49,143,53,187,44
RANGER,3551,3134,4742,42,53,164,54,150,56
RANGER,3552,2209,5003,45,39,152,54,170,47
RANGER,3553,3239,4857,46,55,176,44,156,50
RANGER,3554,2465,4854,47,46,161,42,177,42
RANGER,3555,2815,4253,54,50,189,43,150,42
RANGER,3556,2777,4910,45,52,167,50,158,46
RANGER,3557,2877,4970,33,54,164,46,165,55
RANGER,3558,2567,4946,38,45,165,53,164,44
RANGER,3559,3621,4751,45,67,164,32,175,39
RANGER,3560,2958,4434,59,51,180,50,139,46
RANGER,3561,3505,5016,35,66,151,49,167,52
RANGER,3562,3588,5144,42,64,154,55,161,44
RANGER,3563,2325,4758,56,39,170,57,151,48
RANGER,3564,2874,4836,41,54,179,49,159,42
RANGER,3565,2650,5145,44,53,167,46,171,51
RANGER,3566,2835,5071,42,52,174,60,153,37
RANGER,3567,2400,4960,35,44,162,50,171,53
RANGER,3568,2023,5119,47,30,155,48,178,58
RANGER,3569,2676,4888,44,46,149,52,164,53
RANGER,3570,2722,4396,41,47,162,49,153,50
RANGER,3571,3223,5016,49,58,164,54,161,39
RANGER,3572,2828,5207,51,51,146,54,174,41
RANGER,3573,3046,4421,44,47,155,46,165,62
RANGER,3574,2959,5097,54,51,169,55,151,47
RANGER,3575,2896,4793,47,49,166,43,164,52
RANGER,3576,2722,5113,48,47,167,49,163,49
RANGER,3577,2826,4843,44,48,167,53,156,49
RANGER,3578,2454,5012,39,41,179,48,167,52
RANGER,3579,2322,4891,51,45,156,45,163,48
RANGER,3580,2940,4826,43,55,160,47,166,43
RANGER,3581,2666,4823,53,47,168,55,149,54
RANGER,3582,2632,4966,34,47,175,59,164,53
RANGER,3583,2907,4789,50,48,164,44,162,48
RANGER,3584,2845,5195,54,50,146,56,167,52
RANGER,3585,3084,4790,56,59,155,37,164,45
RANGER,3586,2810,4728,52,52,160,43,162,53
RANGER,3587,2367,5113,52,44,162,52,166,45
RANGER,3588,2740,4837,38,50,180,52,154,48
RANGER,3589,3459,4769,46,55,154,49,160,51
RANGER,3590,2688,4705,62,49,159,38,163,48
RANGER,3591,2755,5076,48,47,163,52,166,53
RANGER,3592,2642,4728,46,46,173,55,152,52
RANGER,3593,3281,5028,48,59,169,40,168,37
RANGER,3594,2870,5102,52,54,151,44,169,55
RANGER,3595,2701,5205,49,47,171,46,171,48
RANGER,3596,3069,4927,52,59,155,34,180,45
RANGER,3597,2551,5216,51,50,143,49,177,50
RANGER,3598,3130,4923,48,57,165,54,155,39
RANGER,3599,3307,4825,45,59,160,47,162,51
RANGER,3600,2959,4690,60,51,168,57,148,45
RANGER,3601,3084,5618,43,58,149,60,179,46
RANGER,3602,2716,4938,47,47,165,53,162,46
RANGER,3603,2840,4829,48,49,157,52,152,54
RANGER,3604,2688,5161,62,45,150,50,163,50
RANGER,3605,2924,5098,52,47,166,40,174,43
RANGER,3606,2368,5083,60,43,149,48,170,46
RANGER,3607,3061,4953,56,58,160,43,162,41
RANGER,3608,2238,5010,37,37,162,51,164,71
RANGER,3609,2594,4928,59,46,163,46,156,54
RANGER,3610,2411,5110,54,43,151,44,174,45
RANGER,3611,2228,4628,56,46,167,45,157,44
RANGER,3612,3228,4439,45,57,187,50,140,48
RANGER,3613,2390,4826,36,48,166,42,160,53
RANGER,3614,2849,4547,58,56,144,46,160,46
RANGER,3615,2663,5089,41,49,167,53,167,33
RANGER,3616,3304,4651,50,54,173,49,149,38
RANGER,3617,3167,5155,45,64,156,54,171,33
RANGER,3618,2686,4345,48,43,180,37,161,48
RANGER,3619,3049,5128,40,54,160,51,168,53
RANGER,3620,2701,4332,46,50,174,38,155,54
RANGER,3621,2919,4993,47,51,161,50,168,39
RANGER,3622,3542,5128,53,61,145,54,166,43
RANGER,3623,2776,4702,55,46,148,45,167,55
RANGER,3624,3133,4665,38,62,158,41,158,53
RANGER,3625,2817,5099,48,50,165,52,166,48
RANGER,3626,2989,5198,40,58,154,53,173,50
